date,comment,symbol,label 1,label 2
"1 Dec 22, 05:28 · Edited on 1 Dec 22, 05:30","Belajar dari Warren Buffett (part 7): Perubahan Lanskap Industri

Dalam artikel ini kembali saya akan membahas insight yang tak lekang oleh waktu dari seorang Warren Buffett yang merupakan investor terpopuler di dunia. Pada part sebelumnya saya membahas insight dari beliau tentang pentingnya memahami suatu bisnis saat berinvestasi saham. Dengan memiliki pemahaman terhadap suatu bisnis, maka akan membantu kita untuk mengukur bagaimana prospeknya di masa yang akan datang, dan kita bisa membayangkan apakah bisnis tersebut bisa terus outperform dalam jangka panjang. Salah satu faktor yang mempengaruhi kinerja jangka panjang suatu perusahaan adalah terjadinya perubahan dalam lanskap industrinya. Mari kita bahas lebih lanjut dalam artikel ini tentang ‘Perubahan Lanskap Industri’ berdasarkan insight dari Mr. Buffett yang bersumber dari surat tahunan Berkshire-nya.

Salah satu industri yang menurut Mr. Buffett telah terjadi perubahan adalah industri media. Saat ini kita menyadari bahwa perubahan yang terjadi di lanskap industri media karena munculnya internet berkecepatan tinggi dan juga dipicu oleh kehadiran Netflix dan YouTube. Namun, ini bukanlah fenomena baru. Faktanya, jauh di tahun 1990, Mr. Buffett sudah menyadari bahwa bisnis media tidak mungkin menguntungkan di masa depan seperti yang ditorehkan di masa lalu.

Mr. Buffett mengakui bahwa ia terkejut dengan perkembangan di industri media di tahun itu dan mempertanyakan apakah hasil yang kurang memuaskan dari investasi Berkshire pada bisnis media merupakan bagian dari siklus penyimpangan yang dapat diperbaiki di masa depan berikutnya (hanya bersifat temporer), atau apakah telah terjadi perubahan disruptif yang secara permanen akan mengurangi nilai intrinsik suatu bisnis. Beliau menyimpulkan yang terakhir.

""Since I didn't predict what has happened, you may question the value of my prediction about what will happen. Nevertheless, I'll proffer a judgment: While many media businesses will remain economic marvels in comparison with American industry generally, they will prove considerably less marvellous than I, the industry, or lenders thought would be the case only a few years ago.

The reason media businesses have been so outstanding in the past was not physical growth, but rather the unusual pricing power that most participants wielded. Now, however, advertising dollars are growing slowly. In addition, retailers that do little or no media advertising (though they sometimes use the Postal Service) have gradually taken market share in certain merchandise categories. Most important of all, the number of both print and electronic advertising channels has substantially increased. As a consequence, advertising dollars are more widely dispersed and the pricing power of ad vendors has diminished. These circumstances materially reduce the intrinsic value of our major media investments and also the value of our operating unit, Buffalo News - though all remain fine businesses.""

Salah satu alasan bisnis media begitu menguntungkan di masa lalu karena adanya kekuatan penetapan harga (pricing power) yang tidak biasa yang dimiliki beberapa pelaku industri khususnya dalam segmen advertising media cetak. Namun belakangan, segmen advertising media cetak tumbuh dengan lambat karena terjadi pergeseran perilaku terhadap praktik periklanan. Keadaan ini secara material mengurangi nilai intrinsik dari investasi media utama berkshire seperti pada Buffalo News.

Saat ini media digital lebih dipilih dikarenakan berbiaya murah dengan hasil yang lebih besar dan maksimal. Jelas kita amati bahwa perkembangan teknologi memberi efek disrupsi bagi media konvensional seperti surat kabar, majalah, radio, dan televisi. Dahulu pembuatan iklan melalui media cetak dan televisi menghabiskan dana ratusan hingga miliaran rupiah. Kini tidak hanya biro periklanan yang bisa membuat iklan, awam pun bisa membuat iklan dengan bermodalkan smartphone dan aplikasi atau social media.

Mr. Buffett meninjau kembali tantangan yang dihadapi industri media dalam suratnya tahun 1991 berjudul ""A change in media economics and some valuation math""

Simak ulasan berharga dari Mr. Buffett berikut:

""In last year's report, I stated my opinion that the decline in the profitability of media companies reflected secular as well as cyclical factors. The events of 1991 have fortified that case: The economic strength of once-mighty media enterprises continues to erode as retailing patterns change and advertising and entertainment choices proliferate. In the business world, unfortunately, the rear-view mirror is always clearer than the windshield: A few years back no one linked to the media business - neither lenders, owners nor financial analysts - saw the economic deterioration that was in store for the industry. (But give me a few years and I'll probably convince myself that I did.)

The fact is that newspaper, television, and magazine properties have begun to resemble businesses more than franchises in their economic behavior. Let's take a quick look at the characteristics separating these two classes of enterprise, keeping in mind, however, that many operations fall in some middle ground and can best be described as weak franchises or strong businesses.

An economic franchise arises from a product or service that: (1) is needed or desired; (2) is thought by its customers to have no close substitute and; (3) is not subject to price regulation. The existence of all three conditions will be demonstrated by a company's ability to regularly price its product or service aggressively and thereby to earn high rates of return on capital.

Moreover, franchises can tolerate mis-management. Inept managers may diminish a franchise's profitability, but they cannot inflict mortal damage. In contrast, ""a business"" earns exceptional profits only if it is the low-cost operator or if supply of its product or service is tight. Tightness in supply usually does not last long. With superior management, a company may maintain its status as a low-cost operator for a much longer time, but even then unceasingly faces the possibility of competitive attack. And a business, unlike a franchise, can be killed by poor management.

Until recently, media properties possessed the three characteristics of a franchise and consequently could both price aggressively and be managed loosely. Now, however, consumers looking for information and entertainment (their primary interest being the latter) enjoy greatly broadened choices as to where to find them. Unfortunately, demand can't expand in response to this new supply: 500 million American eyeballs and a 24-hour day are all that's available. The result is that competition has intensified, markets have fragmented, and the media industry has lost some - though far from all - of its franchise strength"".

Dapat kita pelajari bahwa menurut Mr. Buffett, bisnis yang berkualitas memiliki economic franchise yang kuat dengan menawarkan produk atau jasa yang: dibutuhkan atau diinginkan; tidak memiliki subtitusi yang dekat; dan tidak dipengaruhi oleh peraturan harga. Adanya ketiga karakteristik tersebut akan ditunjukkan oleh kemampuan perusahaan untuk secara konsisten menetapkan harga produk atau jasanya secara agresif dan dengan demikian perusahaan akan memperoleh margin keuntungan yang tebal dan tingkat pengembalian modal yang tinggi.

Dulunya industri media memiliki tiga karakteristik economic franchise tersebut dan akibatnya dapat menetapkan harga secara agresif meskipun memiliki manajemen yang biasa-biasa saja. Namun, sekarang persaingan pada industri media semakin intensif, pasar terfragmentasi, teknologi berkembang dengan cepatnya, dan industri media telah kehilangan sebagian besar kekuatan waralabanya. Untuk itu, pelaku industri media harus beradaptasi merespon perubahan ini dan terus berinovasi agar terus kompetitif.

Lebih lanjut Mr. Buffett menunjukkan contoh perhitungan sederhana bahwa bisnis media dulunya pantas dihargai dengan valuasi tinggi katakanlah dengan kelipatan 25x earning. Bisnis media seperti newspaper, television, dan megazine diprediksi dapat tumbuh 6% per tahun untuk waktu yang lama tanpa memerlukan modal tambahan untuk menunjang pertumbuhan tersebut. Namun belakangan, karakteristik bisnis media sama halnya dengan bisnis siklikal semisal steel company yang membutuhkan tambahan belanja modal yang besar untuk menunjang pertumbuhan. Coba simak ulasan Mr. Buffett berikut:

“The industry's weakened franchise has an impact on its value that goes far beyond the immediate effect on earnings. For an understanding of this phenomenon, let's look at some much over-simplified, but relevant, math. A few years ago the conventional wisdom held that a newspaper, television or magazine property would forever increase its earnings at 6% or so annually and would do so without the employment of additional capital, for the reason that depreciation charges would roughly match capital expenditures and working capital requirements would be minor. Therefore, reported earnings (before amortization of intangibles) were also freely-distributable earnings, which meant that ownership of a media property could be construed as akin to owning a perpetual annuity set to grow at 6% a year. Say, next, that a discount rate of 10% was used to determine the present value of that earnings stream. One could then calculate that it was appropriate to pay a whopping 25 million for a property with current after-tax earnings of 1 million dollar (This after-tax multiplier of 25 translates to a multiplier on pre-tax earnings of about 16.)

Now change the assumption and posit that the 1 million represents ""normal earning power"" and that earnings will bob around this figure cyclically. A ""bob-around"" pattern is indeed the lot of most businesses, whose income stream grows only if their owners are willing to commit more capital (usually in the form of retained earnings). Under our revised assumption, 1 million of earnings, discounted by the same 10%, translates to a 10 million valuation. Thus a seemingly modest shift in assumptions reduces the property's valuation to 10 times after-tax earnings (or about 6 1/2 times pre-tax earnings).

Dollars are dollars whether they are derived from the operation of media properties or of steel mills. What in the past caused buyers to value a dollar of earnings from media far higher than a dollar from steel was that the earnings of a media property were expected to constantly grow (without the business requiring much additional capital), whereas steel earnings clearly fell in the bob-around category. Now, however, expectations for media have moved toward the bob-around model. And, as our simplified example illustrates, valuations must change dramatically when expectations are revised.""

Saudara-saudara, itulah pelajaran berharga dari Mr. Buffett tentang fenomena perubahan yang terjadi dalam lanskap industri (contohnya industri media) yang dapat mempengaruhi kinerja perusahaan dalam jangka panjang, yang pada akhirnya turut mempengaruhi kinerja investasi kita. Saat mengevaluasi bisnis, penting untuk memikirkan tentang bagaimana kondisi perusahaan dan industrinya di masa yang akan datang dan apakah perusahaan akan mudah terdisrupsi oleh perkembangan teknologi, perubahan perilaku konsumen, dan serangan tanpa henti dari para pesaingnya. Kita juga harus mampu menilai apakah permasalahan yang saat ini dialami oleh perusahaan bersifat temporer atau permanen.

Penting untuk memikirkan bagaimana bisnis dalam portofolio Anda dapat terus bertahan di dunia yang terus berubah ini, karena kita tidak akan pernah tahu dengan pasti kapan ‘black swan’ akan terjadi dan separah apa efeknya. Dan tentu saja, visi jangka panjang dan kemampuan untuk beradaptasi menyikapi perubahan juga harus dimiliki oleh manajemen perusahaan.

Saya menolak untuk berinvestasi pada perusahaan yang bergerak dalam sektor/sub sektor teknologi, media, energi, perkebunan, infrastruktur, properti, perhotelan, logistik, transportasi, department store dan keuangan. Alasan pertama, beberapa sektor tersebut tergolong cyclical, kompetisinya yang ketat dengan membutuhkan inovasi yang tinggi, membutuhkan capital expenditure yang tinggi untuk menunjang growth, juga price taker serta high regulated. Alasan kedua, beberapa sektor tersebut berada di luar lingkaran kompetensi saya.

Sektor yang berada di luar kompetensi saya bukan berarti saya tidak paham bagaimana cara mereka menghasilkan uang atau beroperasi, namun saya sulit untuk memetakan bagaimana lanskap persaingannya serta kemungkinan perubahan yang terjadi di masa yang akan datang. Saya sulit membayangkan apakah perusahaan-perusahaan yang bergerak dalam sektor tersebut bisa terus berkinerja baik secara konsisten untuk jangka panjang dalam kondisi apapun. Dan saya juga sulit membayangkan apakah mereka bisa terus eksis di dunia ini hingga lebih dari 20 hingga 50 tahun ke depan. Sekali lagi, orientasi saya adalah jangka panjang. Saya ingin membeli saham perusahaan yang nyaman untuk saya miliki selama mungkin tanpa berfikir atau merencakan kapan akan menjualnya.

Jadi, saya lebih senang berinvestasi pada perusahaan yang bergerak dalam sektor defensif atau sektor yang cenderung stabil terhadap siklus ekonomi dengan memiliki beberapa karakteristik seperti:
1. proses bisnisnya sederhana, mudah dipahami, dan membosankan;
2. bisnis yang menghasilkan produk atau jasa yang consumable, dibeli secara teratur, terus dibutuhkan hingga puluhan tahun ke depan, bermanfaat untuk kebutuhan sehari-hari dan dapat meningkatkan kualitas hidup manusia; dan
3. bisnis yang mendominasi industrinya dengan memiliki competitive advantage: menerapkan corporate culture yang etis, mencapai skala ekonomis, memiliki sistem marketing dan jaringan distribusi yang luas, dan memiliki intangible-assets yang berkualitas (goodwill, brand identity, intellectual property, licensing, innovation).

Dalam hal kualitas manajemen, saya tertarik berinvestasi pada perusahaan yang dikelola oleh:
1. manajemen yang dipimpin oleh founder perusahaan;
2. manajemen yang memiliki kepentingan selaras dengan shareholders dengan turut membeli banyak saham perusahaan; dan
3. manajemen yang berintegritas, visioner, berpengalaman, dan rasional dalam menjalankan bisnis dengan berkomitmen untuk: melestarikan nilai dan budaya perusahaan, mengalokasikan modal secara efektif, mengoperasikan bisnis secara efisien sambil meningkatkan kualitas output, menciptakan sistem pemasaran serta jaringan distribusi yang kuat, dan terus berinovasi dalam menetapkan strategi jangka panjang dan pengendalian risiko.

Jika kualitas bisnis dan manejemen perusahaan itu baik, maka kinerja keuangannya pun saya harapkan bisa seperti ini:
1. average 10 years ROIC > 15% dan GPM > 30%;
2. average 10 years FCF to net income > 0,5x; dan
3. DER < 0,5x dan CR > 2x;

Dengan memiliki 9 atribut tersebut, maka saya memiliki keyakinan bahwa perusahaan akan berprospek cerah serta memiliki daya tahan yang kuat untuk menghadapi berbagai gejolak makro yang akan terjadi. Saya bisa membayangkan bahwa sepesat apapun perkembangan teknologi tidak akan mengubah cara orang mengonsumsi susu UHT-nya , yoghurt-nya CMRY, mie instannya , biskuitnya MYOR, obat-obatan dan multivitamin berbahan herbal-nya kantong plastiknya PBID, serta pita perekatnya . Begitupula dengan apa yang akan terjadi pada industri komponen otomotif. Kehadiran Electric Vehicles (EV) tidak akan terlalu menggaggu kinerja perusahaan seperti karena mereka fokus pada pasar aftermarket, dan memproduksi spare part yang fast-moving seperti filter serta masih dibutuhkan oleh EV dan bisa diaplikasikan ke bidang lain semisal heavy-duty vehicle, marine, dan industrial.

Sekian artikel terakhir di tahun 2022 ini, dan ini juga merupakan artikel terakhir dari serangkaian artikel tentang pelajaran dari Warren Buffett. Ditunggu artikel selanjutnya di tahun depan.

Semoga bermanfaat, jangan lupa bahagia dan selalu bersyukur.


Jika Anda ingin membaca artikel Buffett-series sebelumnya, silahkan buka tautan berikut:

Apa itu Value Investing:
Tentang Book Value:
Tentang Economic Moat:
Perhatikan Laba Perusahaan:
Tentang Analisis Investasi:
Bisnis yang Dipahami:",ICBP,0,1
"1 Dec 22, 03:15","KINERJA EMITEN 9M22

$ICBP
PENDAPATAN Rp48,909.1 miliar (9M22) vs. Rp42,622.1 miliar (9M21)
LABA BERSIH* Rp3,309.2 miliar (9M22) vs. Rp4,969.5 miliar (9M21)

$INCI
PENDAPATAN Rp393.8 miliar (9M22) vs. Rp365.5 miliar (9M21)
LABA BERSIH* Rp22.5 miliar (9M22) vs. Rp2.3 miliar (9M21)


PENDAPATAN Rp97.5 miliar (9M22) vs. Rp87.5 miliar (9M21)
LABA BERSIH* Rp10.1 miliar (9M22) vs. Rp6.6 miliar (9M21)


PENDAPATAN Rp80,821.6 miliar (9M22) vs. Rp72,808.3 miliar (9M21)
LABA BERSIH* Rp4,646.0 miliar (9M22) vs. Rp5,409.6 miliar (9M21)


PENDAPATAN Rp3.3 miliar (9M22) vs. Rp3.0 miliar (9M21)
LABA BERSIH* -Rp3.5 miliar (9M22) vs. Rp0.0 miliar (9M21)

*Laba bersih yang diatribusikan kepada pemilik entitas induk
Sumber: Emiten,",ICBP,0,0
"1 Dec 22, 00:02 · Edited on 1 Dec 22, 00:02","Itu kemarin LK 2 minus sekarang malah naik banyak $ICBP ,emang market kadang bisa aja ngga rasional,karena ada kepentingan beberapa orang",ICBP,1,0
"30 Nov 22, 19:53 · Edited on 30 Nov 22, 20:11",$ICBP di Haka 10.100 dengan volume besar pada menit terakhir 15.00 ; bagaimana Analisanya ??,ICBP,0,0
"30 Nov 22, 19:04","$INDF $ICBP, lumayaaan...
Revenue YOY Q3 naik 11%, QOQ naik 10,6%

Tapi net profitnya YOY turun (6,7 T vs 8 T) ?
Iya karena kena beban keuangan sebesar 5,4 T dimana 3,1 T nya itu adalah RUGI NETO atas SELISIH NILAI TUKAR MATA UANG (lihat catatan kaki 31). Simplenya karena dollarnya sekarang ada di Rp. 15,727, kalau nanti dollar balik ke Rp 13,600 ya RUGI NETO 3,1 T ini semua hilang karena rugi kurs ini BELUM di REALIZED sampai jatuhnya tempo pembayaran obligasi INDF di 2031 dan 2051

Kalau rugi kurs ini kita abaikan, artinya net profit INDF harusnya 9,8 T... Dimana artinya naik sekitar 20% dibandingkan tahun lalu.. Yaa not bad lah...

Other issue ? Profit divisi CBP sepertinya masih tergerus efek harga bahan baku... Gross Profit Margin masih blum bisa balik ke 2021.. Moga2 cepet beres deh issue harga gandum dkk..

Ajakan membeli ? Bukan lah, ini cuma diskusi doang kok..
Kalo ada yg salah silahkan disanggah ya",ICBP,0,0
"30 Nov 22, 18:47","Kapan bisa FINANCIAL FREEDOM kayak Lo Kheng Hong?

Bapak LKH merupakan salah satu panutan saya dalam berinvestasi di pasar modal.
Saya juga percaya untuk menang dengan cara lebih 'cepat' dan cerdas, kita harus melihat sejarah seseorang atau suatu negara.

Saya membeli buku Bpk Lukas Setia Atmaja berjudul Lo Kheng Hong. Dimana buku ini secara lengkap menjelaskan perjalanan investasi Bapak LKH dan juga cara beliau analisa perusahaan.

LKH mulai investasi di tahun 1989.
Sama seperti investor pemula, beragam gaya dicoba dulu, mulai dari trading iya, hingga berebut saham IPO juga iya. Udah mana antri panjang ,eh malah harus cutloss hehehe

Sampai akhirnya LKH mendengar kisah Warren Buffett dan mulai belajar value investing. Dimana ilmu tersebut ia praktikkan khususnya ketika krisis moneter di 1998, dimana ia membeli suatu saham sekitar 300 jutaan yang kemudian bertumbuh menjadi 1.5 milyar

1.5 milyar inilah yang kemudian digunakan LKH untuk membeli . Saham yang 6 tahun kemudian mampu merubah seluruh hidup LKH dari yang pas menjadi Super Pass (Alias bisa kemana ajah kapan ajah) hehehe

Dalam buku ini, ada 1 halaman yang mencatat daftar saham yang dimiliki oleh LKH, dari tahun ke tahun, jumlah pembelian dan persentase keuntungan.

Saya menemukan rata-rata pegangan saham pak LKH adalah 2 tahunan dengan persentase profit sekitar 200-800%. Sedangkan yang benar-benar bagger hingga ribuan persen itu didapat dengan lama investasi sekitar 6 tahun.

Ada sih yang dibawah 2 tahun, tetapi LKH pun mengakui, memang pas ajah momentumnya alias ada unsur keberuntungan (hoki)

Dari data ini, kebebasan finansial dari saham sangatlah mungkin asalkan kita mau bersabar dan belajar cara memilih saham yang baik dan benar.

Bukan berarti pula, jika dalam 6 tahun anda tidak financial freedom anda gagal yah. BUKAN! hehehe.. jangan membandingkan diri yah gaes.

Tapi yang paling penting diawal adalah membangun rasa percaya diri dalam pemilihan saham. Sama seperti LKH, pegang UNTR bisa hampir 6 tahun. Kalau anda mau gak pegang selama itu ketika lihat saham yang lain pada naik tinggi? Jangankan anda, saya ajah masih kesel, sampai suka ngerasa salah pilih.. hahahaha.

Dan itulah indahnya investasi. Ketika anda fokus untuk mengembangkan rasa percaya diri dan belajar memilih keputusan yang lebih baik, saya percaya kita semua akan memiliki kehidupan yang lebih baik dan lebih kaya , baik materi dan rohani .

Bagaimana menurut anda?
---
Hello, saya Intan seorang istri yang bercita-cita menjadi full time investor
Saya berharap bisa bertemu dengan komunitas yang memiliki visi serupa agar bisa bertumbuh bersama.
Let's be friends

Cheers
---",ICBP,0,2
"30 Nov 22, 18:16 · Edited on 30 Nov 22, 18:23","$INDF
Saya senang LK Indofood sudah keluar Q3. Saya perlu akui, hebat manajemen dalam arungi penjualan di 2022 ini. Saya sebagai pedagang Indomie, sih, tahun ini puji Tuhan, lancar. Orang masih ambil barang sama saya. Harga saya masih bisa lepas murah dibanding supermarket. Saya kagum dengan produknya, animo masyarakat masih suka mie nya.


sukses terus pak Salim. Pengen kerja di perusahaan bapak, tapi ditolak HRD bapak, yang masih muda dan single itu.

saya akhirnya dagang indomie aja, supply ke org yg butuh.",ICBP,2,0
"30 Nov 22, 18:12","lk q3 guys
$INDF $ICBP $HMSP $SULI $ELSA",ICBP,0,0
"30 Nov 22, 18:10","Laba Produsen Indomie Indofood CBP (ICBP) Turun Tipis Jadi Rp5,15 Triliun
https://bit.ly/147E996, JAKARTA — Duo emiten milik Grup Salim PT Indofood Sukses Makmur Tbk. (INDF) dan PT Indofood CBP Sukses Makmur Tbk. (ICBP) membukukan kinerja yang cukup berbeda hingga akhir kuartal III/2022. Laba ICBP terpantau masih terkoreksi per September 2022, sementara INDF memperlihatkan kenaikan...",ICBP,1,0
"30 Nov 22, 18:10","$ICBP !

volume hari ini kembali masuk dengan porsi besar, ICBP yang kenaikannya tertahan sejak juli kemarin akhirnya bisa membuat HIGHER HIGH dan berpotensi untuk melanjutkan kenaikan ke next resistance di area 10600 !

Good luck ! #AnalisaKembali #NoPomPom #DisclaimerOn #NFA #DYOR",ICBP,2,0
"30 Nov 22, 18:00",$ICBP,ICBP,0,0
"30 Nov 22, 17:57",$ICBP,ICBP,0,0
"30 Nov 22, 17:42","Kumpulan Artikel Pengaruh Jumlah Kepemilikan Saham Investor Ritel terhadap Pergerakan Harga Saham

1. Kisah Ritel $ICBP https://cutt.ly/e1ekimQ
2. Kisah Ritel $ITMG https://cutt.ly/a1qvrgJ
3. Kisah Ritel TCPI https://cutt.ly/U1eT4Dj
4. Kisah Ritel $ACES https://cutt.ly/T1tCpNs
5. Kisah Ritel $HMSP https://cutt.ly/61t2QZ7
6. Kisah Investor Tunggu Tanggal Mainnya BACA https://cutt.ly/W1t9Jh0
7. Kisah Ritel BBCA
8. Kisah Ritel BBRI

Untuk membuktikan validitas maka harus lihat setidaknya data >500 saham untuk tahu pengaruh jumlah investor ritel pada pergerakan saham.

Thesis awalnya adalah makin banyak investor ritel di sebuah saham maka sulit saham bergerak naik. Sedangkan makin sedikit investor ritel maka makin ringan saham diangkat.

Jadi kalau pengen sahamnya cepat terbang, jangan ajak orang 1 kampung beli saham.

Bonus BMRI BBNI

Disclaimer:",ICBP,0,2
"30 Nov 22, 17:28","@skydrugz27 Betul, keliatan pergerakan jumlah pemegang sahamnya.

di Stockbit juga ada data historis holding compositionnya, individu / institusi, lokal / asing

$BBRI $BBCA $ICBP $ITMG $ACES",ICBP,0,0
"30 Nov 22, 17:25","Thesis Investor Ritel Adalah Pemberat Saham Juga Berlaku di $BBRI

Setelah investor ritel-nya berkurang, BBRI tembus All Time High seperti $BBCA

Thesis yang sama di saham lain, terbang setelah ditinggal investor ritel
1. Saham $ICBP https://cutt.ly/e1ekimQ
2. Saham $ITMG https://cutt.ly/a1qvrgJ
3. Saham TCPI https://cutt.ly/U1eT4Dj

Anjlok setelah investor ritel-nya banyak
1.
2. BACA
3. HMSP

Silahkan cek saham lain untuk cek validitas-nya

Disclaimer:",ICBP,0,2
"30 Nov 22, 17:12",$ICBP ZP ayo borong terus,ICBP,2,0
"30 Nov 22, 17:10","Thesis Makin Banyak Ritel, Harga Anjlok. Makin Sedikit Ritel, Harga Terbang. Valid di $BBCA
https://cutt.ly/O1RmS4E

Saham BBCA All Time High setelah investor ritel-nya kabur.

Investor ritel yang jadi pemberat saham, langsung hilang.
https://cutt.ly/O1RmS4E

Makin banyak investor ritel, makin berat saham gerak.

Same stories di

Disclaimer:",ICBP,0,2
"30 Nov 22, 17:10",Laporan Informasi atau Fakta Material Penyampaian Siaran Pers Kinerja Keuangan PT Indofood CBP Sukses Makmur Tbk untuk Periode yang Berakhir pada Tanggal 30 September 2022 [ICBP],ICBP,0,0
"30 Nov 22, 17:10",Penyampaian Laporan Keuangan Interim Yang Tidak Diaudit [ICBP],ICBP,0,0
"30 Nov 22, 15:26 · Edited on 30 Nov 22, 15:26","@Panorama78 mansek jarang dibuka om semenjak fiturnya tertutup banyak, pindah ipot buat main eh ini tadi mau rekap aset buat laporan pajak buka deh mansek baru inget beli $BBRI sama $ICBP",ICBP,0,0
"30 Nov 22, 15:23",$ICBP selamat kepada top holding stockbit yang beli avg 10.000,ICBP,0,0
"15 Dec 22, 19:44","$CPIN

bisnis poultry akan membaik di tahun depan. Apalagi sebesar CPIN sudah makin nyaman main di hulu-hilir",CPIN,2,0
"15 Dec 22, 15:55","Indeks Bisnis-27 Ditutup Anjlok, Saham KLBF, CPIN, dan TBIG Pimpin Penurunan
https://bit.ly/147E996, JAKARTA — Indeks Bisnis-27 menutup perdagangan hari ini dengan pelemahan ke posisi 588,06. Hal ini seiring dengan pelemahan IHSG 0,73 persen.Mengutip data Bursa Efek Indonesia (BEI), Kamis (15/12/2022) pukul 15.10 WIB indeks hasil kerja sama dengan harian Bisnis Indonesia tersebut mele...",CPIN,1,0
"15 Dec 22, 12:10","@robertgunawankeren

Book value (PBV murah) tidak ada artinya selama company tidak bisa memaksimalkan aset mereka (ROA rendah).

$ACES juga dr dulu over value parah, mirip seperti $CMRY, $MYOR, $CPIN, $LPPF... resiko growth stock emang gitu sih, ketika ""dianggap"" tidak bisa growth secara massive, maka akan mulai di dump.

Jangan pakai analisa price action. Jika kita percaya ACES akan mengulangi masa fast growth nya, ya ACES murah sekali di harga sekarang. Jika dia sudah berubah jadi stalwart, ya harganya masih sangat mahal.

Aku tidak paham tentang bisnis retail, bagaimana mereka growth. So, aku skip dulu, kecuali PE nya nyentuh di bawah 8x",CPIN,0,0
"14 Dec 22, 16:32","harga telur +30% yah akhir tahun?

$MAIN $JPFA $CPIN

sudah waktunya?",CPIN,0,0
"14 Dec 22, 08:45","NH Morning Brief – Dec. 14, 2022

Today’s Outlook
Harga bensin turun 2% MoM, menekan inflasi AS, Wall Street kompak menguat dengan Nasdaq terapresiasi 1%. Inflasi Headline AS Nov. secara bulanan hanya sebesar 0,1% MoM (Vs. Okt. 0,4% MoM), atau mencatatkan laju Inflasi tahunan sebesar 7,1% YoY (Vs. Okt. 7,7% YoY). Inflasi yang melandai, sekaligus meningkatkan ekspektasi kenaikan FFR Des. hanya sebesar +50Bps (Vs. +75Bps) ke level Upper Bound 4,50%, serta menekan yield UST2Y dan UST10Y, masing-masing turun ke level 4,22% dan 3,50%.

Minyak mentah naik 3%, baik Brent maupun WTI, seiring harapan resesi AS berlangsung tidak dalam dan tidak dalam jangka waktu lama. Investor kembali Risk-On pada aset berisiko membuat Wall Street ditutup menguat, seiring Inflasi Headline AS yang kembali melandai. Dari sisi domestik, apresiasi Sektor Teknologi hingga 4%, mendorong IHSG ditutup melampaui level psikologis 6.800. Di tengah fokus investor, pada penantian sikap the Fed merespon inflasi AS, NHKSI Research memproyeksikan IHSG hari ini berpeluang bergerak bullish.

Foreign Transaction (IDR bn)
Buy 5,509
Sell 7,251
Net Buy (Sell) (1,742)
Top Buy NB Val. Top Sell NS Val.
BBRI 154.2 GOTO 900.3
MDKA 39.6 BMRI 434.3
BUMI 36.4 TLKM 236.4
EMTK 24.1 BBCA 135.9
BUKA 21.1 ASII 106.8

Company News
PTPP: Tahun Depan Masih Incar Proyek Pemerintah
AGII: Resmi Mengganti Nama
PPRE: Raih Kontrak Jasa Tambang Nikel

Daily Technical 14 December 2022
IHSG
Bullish continues to first Resistance: MA10 / 6880
S: 6715-6700 / 6683.
R: 6880-6900 / 6960-7000 / 7105

BMRI
Speculative Buy.
Entry Level: 9900.
Average Up >10000-10050.
Target: 10350 / 10725 / 11000-11200 / 11500.
Stoploss: 9725.

MDKA
Buy On Break.
Entry Level: 4420-4430.
Average Up >4480.
Target: 4550 / 4600 / 4800.
Stoploss: 4330.

CPIN
Buy on Break.
Entry Level: 5925-5950.
Average Up >6000-6050
Target: 6500.
Stoploss: 5700.

UNVR
Buy.
Entry Level : 4720.
Average UP >4800
Target: 4850 / 4980-5000 / 5100 / 5275.
Stoploss: 4650.

AKRA
Buy.
Entry Level: 1430.
Average Up >1455-1465.
Target: 1560-1580
Stoploss: 1380.

DISCLAIMER ON

Corporate Calendar
Date Event
Wednesday RUPS: WSBP, VIVA, SRAJ, SAME, MDIA, FISH
14 - Dec. Cum Dividend: TOWR, BFIN

Thursday RUPS: UNVR, TRUK, SCPI, NPGF, MMLP, BIPI
15 - Dec. Cum Dividend: DOID

Friday RUPS: VINS, SKRN, ABBA
16 - Dec. Cum Dividend: TSPC

Global Indices
Index Last Chg. %
Dow Jones 34,108.64 103.60 0.30%
S&P 500 4,019.65 29.09 0.73%
FTSE 100 7,502.89 56.92 0.76%
DAX 14,497.89 191.26 1.34%
Nikkei 27,954.85 112.52 0.40%
Hang Seng 19,596.20 132.57 0.68%
Shanghai 3,176.33 (2.72) -0.09%
Kospi 2,372.40 (0.62) -0.03%
EIDO 22.96 0.20 0.88%

Commodities
Commodity Last Chg. %
Gold ($/troy oz.) 1,810.8 29.4 1.65%
Crude Oil ($/bbl) 75.39 2.22 3.03%
Coal ($/ton) 404.50 4.25 1.06%
Nickel LME ($/MT) 28,287 (1231.0) -4.17%
Tin LME ($/MT) 24,644 694.0 2.90%
CPO (MYR/Ton) 3,886 149.0 3.99%

Sources: Bloomberg, NHKSI Research
Opening Account :
Whatsapp : 081290872816
©NH Korindo Sekuritas Indonesia",CPIN,0,1
