comments,date,symbol
"Emiten CPO ANJT dan DSNG Petik Peluang dari Larangan Uni Eropa
https://bit.ly/147E996, JAKARTA — Emiten perkebunan sawit PT Dharma Satya Nusantara Tbk. (DSNG) dan PT Austindo Nusantara Jaya Tbk. (ANJT) berpeluang memetik keuntungan lebih besar dari kebijakan terbaru Uni Eropa yang melarang importasi produk hasil deforestasi.Mayoritas minyak sawit mentah alias crude palm ...","12 Dec 22, 17:10",ANJT
$ANJT,"12 Dec 22, 09:37",ANJT
"@webepam setahu saya $ANJT nggak ada ekspor CPO, apalagi sampai ke benua Eropa.

Pasar CPO setahu saya adalah India dan China.","12 Dec 22, 00:27",ANJT
"@kiki222 sudah terlanjur terluka, tapi tidak masalah banyak teman nya di $ANJT","10 Dec 22, 22:16",ANJT
$AALI $ANJT $LSIP $SMAR $SGRO dan saham2 sawit lainnya😌,"10 Dec 22, 11:53",ANJT
Perubahan Alamat/Nomor Telepon/Fax/E-Mail/Website/NPWP/NPKP [ANJT],"9 Dec 22, 17:10",ANJT
Ini asuransi yg terus out dari saham $ANJT,"9 Dec 22, 13:10",ANJT
"$ANJT habis PD terbitlah DX jatuhin aja sekalian ke PBV 0,1","9 Dec 22, 11:04",ANJT
"berdasarkan chart saham,, sektor CPO sekarang yg menjadi saham cyclical

$DSNG $TAPG $ANJT $SIMP $SSMS","9 Dec 22, 09:42",ANJT
"Ikut nyangkut $GOTO ah
$UNTR $ANJT $HRUM $IHSG","9 Dec 22, 07:12",ANJT
"Sama kayak saya kayaknya masuk nya pas sebelum bagi dividen ya. Apa ndak pernah average down sama sekali om? Sebenarnya saya masih bisa jual $ACES di 750 an sama $ANJT di 760 an. Tapi habis gitu masuk $ACES lagi dan pindah $LSIP tapi sama aja minus 😂

Enak di harga sekarang lebih ringan kalo mau average down.","8 Dec 22, 22:00",ANJT
"$ACES $ANJT

investment is not only about choosing a good business, and valuation, but also involving money management.

selama minus gede tapi masih 5% porto ya santai ajaa 🤣. makin minus makin senang. beda cerita klo masuk $GOTO, makin minus makin tegang meriang 🤣","8 Dec 22, 20:55 · Edited on 8 Dec 22, 20:55",ANJT
"$ANJT test support kuat, semoga tidak jebol... 🧱📛 $CPO $IHSG","8 Dec 22, 14:04",ANJT
"angsur trusss slama dpt harga super diskon, mariii yg mau jualan $ANJT nya 🙏😁","8 Dec 22, 05:40",ANJT
ATH NYA $ANJT berapa ya?,"7 Dec 22, 23:02",ANJT
"POLL
Kalau kalian ada duit 100 juta nganggur maunya all in di satu saham, kalian bakalan pilih emiten apa nih:

Khusus yg boleh jawab aliran value investing garis keras, fundamental analyst garis keras, Lo Kheng Hong garis keras aja boleh voting.
Yg trader"" plin plan cuma bisa ikut stock pick org lain dan aliran bandar judi gak usah tanggapi postingan saya. Wkwkwkwkwk","7 Dec 22, 16:47",ANJT
para pecinta $ANJT nih https://cutt.ly/R14juSU,"7 Dec 22, 16:11",ANJT
saham $ANJT bagus untuk trading apa invest ya?,"7 Dec 22, 12:27",ANJT
"$ANJT bandar, lu jual g beli 😝","7 Dec 22, 09:58",ANJT
@Imam242 Kalau sudah murah borong donk Pak.. $ANJT,"7 Dec 22, 09:12",ANJT
@Welirang borong juragan... $ANJT,"7 Dec 22, 09:11",ANJT
@grazzung $ANJT,"7 Dec 22, 06:30",ANJT
"Grup ANJ (ANJT) Raih Nilai ESG dan Transparansi Tertinggi dari Sustainalytics
JAKARTA, https://bit.ly/2xtw1Yt - PT Austindo Nusantara Jaya Tbk. (ANJA) meraih penghargaan ESG Risk Rating 18,3  dari  Sustainalytics. Nilai skor 18,3 menepatkan ANJA sebagai perusahaan dengan kategori risiko rendah. ANJ pun berhasil menempati peringkat pertama sebagai perusahaan dengan risiko ESG pali...","6 Dec 22, 19:40",ANJT
@webepam sebenarnya ada support di 670.. Tapi ada kemungkinan ke 620-640 lagi.. Masuk saja bertahap.. $ANJT,"6 Dec 22, 10:23",ANJT
pergerakan $ANJT mirip $NISP.. Menuju support 620-630 baru setelah itu bullish benaran.🦬 🥥🌴,"6 Dec 22, 10:06",ANJT
makin turun makin okeeee $ANJT saya tunggu di 600 mu ndarrr,"6 Dec 22, 09:11",ANJT
Laporan Bulanan Registrasi Pemegang Efek [ANJT],"6 Dec 22, 03:10",ANJT
Laporan Informasi atau Fakta Material Peningkatan Modal Anak Perusahaan Perseroan [ANJT],"6 Dec 22, 03:10",ANJT
$ANJT ditungguin sebulan akhirnya jalan ke selatan. ayo ndarr turunin lagi,"5 Dec 22, 14:46",ANJT
bandar Mulai pindah uang dari $GOTO ke saham yg sehat sebenarnya 🤣 $BBRI$BBCA$ANJT,"5 Dec 22, 13:55",ANJT
lho lho ada apa gerangan kamu $ANJT,"5 Dec 22, 13:33",ANJT
$ANJT Semoga Tahun Depan bisa ke 1000an,"5 Dec 22, 12:12 · Edited on 5 Dec 22, 12:15",ANJT
"Tidak ada saham perfect yang naik terus tanpa pernah mengalami penurunan, mau laporan keuangannya bagus sekalipun kadang harganya saham tersebut malah turun itulah yang di namakan irasional market.

Kalau udah turun malah takut langsung jual untuk TP trus nanti masuk lagi padahal belum tentu kita bisa dapat harga yang murah seperti pada awal kita beli. Harga saham bakal naik kok selama fundamentalnya bagus asalkan bersabar.

Di pasar saham udah banyak contoh setelah TP malah saham nya naik, akhirnya beli lagi terus diturunin lagi terus CL deh. Rugi bukan?

Lebih baik belajar dari kesalahan orang lain, jangan FOMO , jangan kemakan omongan saham ini besok naik atau HAKA aja saham bagus nih tanpa kita riset terlebih dahulu. Yang ada BONCOS.

Anda tidak salah kalaupun orang lain tidak setuju dengan pendapat anda , masing"" punya pemikiran yang terpenting harus tetap pendirian nya jangan kepancing sana sini.

Happy sunday😇
RANDOM TAG :","4 Dec 22, 18:35",ANJT
Kutipan WB di atas lebih cocok untuk saham berfundamental bagus dan meraih laba seperti $ANJT 🌴 dan $SOCI🚢.,"3 Dec 22, 14:19",ANJT
"filosofi logo $ANJT : manusia sebagai pusat kehidupan dikelilingi matahari, air, hewan, dan tumbuhan @MujiyVirgo

sesuai visinya ya : meningkatkan kehidupan manusia dan alam (bukan harga sahamnya)

https://cutt.ly/n1HrQYU","3 Dec 22, 13:55 · Edited on 3 Dec 22, 14:41",ANJT
$GOTO duit nya XL selama seminggu kalo dibeliin saham $ANJT bisa langsung Ara tuh.,"1 Dec 22, 18:18",ANJT
"@Karunasankaraa $STAA $LSIP $MGRO $ANJT borong semua aja haha
mmpung masih diobral 😁","30 Nov 22, 19:25",ANJT
mulai masuk & menyicil $ANJT semoga sesuai dengan target pribadi & bisa menjadi ladang tabungan dihari tua,"29 Nov 22, 10:15",ANJT
"Austindo Nusantara (ANJT) Jadi Jawara Emiten Perkebunan dengan Risiko ESG Terendah
PT Austindo Nusantara Jaya Tbk. (ANJT) menerima hasil penilaian ESG Risk Rating yang dilakukan oleh Sustainalytics dengan nilai 18,3 atau masuk dalam kategori risiko rendah.Emiten perkebunan ini menjadi jawara sebagai perusahaan dengan risiko ESG paling rendah dari 95 perusahaan pertanian dan perin...","29 Nov 22, 07:40",ANJT
"@Nathae dibandingkan $MKTR dan $JARR, coba investigasi $AALI dan $ANJT Om.","27 Nov 22, 14:59",ANJT
"Austindo (ANJT) Pamer ISPO ke 9 Kedubes di Belitung
Anak Usaha PT Austindo Nusantara Jaya Tbk. (ANJT), PT Sahabat Mewah dan Makmur (SMM) di pulau Belitung, menerima kunjungan dari Duta Besar dan Diplomat dari 9 Kedutaan Besar dalam rangka pengenalan penerapan Indonesian Sustainable Palm Oil (ISPO).Resident Director SMM Juli Wankara Purba mengatakan ...","25 Nov 22, 14:56",ANJT
"Banyak orang lupa arti investasi yaitu jangan sampai kehilangan uang.
Kalau sudah sampai kehilangan uang itu namanya berjudi. Banyak orang gak tahu perusahaan ABCD ini bisnis nya apa , kelebihannya apa , tapi ngikutin pompom sehingga dibelilah perusahaan tersebut yang pada aslinya dia gak tau itu apaan dan akhirnya cut loss dan MERUGI terus mengeluh karena nyangkut dan gak tau yang harus di lakuin apa.
Terus kalau begitu apa bedanya investasi sama judi? Ya renungkan sendiri aja.

Kalau kita meriset sendiri perusahaan , mencari tahu sendiri apa bisnisnya, fundamentalnya bagus apa gak, kita g bakal khawatir mau saham nya jatuh atau naik itu hanya masalah waktu. Kunci investasi adalah sabar dan musuh terbesar kita adalah diri sendiri.

Semoga saya dan kalian semua bisa cuan melalui investasi yang andal ✊","23 Nov 22, 14:32",ANJT
"Kumpulan Artikel Tentang Saham Sawit, LQ45 dan Kompas100

1. Laba Emiten CPO https://cutt.ly/AMh9qdF

2. Perbandingan luas lahan sawit tertanam http://bit.ly/3EsrhFE

3. Perbandingan efektivitas laba dan luas lahan emiten sawit https://cutt.ly/2Mk85Rv

4. Perbandingan usia tanaman sawit https://cutt.ly/2Ml3GB5

5. Perbandingan laba, valuasi, dan Luas Lahan emiten sawit

6. Saham LQ45 yang Undervalued

7. Apakah BBTN Layak Investasi?

8. Pengaruh kenaikan interest rates pada laba perbankan

9. Saham Kompas100 yang Undervalued


10. Pencurian Data Trader Online Trading


Disclaimer:","23 Nov 22, 07:54",ANJT
$ANJT lho kok belum turun turun,"22 Nov 22, 17:53",ANJT
"Standar Ganda Eropa terhadap Nikel dan CPO

DI postingan sebelumnya saya membahas tentang kekalahan Indonesia di sidang WTO tentang larangan ekspor.
https://cutt.ly/DMM34uL

Dulu waktu kejadian Eropa larang CPO alasannya adalah CPO merusak alam.

Sedangkan nikel justru diminta sama Eropa padahal proses penambang nikel juga justru merusak alam.

Apa bedanya pembukaan lahan untuk CPO dengan pembukaan lahan untuk tambang nikel? Sama - sama harus babat hutan. Sama-sama harus pakai ekskavator.

Emangnya ada orang nambang nikel tanpa merusak alam?

CPO malah mengganti pohon yang sudah ditebang dengan pohon sawit. Secara esensi pohon sawit juga bisa menyerap carbon dioksida seperti pohon pada umumnya. Meskipun memang monokultur sawit bisa merusak biodiversity tapi memangnya tambang nikel tidak merusak juga biodiversity? Malah nikel yang sudah ditambang tidak bisa menyerap karbon dioksida seperti sawit.

Larangan CPO Indonesia masuk Eropa karena mereka ingin melindungi bisnis minyak bunga matahari mereka karena kebetulan CPO dan minyak bunga matahari memang selalu berkompetisi.




Disclaimer:","22 Nov 22, 17:23",ANJT
@SF2019 di $ANJT $TAPG $LSIP $SIMP,"22 Nov 22, 15:07",ANJT
"$BISI saya yakin untuk laba LK nanti akan naik, karena untuk musim tanam pertama penjualan benih padi hibrida naik pesat dibanding musim tanam tahun lalu.

ini hanya spekulasi saya pribadi dari laporan dilapangan tapi untuk menaikkan harga saham tergantung market makernya 😅

$BSSR $BISI $ANJT $DSNG","22 Nov 22, 14:54",ANJT
"Negara Maju Tidak Ingin Negara Berkembang Maju?

Beberapa waktu lalu saya menonton diskusi Pak Luhut bareng Rocky Gerung. Dalam diskusi tersebut, Pak Luhut menyatakan bahwa negara maju tidak ingin negara berkembang bisa maju.

Dan hal tersebut terbukti kembali di kasus kekalahan Indonesia di WTO terkait larangan ekspor nikel.
https://cutt.ly/zMNaDOf

Niat baik pemerintah yang ingin melakukan hilirisasi nikel dan memajukan industri baterai di Indonesia bisa terhambat dengan aturan dari WTO tersebut.

Negara maju memang selalu ingin memaksakan agenda mereka pada negara berkembang. Berhubung Indonesia negara berkembang maka mau tak mau Indonesia harus ikut dengan agenda tersebut.

Kita bisa lihat pada Coal dan CPO Indonesia. Dan kini pada nikel. Padahal tiga komoditas ini adalah sumber kekayaan negara kita. Harus dipergunakan sebesar-besarnya untuk kepentingan masyarakat.

Dan nampaknya ada juga beberapa oknum di Indonesia yang cuan dengan adanya agenda bangsa Eropa tersebut.

Disclaimer:","22 Nov 22, 09:14",ANJT
"emiten2 yg kliatan nya menarik untuk di hold jangka panjang,
1-2- sampai 3 tahun

$ISSP $DPNS $ANJT

valuasi murah, hutang minim, fundamental bagus...","21 Nov 22, 11:42",ANJT
"$MKTR gimana nih auto terbang 😂
$ANJT $SMAR","20 Nov 22, 19:51",ANJT
"@BobonLong belum masuk, saham saya cuma 4 $SCMA $ANJT $TPMA $EMTK","20 Nov 22, 11:00",ANJT
PBV di bawah 1 ➡️ $PANS $CLPI $BJTM $LTLS $ANJT,"19 Nov 22, 12:49",ANJT
"Yang mau investasi , analisa sendiri , tentukan sendiri , kalau sudah dapat saham yang bagus ya udah hold aja.
Banyak orang yang nebar fear, pompom sana sini ya untuk kepentingan mereka bukan untuk kalian , so do your research and sleep 😛
$GGRP
$ANJT
$PNIN","18 Nov 22, 22:59",ANJT
"$ANJT seharusnya krisis pangan dunia momentum untuk ekspor, ditambah kurs dollar yg menguat.","18 Nov 22, 20:24",ANJT
"Grup ANJ Intip Peluang Bisnis Ekspor Edamame
https://bit.ly/147E996, JEMBER - Emiten perkebunan PT Austindo Nusantara Jaya Tbk. (ANJT) melalui anak usahanya PT Gading Mas Indonesia Teguh (GMIT) mengembangkan bisnis produksi sayuran edamame dan okra. Bisnis ini menggandeng mitra petani sebagai penyedia lahan.Presiden Direktur Gading Mas Indonesia Teguh Ima...","18 Nov 22, 19:10",ANJT
$ANJT $SCMA $TPMA kenapa saya ga suka gorengan soalnya mengandung minyak licin kalo 3 saham ini suka.,"17 Nov 22, 12:59",ANJT
"$ANJT sebenernya ini perusahaan bagus, tapi kenapa saham diem di tempat karena ini perusahaan sawit tapi yang punya ga suka gorengan yang minyaknya dari sawit, isinya investor semua..","17 Nov 22, 12:51",ANJT
"$ASII Motor dan Mobil Laris Sepanjang 2022

Kenapa bisa? Itu semua karena para petani sawit dan penambang Coal telah menyumbang banyak duit untuk ekonomi.

Terimakasih pada CPO dan Coal.
Kalian adalah sumber kekayaan negara.

$TAPG AALI $ANJT $LSIP $PTBA ITMG dkk telah memperkaya banyak orang di 2021-2022.

Hidup Sawit dan Coal Indonesia.


Disclaimer:","16 Nov 22, 18:11",ANJT
$ADMR TP dulu pindah ke $ANJT selagi murah..!!,"15 Nov 22, 15:36",ANJT
"Perkuat Eksistensi Kelapa Sawit Berkelanjutan, ANJ Dorong Petani melalui Pelatihan untuk Tingkatkan Ketertelusuran
https://bit.ly/19GJR7j – PT Austindo Nusantara Jaya Tbk. (ANJ) terus berupaya menerapkan perkebunan kelapa sawit berkelanjutan atau praktik-praktik yang berlandaskan prinsip ramah lingkungan.
Head of Business Process and Business Development of Smallholders ANJ Airlangga Djati menyampaikan, sebagai perusahaan...","14 Nov 22, 09:41",ANJT
"Skydrugz Corner: Perbandingan Usia Tanaman Sawit Emiten Saham CPO

Ini merupakan lanjutan dari postingan sebelumnya tentang CPO:

1. Laba Emiten CPO https://cutt.ly/AMh9qdF
2. Perbandingan luas lahan sawit tertanam http://bit.ly/3EsrhFE
3. Perbandingan efektivitas laba dan luas lahan emiten sawit https://cutt.ly/2Mk85Rv

Di postingan kali ini saya akan bahas usia tanaman. Jika ingin belajar tentang sawit maka bisa baca bukunya Pak Soepadiyo tentang manajemen agrobisnis sawit

Jangan lupa juga baca buku Sawit Untuk Negeri

Ternyata lebih sulit mencari data usia rata-rata tanaman sawit karena banyak perusahaan sawit yang tidak mencantumkan datanya seperti pada emiten PGUN.

Artikel Selengkapnya
Disclaimer:","13 Nov 22, 22:08",ANJT
"Skydrugz Corner: Perbandingan Usia Tanaman Sawit Emiten Saham CPO

Ini merupakan lanjutan dari postingan sebelumnya tentang CPO:

1. Laba Emiten CPO https://cutt.ly/AMh9qdF
2. Perbandingan luas lahan sawit tertanam http://bit.ly/3EsrhFE
3. Perbandingan efektivitas laba dan luas lahan emiten sawit https://cutt.ly/2Mk85Rv

Di postingan kali ini saya akan bahas usia tanaman. Jika ingin belajar tentang sawit maka bisa baca bukunya Pak Soepadiyo tentang manajemen agrobisnis sawit

Jangan lupa juga baca buku Sawit Untuk Negeri

Ternyata lebih sulit mencari data usia rata-rata tanaman sawit karena banyak perusahaan sawit yang tidak mencantumkan datanya seperti pada emiten PGUN.

Artikel Selengkapnya
Disclaimer:","13 Nov 22, 22:08",ANJT
"Berikut daftar 20 badan usaha pemasok dengan masing-masing kuota biodieselnya, dikutip dari Data Kementerian ESDM 2019:
https://cutt.ly/MMkWNJo
https://stockbit.com/post/10092753

1. PT Batara Elok Semesta Terpadu, 273.274 kl
2. PT Bayas Biofuels, 349.180 kl
3. PT Cemerlang Energi Perkasa, 483.263 kl
4. PT Ciliandra Perkasa, 259.882 kl
5. PT Dabi Biofuels, 173.974 kl
6. PT Darmex Biofuels, 116.517 kl
7. PT Energi Unggul Persada, 318.953 kl
8. PT Intibenua Perkasatama, 287.944 kl
9. PT Kutai Refinery Nusantara, 398.979 kl
10. PT LDC Indonesia, 386.610 kl
11. PT Multi Nabati Sulawesi, 392.996 kl
12. PT Musim Mas, 882.530 kl
13. PT Pelita Agung Agriindustri, 218.618 kl dan 239.215 kl.
14. PT Permata Hijau Palm Oleo, 396.793 kl
15. PT Sinarmas Bio Energy, 364.700 kl
16. PT SMART Tbk, 352.782 kl
17. PT Sukajadi Sawit Mekar, 261.767 kl
18. PT Tunas Baru Lampung Tbk, 342.311 kl
19. PT Wilmar Bioenergi Indonesia, 1.324.226 KL
20. PT Wilmar Nabati Indonesia, 1.375.486

TOTAL, 20 badan usaha, 9.200.000 kl

Disclaimer:","13 Nov 22, 18:23",ANJT
"Skydrugz Corner: Perbandingan Laba dan Luas Lahan Tertanam Emiten Sawit CPO

Ini merupakan lanjutan dari postingan sebelumnya tentang CPO

1. Laba Emiten CPO https://cutt.ly/AMh9qdF
2. Perbandingan luas lahan sawit tertanam http://bit.ly/3EsrhFE

Di postingan kali ini kita akan bahas perbandingan laba dengan luas lahan tertanam emiten CPO. Jika ingin belajar tentang sawit maka bisa baca bukunya Pak Soepadiyo tentang manajemen agrobisnis sawit

Mengapa kita harus membandingkan laba dengan luas lahan tertanam? Itu agar kita bisa tahu seberapa efektif sebuah perusahaan sawit dalam memanfaatkan luas lahan untuk menghasilkan laba.

Selengkapnya:
Disclaimer:







Sebagai peringatan untuk tidak pernah memberikan akses Username dan Password Online Trading kepada orang yang tidak dikenal agar tidak terjadi kasus Jouska jilid 2.","13 Nov 22, 15:52",ANJT
"Skydrugz Corner: Luas Lahan Tertanam Emiten Sawit CPO

Ini merupakan lanjutan dari postingan sebelumnya tentang CPO

1. Laba Emiten CPO https://cutt.ly/AMh9qdF

Di postingan kali ini kita akan bahas luas lahan tertanam emiten CPO. Jika ingin belajar tentang sawit maka bisa baca bukunya Pak Soepadiyo tentang manajemen agrobisnis sawit https://cutt.ly/qMh9xht

Luas lahan tertanam itu adalah luas lahan yang sudah ditanami oleh perusahaan baik tanaman yang produktif maupun tanaman yang belum menghasilkan. Untuk cadangan lahan saya tidak masukkan dalam data. Namun data yang saya sajikan ini bersumber dari beberapa tempat.

Selengkapnya
Disclaimer:","13 Nov 22, 06:30 · Edited on 13 Nov 22, 06:30",ANJT
"@Ruben1985 kalau kantor pusat kayaknya gak ada, kalau usaha di papua ada $ANJT","12 Nov 22, 18:24",ANJT
"Salah satu cara menjaga daya beli masyarakat khususnya diluar Jawa adalah dg berusaha menjaga harga $CPO tetap menarik dan membantu agar ekspor CPO tetap tumbuh, jangan terulang lagi blunder yg dilakukan pemerintah dg menyetop ekspor CPO spt yg tjd bbrp wkt lalu, begitu besar pengaruh sawit bagi perekonomian Indonesia, begitu banyak orang yg terlibat di industri ini. Komoditas sawit jauh lebih merakyat dibandingkan batubara.
$TAPG $CSRA $LSIP $ANJT","11 Nov 22, 13:46",ANJT
"$CPO saatnya melambung, yang mana juga akan menaikkan harga saham perkebunan kelapa sawit. $ANJT $DSNG $AALI $SIMP 🌴📈🐂🇲🇨","11 Nov 22, 06:59",ANJT
"Skydrugz Corner: Laba Emiten CPO, Siapa Yang Terbesar

Di postingan sebelumnya, saya membahas tentang pertumbuhan laba emiten CPO. https://cutt.ly/LMewccS

Pada postingan tersebut ada typo harusnya laba SGRO itu naik 58% tapi saya ketiknya turun 58%.

Pada postingan kali ini saya akan berikan rekap laba emiten CPO. Tapi mungkin tidak lengkap datanya karena emiten JARR saya belum baca LK-nya dan PALM saya anggap bukan lagi emiten sawit semenjak mereka ganti lini bisnis.

Untuk mempelajari bisnis sawit bisa baca buku tentang Sawit Untuk Negeri

Bisnis sawit telah memberikan banyak lapangan pekerjaan untuk orang Indonesia. Sudah banyak lahir orang kaya dari bisnis ini. Lalu perusahaan mana yang labanya paling besar?

Selengkapnya
Disclaimer:","10 Nov 22, 07:09",ANJT
"$GJTL Pengimpor Gede?

Di postingan sebelumnya sudah dibahas tentang laba GJTL yang hancur lebur karena beban bunga utang dan beban kurs.
https://cutt.ly/ON622D6

Kali ini kita bahas saja terkait beban kurs GJTL. Kok bisa GJTL beban kurs-nya gede.

Jadi GJTL ini adalah anti thesis dari emiten CPO.

Kalau emiten CPO itu bahan baku dan karyawan bayar pakai rupiah, jual produk dapat dollar. Maka wajar saja kalau labanya rata - rata naik di Q3 2022. Yang kinerjanya jelek paling cuma . Sisanya laba terbang semua terutama SSMS SMAR.


Nah kalau GJTL malah beli bahan baku impor, jualan dapat rupiah. Jadi wajar saja kena hantam beban kurs.

Bisa kita lihat pembelian bahan baku supplier luar negeri GJTL naik >50%. Dari hanya 790 miliar saja jadi 1,4 Triliun.


Apa sebenarnya yang diimpor GJTL?

Baru dua dari empat bahan baku pembuatan ban yang dapat dipasok dari industri hulu lokal yakni karet alam dan stearic acid. Sementara itu, sebanyak 75% karet sintetis dan 68% carbon black masih bergantung kepada impor.
Sedangkan 90% dari berat compound ban berasal dari karet sintetis dan carbon black.

Jadi wajar saja kalau GJTL harus banyak impor.


Disclaimer:","9 Nov 22, 17:25",ANJT
"Pertumbuhan Laba Emiten CPO di Q3 2022

SMAR naik 99%
AALI turun 17%
TAPG naik 227%
DSNG naik 114%
SSMS naik 51%
SGRO turun 58%
BWPT naik 99%
ANJT turun 12%

Dari emiten yang sudah rilis LK Q3 2022 ternyata yang paling jelek kinerjanya adalah dan

Ketika Emiten CPO lain mencatat pertumbuhan laba kumulatif sampai Q3 2022, mereka malah anjlok.

Bahkan yang biasanya jadi pesakitan sawit bisa juga mencatat pertumbuhan laba. Meskipun untuk BWPT lebih cocok disebut sebagai mengurangi rugi.

Dan yang luar biasa adalah laba malah lebih gede dari laba AALI.
TAPG bisa cetak laba 2,3 Triliun sedangkan AALI hanya bisa cetak laba 1,2 Triliun. Apa yang terjadi padamu AALI, laba mu dilewati sama emiten yang baru IPO kemarin sore.

Bahkan pun labanya sudah lebih gede dari AALI.
Hingga Q3 2022 laba SSMS adalah 1,5 Triliun.

Benar-benar roda berputar. AALI yang dulunya raksasa laba kini dilewati oleh SSMS dan TAPG.

Disclaimer:","9 Nov 22, 14:56",ANJT
@lazellnet beneran? otw $ANJT all in full margin 🤣🤣🤣,"9 Nov 22, 13:00",ANJT
"Austindo Nusantara (ANJT) Bidik Kenaikan Produksi CPO 7%
JAKARTA, https://bit.ly/2xtw1Yt -  PT Austindo Nusantara Jaya Tbk (ANJT) membidik pertumbuhan volume produksi minyak mentah sawit (Crude Palm Oil /CPO) sebanyak 7% tahun 2022.

CFO Grup ANJT Nopri Pitoy mengatakan, pertumbuhan target volume produksi tersebut diharapkan berimbas positif terhadap kontribusi pen...","9 Nov 22, 08:55",ANJT
"ia kan $ANJT pBV nya mencurigakan...
untung dah pindah ke $SMAR","8 Nov 22, 13:51",ANJT
$ANJT target jangka pendek seperti nya bisa ke sini.. 🌴🥫 $CPO $IHSG,"8 Nov 22, 10:50",ANJT
"$SMAR $ANJT $SIMP $ TBLA

Yuk jualan mumpung bio diesel belum meriah, klo nanti bio diesel dah 50% lebih, harganya dah mahal jualnya jg susah.","8 Nov 22, 09:41",ANJT
Laporan Bulanan Registrasi Pemegang Efek [ANJT],"7 Nov 22, 18:30",ANJT
"@genn $ANJT buat gw sih LK emang jelek, tapi itu masa lalu.

fokus ke kinerja manajemennya.

pas CPO CPO lain produksi naik, ni emiten malah turun. makanya dihukum market dari 1000 ke under 800. untung berhasil kabur dulu.

emiten ini gabisa manfaatin momentum kemarin.

kalo skrg produksi udah mulai naik, bs jalan.

toh kalo harga ya mereka price taker, gabisa apa2, mirip komoditas2 lain.

yah kita liat aja. bener ngga analisanya.

udah in tapi belum deeply invested. masih di MERK ELPI CPRO yg deep sampai tenggelem hahahahaha","7 Nov 22, 11:44",ANJT
$ANJT valuasinya murah atau mmg murahan nih???,"6 Nov 22, 23:32",ANJT
"ANJT Cetak Kenaikan Produksi CPO 1,8%
JAKARTA, https://bit.ly/2xtw1Yt – Emiten perkebunan PT Austindo Nusantara Jaya Tbk (ANJ) mengumumkan kinerja operasional dan keuangan kuartal ketiga tahun 2022 yang berakhir pada 30 September 2022. ANJ mencatat peningkatan produksi Crude Palm Oil (CPO) sebesar 1,8% dari 200.661 metrik ton (mt) pada kuartal k...","5 Nov 22, 07:26",ANJT
"Produksi CPO Meningkat, Sayang! Laba ANJT Malah Turun Jadi USD21 Juta
EmitenNews.com—PT Austindo Nusantara Jaya Tbk (ANJT) mengumumkan kinerja operasional dan keuangan kuartal III 2022 yang berakhir pada 30 September 2022. Pada periode ini, ANJT mencatat peningkatan produksi Crude Palm Oil (CPO) sebesar 1,8 persen dari 200.661 metrik ton (mt) pada kuartal III 2021 m...","4 Nov 22, 09:25",ANJT
@faizalabzr $ANJT udah masuk gw haha $APLN demi Allah ga bakalan masuk gw.,"4 Nov 22, 01:38",ANJT
"Udh bosen tebar fear di $ANJT sama $SMGR. Lah skrg pindah ke sini $APLN. Piye to, barisan sakit hati kah? 🤭🫣🤫","4 Nov 22, 00:14",ANJT
"$ANJT sejarah anjt rutin bagi deviden, ayo manfaatkan momentum dapet deviden, b40 jalan penjualan sawit kedepan makin bagus, kemungkinan laba masa depan oke punya sawit buat masak, buat bensin dan buat kemajuan Indonesia.","3 Nov 22, 17:12",ANJT
"$ANJT aw ayo sawit Indonesia maju, biar ga impor Mulu beli saham sawit yang masih murah murah aja $TAPG $STAA $AALI di antara ini yang masih murah jelas ANJT..","3 Nov 22, 17:00",ANJT
"$CPO tahun depan tahunnya CPO $ANJT $TAPG $DSNG
dari smua emiten saya tertuju ke 3 emiten ini, tp saya putuskan beli di ANJT saja.. karna pbv yg murah dan umur tanaman yg akan produktif di bbrp tahun kedepan","3 Nov 22, 14:14",ANJT
"@Welirang ga medun jauh juga, bentar lagi deviden sawit naik terus ngapain cutlos 😁😁$ANJT","3 Nov 22, 12:04",ANJT
"Harga Pupuk dan Solar Naik, Laba Bersih Austindo Turun
JAKARTA, Emiten perkebunan PT Austindo Nusantara Jaya Tbk, mencatatkan penurunan laba bersih hingga September 2022. Ini utamanya disebabkan oleh beban pokok pendapatan yang meningkat lebih pesat dari pendapatan perusahaan.
Berdasarkan dokumen laporan keuangan perusahaan, emiten dengan kode saham ANJ...","3 Nov 22, 08:25",ANJT
"Produksi CPO Austindo Nusantara (ANJT) Naik, Prospek Cerah Menanti
https://bit.ly/147E996, JAKARTA — Emiten perkebunan PT Austindo Nusantara Jaya Tbk. (ANJT) melaporkan kenaikan produksi minyak sawit mentah (CPO) pada kuartal III/2022.Produksi CPO Austindo Nusantara Jaya pada kuartal III/2022 mencapai 204.220 ton, naik 1,8 persen dibandingkan dengan kuartal III/2021.Pada saa...","2 Nov 22, 13:26",ANJT
CPO udah 3 hari positif terus ada apa dengan sahamnya? Masih banyak yg belum bangkit... $AALI $SSMS $TAPG $ANJT,"2 Nov 22, 12:26",ANJT
"$ANJT siap"" serok yg masih sedia uang cash.. 👹🌴","1 Nov 22, 19:14",ANJT
