,date,comment,symbol
116,"29 Nov 22, 17:50",Laporan Informasi atau Fakta Material Keterbukaan Informasi PT Indofood Sukses Makmur Tbk mengenai Meninggalnya Anggota Dewan Komisaris [INDF],INDF
117,"29 Nov 22, 17:00","Lk Q3 guysss

$INDF $BBCA $BBRI $BUMI $JKON",INDF
118,"29 Nov 22, 15:29",$INDF,INDF
119,"29 Nov 22, 10:00","$INDF ada kemungkinan menguji kembali suatu support yang berada di 6150 dan jika berhasil tertahan maka ada peluang rebound untuk kembali naik menuju resisten 6550. Ini adalah area pergerakan konsolidasi yang terbentuk pada sepanjang tahun 2021 lalu. Stochastic oscillator sedang menuju area oversold untuk kemudian akan ditunggu adanya bullish divergence atau goldencross signal.

Semoga terbantu kawan",INDF
120,"28 Nov 22, 19:39","Info Singkat saham untuk 29 November 2022 (bukan rekomendasi jual-beli) :

$ELSA : Rangenya pendek yakni Rp 310,- (support ) s/d Rp 328,- (resistance). Posisi bandar masi keluar senilai Rp 43,45 milliar selama seminggu terakhir. Untuk ELSA wait and see karena tekanan jual masi cukup dominan (mayoritas karena panic selling) , perhatikan juga harga Crude Oil WTI yanh masi melemah ke area 74 USD / Barrel, sampai dengan dia bisa kembali keatas 80 USD/ Barrel maka sentimen negatif ke saham-saham Oil baru akan mereda.

: rangenya pendek yakni Rp 1.450,- (support) s/d Rp 1.560,- (resistance). Posisi bandar masi keluar senilai Rp 69,38 milliar selama seminggu terakhir. Untuk EMTK area support Rp 1.450 akan menjadi penentuan, jika ini kembali ditembus maka potensi membuat lower low baru. Sementara amati dulu price action di daerah tsb.

: Rangenya masi sama yakni Rp 2.900,- (support) s/d Rp 3.110,- (resistance) Posisi bandar masi keluar sebesar Rp 15,60 milliar selama seminggu terakhir. Untuk BDMN ada potensi ""perang bandar"" didalamnya, sementara wait and see dulu. Batas penurunan wajar BDMN ada di Rp 2.900

Ingin mendapatkan informasi lengkap saham WSKT , , dan ikut polling saham-saham yang ingin dibahas setiap harinya ? yuk gabung ke grub seirine, link grub ada di profile seirine investama ya.

Harus diingat:
1. Jangan trading dengan brutal mentang-mentang melihat bandar ada didalam, gunakan money management yang baik.

2. ini hanyalah info singkat dan bukan rekomendasi jual-beli.

DISCLAIMER ON

""Semoga informasi ini berguna bagi teman-teman sekalian, support terus kami dengan ""LIKE"" dan ""FOLLOW"" akun stockbit.",INDF
121,"28 Nov 22, 18:00",$INDF Seharusnya desember ijo,INDF
122,"28 Nov 22, 08:40","IHSG Berpeluang Rebound MNC Sekuritas Jagokan Saham BBNI, INDF, TOWR dan UNTR
Indeks Harga Saham Gabungan (IHSG) diperkirakan berpeluang bergerak menguat pada perdagangan hari ini, Senin (28/11/2022).Sebelumnnya IHSG ditutup terkoreksi 0,4 persen ke 7.053 pada perdagangan Jumat (25/11/2022). Analis MNC Sekuritas menyebutkan, posisi IHSG pun masih berada dalam fase sidewaysny...",INDF
123,"28 Nov 22, 07:55","Rekomendasi Saham BBNI, INDF, TOWR dan UNTR oleh MNC Sekuritas | 28 November 2022
MNCS Daily Scope Wave 28 November 2022IHSGIHSG ditutup terkoreksi 0,4% ke 7,053 pada perdagangan Jumat (25/11), posisi IHSG pun masih berada dalam fase sidewaysnya dan juga masih berada di rentang MA60 dan MA200. Pada skenario terbaiknya diperkirakan sedang berada pada bagian dari wave c dari wave ...",INDF
124,"28 Nov 22, 07:09","$ICBP technical view, bisa dilihat di chart ya guys untuk support dan resistantnya

disclaimer on
$INDF $MYOR $ICBP $UNVR $JPFA",INDF
125,"27 Nov 22, 21:56","$INDF makin banyak bencana. siap2 makan indomie ya gaes.

semoga kita semua dalam lindungan Tuhan.",INDF
126,"27 Nov 22, 08:59",$INDF,INDF
127,"26 Nov 22, 17:17",Tag $TLKM $MTDL $BIRD $BBCA $INDF,INDF
128,"25 Nov 22, 17:14","Ada sebuah hal yang menarik perhatian saya ketika berkunjung ke warung kelontong dekat rumah.

Sebuah produk yang sudah lama langka, kini mulai menonjol kembali dibalik sederet merek snack. Produk ini selama beberapa tahun tidak terlalu terlihat, bertepatan dengan produsennya yang menghadapi masalah yang sempat mengegerkan lantai bursa. Produk yang dikenal dengan nama Taro itu muncul dengan rasa yang baru - tetap enak btw, meski yaa.. seperti kebanyakan snack serupa hari ini, rasa rasanya lebih banyak angin daripada isinya wkwkkw

Selain Taro, produsennya juga memproduksi sejumlah merek terkenal lain, seperti Bihunku, Mie Telor cap 3 Ayam dan lainnya. Produsen makanan ini kini sedang berupaya kembali on track setelah sekitar 4 tahun lalu terjerat masalah fraud oleh pemilik dan manajemen lamanya. Terbukti dari iklan produknya yang mulai bermunculan lagi di TV. Apa kabar AISA (FKS Food Sejahtera) hari ini?

=====

Fraud yang dialami perusahaan yang sebelumnya bernama TPS Food di tahun 2017-2018 itu benar benar menghebohkan. Betapa tidak, fraud mulai terbuka berkat kasus beras yang penggebrekannya diliput media. Kinerja bisnis AISA yang turun setelah itu - karena saat itu dominasi pendapatannya dari bisnis beras - mulai membuka banyak hal yang ditutupi kinerja impresif AISA selama sekian tahun.

Laporan keuangan AISA saat itu banyak bodongnya. Ada sejumlah disinformasi pihak berelasi (satu grup) AISA dan penyelewengan yang menumpuk di sejumlah pos laporan keuangan, seperti piutang dan persediaan. Laporan fraud tersebut dibuka ke publik, setelah dianalisis oleh kantor independen Ernst & Young. Fraud inilah yang menjadi biang keladi kesulitan keuangan yang dialami grup AISA, yang membuat mereka harus menghadapi restrukturisasi hutang di meja hijau.

Tahun 2020, asa itu tercipta. FKS Group, sebuah konglomerasi consumer goods yang berkantor pusat di Singapura, menyelamatkan AISA. Kehadiran mereka di lantai bursa sebenarnya tak sekali ini. Jejak mereka ada juga di FKS Multi Agro (FISH). Kinerja FISH yang baik, diharapkan juga ditularkan ke AISA. Sejumlah progres terjadi, dimana yang paling signifikan adalah penyelesaian hutang - dengan ""diskon"" - terhadap sebagian besar hutang AISA. Saat tulisan ini dibuat, AISA telah menyelesaikan hutang terakhirnya, obligasi dan sukuk. Meski disisi lain AISA terpaksa harus melepas Dunia Pangan, produsen beras di grup AISA, yang telah dicap pailit.

AISA seakan akan telah reset kembali ke awal mula mereka. Perusahaan consumer goods yang berfokus pada produk makanan, baik snack maupun makanan pokok (mie dan bihun). Strategi ini nampaknya hasil belajar dari kejadian masa lalu, dimana manajemen masa lalu terlalu agresif dan over diversified bisnis. Dulu AISA seakan ingin menjadi ""Indofood (INDF) kecil"", dengan bisnis makanan, perkebunan kelapa sawit dan beras dalam satu payung.

Masalahnya, bisnis kelapa sawit AISA saat itu belum optimal karena lahan belum menghasilkannya relatif besar. Sementara itu, bisnis beras, meski merupakan makanan pokok sebagian besar orang Indonesia, bukanlah bisnis yang ""enak"" karena regulasi ada dibaliknya. Pengembangan yang agresif di periode 2008-2014 itu sayangnya dipenuhi dengan rights issue berulang kali + hutang yang relatif tinggi. Ini adalah masalah, disaat bersamaan piutang AISA saat itu naik tajam dan terkonsentrasi di perusahaan ""bodong"" milik pemilik lama yang malah disebut pihak ketiga.

Itu adalah cerita lalu. AISA kini fokus jualan Taro dan produk lainnya yang mereka miliki sejak lama. Itu setidaknya terlihat dari iklan AISA yang mulai beredar di televisi. Meski belum seagresif grup INDF, namun kemunculan iklan AISA (yang tercermin dari kenaikan beban promosi dalam 1 tahun belakangan ini) lumayan menonjol. Apalagi Bihunku sempat menumpang tren sinetron Ikatan Cinta-nya RCTI. Sebuah strategi jitu untuk turn back.

Hasilnya, AISA mulai merangkak. Meski kinerjanya belum terlalu bagus di beberapa poin (misal operating cash flow negatif dan masih adanya pengaruh beban & pendapatan one time), namun pendapatan AISA mulai naik. Meski ada tantangan kenaikan harga bahan baku, namun pengaruh kembalinya produk AISA yang kini didistribusikan mayoritas ke FKS Pangan - satu grup - lebih signifikan.

Harus diakui, AISA telah kalah langkah. Gara gara fraud di atas, banyak hal dan kesempatan yang hilang. Sementara persaingan sudah terlanjur ketat, terutama di snack. Karena itu, membangun kembali akan membutuhkan waktu yang lama. Semua tentu berharap FKS Group dapat membantu mempercepat langkah AISA untuk memperbaiki keadaan. Apalagi diversifikasi bisnis FKS sendiri sudah mirip INDF, sehingga AISA sudah memperoleh keuntungan tersendiri.

Let's see...

Postingan terkait angka angka dan penelusuran lainnya ada di


Topik mengenai saham, investasi dan bisnis lainnya bisa cek dan follow Instagram dan Tiktok .",INDF
129,"25 Nov 22, 15:11","$CMRY trend centre, orang orang yg sudah sepuh mana tau apa itu foodfess
$ULTJ $DMND $INDF",INDF
130,"24 Nov 22, 19:06 · Edited on 24 Nov 22, 19:06","Masa iya hukum alam investor retail makin banyak, makin berat saham naik? Ada studinya kah. Apa cuma hukum hukuman aja... $ICBP $INDF",INDF
131,"23 Nov 22, 21:23","$KINO PUBEX 2022

PUBEX QNA AVAILABLE ON YOUTUBE

RANDOM TAG : $INDF $MYOR $TLKM $ASII

https://cutt.ly/FM41mb4",INDF
132,"23 Nov 22, 15:30",$INDF besok roket. 🚀🚀🚀🚀 Tukang nyinyir autoblock.,INDF
133,"23 Nov 22, 15:17","Selain ulasan2 seputar saham yg sdh biasa kita jumpai di stream stockbit, gmana kira2 kalau saya mengulas seputar hukum investasi? Dan temanya yang menarik kira2 apa ya?
$BJTM $BBRI $INDF",INDF
134,"23 Nov 22, 14:07",$portofolio $MIDI $ICBP $INDF $TKIM $SIDO,INDF
135,"23 Nov 22, 00:16","Reason buy setiap orang beda-beda.
Target sell setiap orang juga beda-beda.

Jadi kita gak tau kenapa ""dia"" beli saham ""A"" padahal.....

Jadi gak ada yg benar atau salah di market, yang ada orang sabar dan gak sabar.

Hari ini cicil dikit-dikit $SIDO lagi.

Disc : bukan ajakan jual dan beli

Tag :",INDF
136,"22 Nov 22, 21:01 · Edited on 22 Nov 22, 23:07","$BBCA all time high

August - Chit chat (7900an)
August - All time high 1
September - All time high 2
September - Direksi Jual saham BBCA
November - All time high 3 (8950)

-------


From This - To This",INDF
137,"22 Nov 22, 17:31 · Edited on 22 Nov 22, 17:40","[Bagaimana Agar Kuat Menahan Saham Untuk Jangka Panjang]

Tidak dipungkiri investor yang baru masuk ke bursa akan sering liat bolak balik “refresh” portofolionya di aplikasi. Setiap jam bahkan beberapa menit sekali diliatin udah berapa kenaikannya.

Padahal cara seperti ini tidaklah diperlukan untuk seorang investor yang memperhatikan kinerja perusahaan. Untuk para scalper dan daily trader mungkin ini harus dilakukan namun bagi kita yang menjadi investor sekali lagi tidaklah diperlukan karena kita memantau kinerja perusahaannya. Saat perusahaan semakin bertumbuh dari tahun ke tahun cepat atau lambat harga saham akan meningkat sesuai kinerjanya.

Untuk lebih memahami mengenai korelasi kinerja dan harga saham kita bisa pakai studi kasus ADES. Perusahaan ini pada tahun 2020 berada di harga 705 lalu pada saat ini harga sahamnya di angka 7600an. Jadi sudah meningkat hampir 10 kali lipat. Perusahaan ini unggul pada efisiensi yang sangat baik, walaupun pendapatannya tidak bertumbuh pesat tapi labanya sangat meningkat. Mari kita cek angka dalam laporan keuangannya.

Pendapatan 2019, 2020, 2021, TTM q2 2022: 834M , 673M , 935M, 1163M
Laba Bersih 2019, 2020, 2021, TTM q2 2022: 84M , 136M , 266M, 366M

Kita bisa ambil insight dari data stockbit ini kalau pendapatan dari 2019 - TTM Q2 200 meningkat 39,45% tapi laba bersihnya meningkat 335%. Ini terjadi karena ADES memiliki peningkatan efesiensi yang sangat luar biasa.

Bagi pecinta dividen yang ogah beli sahamnya tapi ga ngasih dividen, pasti sangat melewatkan saham ini.

Harga saham yang meningkat itu tentunya ada fluktuasi harganya, sangat jarang mungkin harga saham yang meningkat tapi tidak ada fluktuasinya entah itu sideways yang sangat lama atau mungkin bisa turun belasan persen.

Contohnya ADES ini penah sideways lama dari Februari hingga April 2022 di kisaran harga 3600-3700. Kemudian juga harga sahamnya pernah turun belasan persen di bulan september-oktober 2021. Biasanya saat-saat seperti ini forum dan grup saham akan bilang:
“Bandarnya udah selesai main”
“Bandarnya mau serok”
“Mau dikarungin bandar”
dst lah pokoknya

Pokoknya kalau udah ngaku investor, ga usah dianggep yang seperti ini. Riset aja secara mendalam, beli sahamnya kalau yakin kinerjanya meningkat, dan tunggu aja kinerjanya tercermin di laporan keuangannya. Ga usah juga “refresh” tiap jam atau tiap menit karena kinerja ga ngaruh kalau kita pencet “refresh”.

Lalu kalau ada yang nanya, apa mungkin peningkatan harga sahamnya masih berlanjut?
Nah itu tergantung apakah perusahaan ini masih bisa kinerjanya tetap compounding. Kalau sekiranya ADES secara bisnis memang bagus dan tingkat efisiensinya masih baik saya yakin harga sahamnya nanti masih bisa meningkat.

Selamat mencari ADES selanjutnya!

Random tag:",INDF
138,"22 Nov 22, 12:42",@SUKITNOBA $INDF jauh lebih mendingan daripada UNVR,INDF
139,"22 Nov 22, 11:28","$UNVR udah DPR 100% cuman dapet dividend yield ~3%
$INDF dpr cuman 30% bisa dapet yield ~4%
dalam kata lain kalau anda beli UNVR sekarang ya ROEnya cuman 3%, lebih rendah dari deposito...",INDF
140,"22 Nov 22, 11:20","$GOTO PHK 1300 karyawan.. SIapa yang diuntungkan? Peluang bagi siapa nih? 1300 pegawai tersebut tentu tidak semuanya di PHK karena kinerja yang tidak sesuai harapan, tentu banyak juga yang di PHK karena baru di rekrut kurang dari setahun (sengaja di phk karena pengaruh ke gaji dan pesangon, padahal kinerja bagus). Ada juga di PHK karena berada di divisi yang bukan utama atau divisinya emang mau dihilangkan, padahal kinerja bagus. Ini kesempatan bagi perusahaan2 lain untuk merekrut lulusan GOTO. Tentu yang di rekrut yang seperti apa?
Rekrut pegawai yang punya track record bagus. Yaitu pindah2 perusahan karena promosi, tapi apes karena masuk di divisi yang merupakan bukan divisi utama GOTO. Tentu ini peluang emang di perusahaan lain. Ada perusahaan yang sengaja ikutan PHK kemudian merekrut alummni GOTO yang punya track record jelas.",INDF
141,"21 Nov 22, 22:55","Klo dibilang floating loss, mungkin kita semua pernah ada dalam posisi ini.
Pertanyaan selanjutnya, apakah kita rilis floatingloss menjadi actualloss?. Klo saya, tergantung.

Klo kalian belinya tebak-tebak buah manggis, silahkan cutloss.
Klo bisnisnya sudah sunset, silahkan cutloss.
Klo kinerjanya menurun, tetapi bisnisnya tidak termasuk kategori sunset silahkan hold dan lakukan averagedown.

Tapi ingat, ini hanya untuk legact stock ya. Artinya kita akan hold saham tersebut selamanya, mungkin untuk kita wariskan ke anak ataupun cucu kita kelak.

Yup, saham yg saya maksud adalah , dimana floatingloss saham yg ada di porto saya itu terus saya avgdown terus.

Hari ini buy lagi.

Disc : bukan ajakan beli dan jual

Tag :",INDF
142,"21 Nov 22, 12:45","PERHATIAN UNTUK SEMUA PEMEGANG SAHAM $SCMA, MOHON IKUT MEMBATU MENGAWASI ACARA NOBAR PIALA DUNIA LAKUKAN UPLOAD VIDEO JIKA ANDA NOBAR PIALA DUNIA DI KAFE TEMPAT MAKAN HOTEL MAUPUN RESTORAN DAN TULIS NAMA CAFFE NYA LALU SHARE KE IG $SCMA AGAR SCMA DAPAT RP 1.000.000.000 PER CAFFE, MARI KITA SEBAGAI PEMEGANG SAHAM IKUT MENGAWASI DEMI KEUNTUNGAN BERSAMA DAN MEMBANTU BANDAR MENGGIRING HARGA NAIK JIKA HASIL PIALA DUNIA INI MEMUASKAN HASILNYA, JANGAN PEDULIKAN TRADER TRADER RECEH YANG SUDAH TAKE PROFIT SEBARKAN JUGA KETEMAN TEMAN ANDA MELALUI WHATSAPP
TAG RANDOM",INDF
143,"21 Nov 22, 05:48","Saham menarik hari ini

$INDF $UNVR $MEDS $RAJA $MARK #SAMF

DISCLAIMER ON

Sorry ga ada gambarnya
Nob sakit jadi belum sempat bikin",INDF
144,"20 Nov 22, 22:11","UNVR kemarin berhasil ditutup hijau dengan adanya peningkatan volume dan juga inflow. Pertanda yang bagus untuk pergerakan UNVR, semoga akan segera bangkit dan lanjut naik lagi. Untuk yang belum punya posisi di UNVR tentunya wajib dipertimbangkan untuk entry ya. Mumpung masih di area supportnya dan masih berada di average asing. Posisi asing di UNVR ada sekitar 2.3T dengan average di 4600an terhitung sejak 22 April 2022. Tinggal beli dan CL kalo UNVR close di bawah 4500. Target utama ke 5400 ya.

Cek analisa saham gratis lainnya di Channel Salam Cuan!



*DISCLAIMER*
Seluruh aksi jual/beli sepenuhnya menjadi keputusan pribadi. Kami tidak bertanggung jawab atas resiko dan juga kerugian yang mungkin terjadi.",INDF
145,"20 Nov 22, 21:58 · Edited on 20 Nov 22, 22:04","$SCMA bisa pas gitu ya, ASO trus ga lama piala dunia.. masyarakat jadi bisa nonton pildun dengan kualitas gambar yg jauh lebih baik..

mestakung banget kalo ane bilang sih.. btw 570k people watching world cup opening ceremony on https://cutt.ly/YMLV95F since this post is published.

EMTK $BUKA $BBRI $INDF",INDF
146,"20 Nov 22, 20:50","$ENAK - By Request @fxbreinaldo

Technically gagal closing dan bertahan di atas fibo 0.75,target penurunan ada pada fibo selanjutnya di area 1670-1680
Support Critital ENAK ada di area 1650.
As Long as Enak masih di atas 1650,masih dalam fase strong uptrend.

Waspada jika pelemahan terus berlanjut dan breakdown area 1650 ,karna target penurunan selanjutnya ada di area 1480-1500

Pasca IPO ,emiten ini sudah rally dan belum koreksi,jadi hati hati yah .

Disclaimer On",INDF
147,"19 Nov 22, 17:33 · Edited on 19 Nov 22, 17:42","PERHATIAN UNTUK SEMUA PEMEGANG SAHAM $SCMA, MOHON IKUT MEMBATU MENGAWASI ACARA NOBAR PIALA DUNIA LAKUKAN UPLOAD VIDEO JIKA ANDA NOBAR PIALA DUNIA DI KAFE TEMPAT MAKAN HOTEL MAUPUN RESTORAN DAN TULIS NAMA CAFFE NYA LALU SHARE KE IG $SCMA AGAR SCMA DAPAT RP 1.000.000.000 PER CAFFE, MARI KITA SEBAGAI PEMEGANG SAHAM IKUT MENGAWASI DEMI KEUNTUNGAN BERSAMA, SEBARKAN JUGA KETEMAN TEMAN ANDA MELALUI WHATSAPP
TAG RANDOM $GOTO $EMTK $BUKA $INDF",INDF
148,"19 Nov 22, 16:57","$INDF Cuman iseng, semoga kesampean",INDF
149,"18 Nov 22, 14:44","Put all your eggs in one basket and watch the basket very carefully:
Here are 13 brilliant quotes from billionaire investor Stanley Druckenmiller

1) Never, ever invest in the present
In January 2015, Druckenmiller revealed the secret to his success during a speech at the ""Lost Tree Club,"" a country club in Palm Beach, Florida. He said one of his early mentors who worked at Pittsburgh National Bank helped shape his fundamental views on investing.

""He taught me that you have to visualize the situation 18 months from now, and whatever that is, that's where the price will be, not where it is today,"" Druckenmiller said.

""Never, ever invest in the present. It doesn’t matter what a company's earning, what they have earned.""

2) Earnings don’t move the overall market; it's the Federal Reserve Board
During the speech at the ""Lost Tree Club"" in 2015, Druckenmiller added the second thing he learned from his early mentor is ""earnings don't move the overall market; it’s the Federal Reserve Board.""

Druckenmiller continued: ""Whatever I do, focus on the central banks and focus on the movement of liquidity, that most people in the market are looking for earnings and conventional measures. It's liquidity that moves markets.""

3) Put all your eggs in one basket and watch the basket very carefully
""The mistake I'd say 98 percent of money managers and individuals make is they feel like they've got to be playing with a bunch of stuff,"" Druckenmiller said during his speech ""Lost Tree Club"" speech.

""If you really see it, put all your eggs in one basket and watch the basket very carefully.""

4) The only way to make long-term returns in our business that are superior is by being a pig
""The first thing I heard when I got in the business, not from my mentor, was bulls make money, bears make money, and pigs get slaughtered,"" he said during his ""Lost Tree Club"" speech.

""I'm here to tell you I was a pig. And strongly believe the only way to make long-term returns in our business that are superior is by being a pig. I think diversification and all the stuff they’re teaching at business school today is probably the most misguided concept everywhere.""

5) The way you create deflation is you create an asset bubble
“The way you create deflation is you create an asset bubble,"" he said in an interview with CNBC in 2017. Druckenmiller believes the Federal Reserve should raise interest rates and stop easy monetary policies as soon as possible.

""If I was 'Darth Vader' of the financial world and decided I’m going to do this nasty thing and create deflation, I would do exactly what the central banks are doing now,"" he said.

6) I don't ... like to short great products
“I have given myself a Tesla for my 60th birthday,"" Druckenmiller told CNBC in 2017. ""I don't ... like to short great products. That's not my deal.""

7) I don’t really like hedging
""I don’t really like hedging,"" Drukenmiller told CNBC in 2017. ""To me, if something needs to be hedged, you shouldn't have a position in it.""

8) Good investors are successful not because of their IQ, but because they have an investing discipline
""I believe that good investors are successful not because of their IQ, but because they have an investing discipline,"" Druckenmiller said in an interview with Goldman Sachs' Hugo Scott-Gall in 2013.

""But, what is more disciplined than a machine? A well-researched machine can make many average investors redundant, leaving behind only the really good human investors with exceptional intuition and skill.""

9) Old people like Hillary Clinton and I shouldn’t try and be cool with social networks
""I think old people like Hillary Clinton and I shouldn’t try and be cool with social networks, you know, maybe she should leave that stuff up to Chelsea,” he said in an interview with Bloomberg TV in 2015.

10) You can be far more aggressive when you’re making good profits
Druckenmiller once told author Jack Schwager that he learned a lot from George Soros.

""George Soros has a philosophy that I have also adopted: The way to build long-term returns is through preservation of capital and home runs,"" Druckenmiller said. ""You can be far more aggressive when you’re making good profits.""

This was featured in Schwager's book The New Market Wizards.

11) If you’re extremely confident, taking a loss doesn’t bother you
""If you're extremely confident, taking a loss doesn't bother you,"" Druckenmiller told author Jack Schwager about what he learned from Soros.

""Soros is also the best loss taker I’ve ever seen. He doesn't care whether he wins or loses on a trade. If a trade doesn't work, he's confident enough about his ability to win on other trades that he can easily walk away from the position. There are a lot of shoes on the shelf; wear only the ones that fit.""

12) When you have tremendous conviction on a trade, you have to go for the jugular
""Soros has taught me that when you have tremendous conviction on a trade, you have to go for the jugular,"" Druckenmiller told author Jack Schwager.

""As far as Soros is concerned, when you’re right on something, you can't own enough. ""

13) It's not whether you're right or wrong that’s important, but how much money you make when you're right and how much you lose when you're wrong
""It's not whether you’re right or wrong that's important, but how much money you make when you're right and how much you lose when you're wrong,"" Druckenmiller told author Jack Schwager about what he learned from Soros.

""The few times that Soros has ever criticized me was when I was really right on a market and didn’t maximize the opportunity.""

Random tag big cap company;",INDF
150,"18 Nov 22, 14:18",$INDF wew yg pasang harga di 6550.6575.6600.6625.6650.6675.6700 lepasin dulu yuk main di support 6650,INDF
151,"18 Nov 22, 08:47","Proses Investasi 2:
Melakukan Analisa Mendalam

Setelah kita memperoleh gagasan investasi berupa daftar perusahaan yang secara sekilas menarik perhatian kita, hal berikutnya yang perlu kita lakukan adalah menganalisa setiap perusahaan itu secara mendalam. Hal ini perlu kita lakukan untuk memastikan bahwa perusahaan-perusahaan itu benar-benar bagus, prospektif, dan layak investasi.

Secara garis besar, ada 4 aspek yang perlu kita analisa dari perusahaan itu, yaitu:
1. Bisnisnya: Bagaimana model bisnisnya? Apa saja kekuatan dan kelemahan perusahaan itu dibandingkan dengan para pesaingnya? Bagaimana prospek bisnisnya pada masa mendatang? Tantangan-tantangan apa saja yang sedang dan mungkin akan dihadapinya?
2. Manajemennya: Bagaimana karakter, reputasi, dan kompetensi manajemennya?
3. Kondisi dan kinerja keuangannya: Bagaimana kondisi neraca keuangannya? Bagaimana pertumbuhan penjualan dan labanya? Bagaimana arus kasnya?
4. Valuasinya: Berapakah nilai wajar perusahaan itu?

Setelah kita menganalisa setiap perusahaan yang terdapat dalam daftar kita, kita perlu mempertimbangkan: Apakah perusahaan itu benar-benar layak investasi? Apakah kita benar-benar mau berinvestasi pada perusahaan itu?
• Bila jawabannya adalah ""ya"", kita dapat memasukkannya dalam daftar pantauan (watch list) kita. Artinya, kita akan membeli sahamnya bila harganya sesuai dengan kemauan kita.
• Bila kita merasa ragu, karena ada hal-hal tertentu yang belum kita pahami, kita dapat menambahkan catatan pada daftar riset (research list) kita berkenaan dengan alasan keragu-raguan itu. Artinya, riset kita belum tuntas dan kita akan melanjutkannya kelak.
• Bila jawabannya adalah ""tidak"", karena kita menemukan hal-hal yang benar-benar buruk dalam perusahaan itu, maka kita dapat mencatatnya dalam daftar hitam (black list) kita beserta alasannya. Artinya, kita tidak akan pernah berinvestasi pada perusahaan itu, kecuali hal buruk itu telah diatasi.

Secara umum, demikianlah kerangka dan proses analisa yang saya lakukan. Bagaimana dengan Anda?

Keep learning, be excellent, and achieve your dream!

Posted by


Random tag:",INDF
152,"18 Nov 22, 08:40","Rekomendasi Saham INDY, INDF, MARI, MEDC dan KIOS oleh BRI Danareksa Sekuritas | 18 November 2022
BRI Danareksa Sekuritas 18 November 2022Hadyatma Dahna MartaPT Indika Energy Tbk (INDY)Volume transaksi stabil dibawah rata-rata, indikator MACD negatif melemah, indikator Stochastic netral konsolidasi, indikator RSI netral konsolidasi.Rekomendasi: Buy on weaknessKisaran trading: Rp 2.670 - Rp 2.92...",INDF
153,"18 Nov 22, 08:15","$IHSG 4 saham menu trading hari ini $BBRI $INDF $PTBA $SMGR
https://cutt.ly/rMPIbIt",INDF
154,"17 Nov 22, 16:17","$INDF if you are interested in our telegram channel, please click thec following link.!


https://cutt.ly/9MonYFQ",INDF
