,comments,date
133,"Breaking News!!!!

Harga komoditas ekspor Indonesia, seperti minyak kelapa sawit (crude palm oil/CPO) dan bijih besi mengalami penurunan pada September 2022. Badan Pusat Statistik (BPS) mencatat harga minyak kelapa sawit lebih rendah 23,03 persen year-on-year (yoy) dan bijih besi turun 19,85 persen yoy dibandingkan September 2021.

Berdasarkan data BPS, harga CPO pada September 2022 mengalami penurunan dari US$1.181 per metrik ton menjadi US$909 per metrik ton. Sementara itu, komoditas unggulan bijih besi turun dari US$124,5/dmtu menjadi US$99,8/dmtu.

“Minyak kelapa sawit dan biji besi, terlihat lebih rendah dibanding September 2021. Minyak kelapa sawit lebih rendah 23,03 persen. Sementara bijih besi 19,85 persen lebih rendah,” ujar Deputi Bidang Statistik, Distribusi dan Jasa (BPS) Setianto dalam konfrensi pers virtual, Senin (17/10//2022).

Meski demikian, Setianto menyampaikan ada beberapa komoditas juga yang mengalami peningkatan harga secara signifikan, yaitu nikel, batu bara, gas alam dan minyak mentah.

“Contohnya nikel, meningkat 17,96 persen. Kemudian minyak mentah lebih tinggi 21,18 persen, batu bara mengalami peningkatan cukup tinggi sebesar 120,11 persen, serta gas alam mengalami peningkatan 51,88 persen,” katanya.





Sesuai dugaan penyebab utama penurunan ekspor dari sektor CPO dan juga Bijih Besi, sedangkan ekspor yang mengalami kenaikan tertinggi adalah Nikel dan juga Batubara","17 Oct 22, 12:34"
134,$BNBR $SSMS $CFIN kuning merah hijau biru,"17 Oct 22, 11:25"
135,"Rekomendasi Saham MYOR, PNBS, SSMS dan UNTR oleh Kiwoom Sekuritas Indonesia | 17 Oktober 2022
Kiwoom Sekuritas Indonesia17 Oktober 2022Rizky KhaerunnisaPT Mayora Indah Tbk (MYOR)Rekomendasi: Trading buyEntry buy: Rp 2.130 - Rp 2.160Target harga: Rp 2.220 - Rp 2.250Support: Rp 2.080 - Rp 2.130Cutloss: Rp https://bit.ly/3MDP73P Bank Panin Dubai Syariah Tbk (PNBS)Rekomendasi: Trading buyEntry buy: Rp 85 - Rp...","17 Oct 22, 08:56"
136,"Waspadai support level terdekat $IHSG di 6740

>Indeks-indeks Wall Street melanjutkan pelemahannya di Jumat (14/10).

>Nasdaq menjadi salah satu yang paling tertekan, melemah 3.11% sepanjang pekan lalu.

>Pelemahan dipicu oleh maraknya aksi jual pada saham-saham technology ditengah ekspektasi pasar bahwa the Fed akan meningkatkan agresivitas kenaikan the Fed Rate dalam beberapa bulan kedepan.

>Waspadai support level terdekat IHSG di 6740.

>Pasar mengantisipasi kemungkinan Bank Indonesia (BI) turut menaikan sukubunga acuan untuk mengimbangi agresivitas the Fed.

>Tren pengetatan sukubunga acuan oleh bank-bank sentral di dunia ini dikhawatirkan berdampak pada kenaikan cost of fund dan pelemahan nilai tukar Rupiah.

>Top picks : , , KINO dan , , ASII, UNTR, INCO.


By PHINTRACO SEKURITAS | Research
- Disclaimer On -","17 Oct 22, 08:46"
137,"Layak Pantau

$BBSS
$UNTR
$DEWI
$SSMS
$ENAK","17 Oct 22, 08:23"
138,"🎶 🆑💯❌⁉️🆙♨️⭕️🆓

Fokus aja yg ini.

Terdeteksi dalam SINYAL #ScreenerDekan
di SB untuk periode tanggal:

Senin 17 Oktober 2022

Cukup untuk berlatih di 1 - 2%

Kita tunggu % High to Price sewaktu closing nanti jam 15.00 untuk crosscheck hasilnya yang selama ini fitur SB tidak mengecewakan.

memaximalkan fitur screener SB yang the best

DisclamerOn: untuk guideline sendiri. bijaklah membaca setiap fitur screener di SB.










.","17 Oct 22, 05:55"
139,"PT CITRA BORNEO UTAMA TBK ($CBUT)

- bergerak di bidang pengolahan kelapa sawit

- masuk papan utama

- termasuk anak usaha dari PT SAWIT SUMBERMAS SARANA TBK (SSMS)

- dulunya pemegang saham utamanya adalah PT CITRA BORNEO INDAH di karena memiliki hutang dengan maka sahamnya di ambil ahli oleh SSMS

- market cap 690= 2,1 T
1280 = 4 T

untuk underwriter nya sendiri ada 4 yaitu BRI DANAREKSA SEKURITAS , MAYBANK SEKURITAS INDONESIA, UOB KAY HIAN SEKURITAS , MIRAE ASET SEKURITAS dan dalam 2 tahun terakhir mengawal saham IPO sebagai berikut
UOB KAY HIAN (AI)
NPGF = 2x ARA
TRUE = 8x ARA
ARCI = close hijau (join)
= 7x ARA
BAUT = 3x ARA
NANO = 6x ARA
ENAK = CLOSE merah
NASI = 6x ARA
PPGL = 10x ARA (papan akselerasi)
TRJA= 1x ARA
BBSI =6x ARA
DADA = 8x ARA ( join)
IKAN =4x ARA
PTPW = 2x ARA
PURA = 3x ARA
AMAR = 4x ARA
CSRA =2x ARA

MAYBANK SEKURITAS ( ZP )
(kosong belum pernah mengawal saham IPO)

BRI DANAREKSA (OD)
WMPP (join) tutup merah
MTEL (join) ARB
RUNS 13x ARA
WMUU (join) 2x ARA.

MIRAE ASET SEKURITAS (YP)
ADCP (join) ARB
(join) 3x ARA
WMPP (join) tutup merah
DEPO 2x ARA
(join) 2x ARA
UVCR 11x ARA
ZYRX (join) 5x ARA
BEBS 7x ARA
DGNS 4x ARA
PMMP (join) 1x ARA
VICI 4x ARA
PTDU 11x ARA
BBSS. 2x ARA
TRIN 1x ARA
KKES tutup hijau
TOOL 1x ARA","16 Oct 22, 17:26 · Edited on 16 Oct 22, 18:00"
140,"Menthobi Karyatama Raya (MKTR) IPO Galang Dana Rp375 Miliar, Cek Penggunaan Dana
.
Baca selengkapnya: https://cutt.ly/WBOyrq3
.
$MKTR $STAA $SSMS $TAPG $TLDN","15 Oct 22, 05:40 · Edited on 15 Oct 22, 05:41"
141,"Halo teman-teman,
View dari kami, $IHSG berada dalam fase PHEAR dan pendapat kami masih sama seperti 2 minggu belakangan yaitu lebih bijak untuk Wait and See. 😉

Dan kita lanjutkan yuk serial buku investasi ""Common Stocks & Uncommon Profits"", yg disebut buku wajib Growth Investor dan kali ini memasuki seri ke 47 dari BAB X

""Saran Fisher Untuk Growth Investor""

Sampai sejauh ini kita sudah mempelajari cara berinvestasi Growth Investor, menggunakan Analisa sedekat mungkin ke pusat bisnis dgn metode Scuttlebut dan melakukan penilaian potensi Growing melalui Theory 15 Points sebelum memutuskan membeli ya guys 😉

Dan untuk berhasil sebagai Growth Investor, Fisher ingin berbagi 4 tips untuk kita semua calon Growth Investor nih guys 😉

Saran #1. Pastikan metode Growth Investor cocok dgn Karakter kita nih.
Karena jika sudah cocok, kita nyaman menggunakan metodenya untuk menghasilkan profit yg diharapkan. Jika tidak cocok, maka lebih baik pilih metode lain, kita telah membahasnya di seri ke 43 😉

Saran #2. Efektif menggunakan metode Scuttlebut.
Caranya dgn mendapatkan informasi semakin dekat dgn pusat bisnis. Semakin dekat akan semakin valid dan terkonfirmasi informasi potensial growing corporate, kita sudah membahasnya di seri 44 ya teman-teman 😉

Saran #3. Mendapatkan Informasi 15 Points yg Optimal.
Caranya dgn melakukan 4 steps: Research Potential Growth Company, Pre-Interview/Discussion, Good Research, Good Listener. Dan kita sudah membahasnya di seri ke 45 😉

Saran #4. Berani Berinvestasi Growth Stocks.
Menunggu kriteria sempurna hanya memakan waktu guys, lebih baik perhitungan Risk & Rewards dan lakukan Analisa secara berkala akan lebih baik lho teman-teman. Dan kita sudah mebahasnya di seri 46 😉

Itulah 4 saran dari Fisher untuk kalian calon Growth Investor yang handal.
Semoga saran ini membantu kalian semua ya guys dan Sampai Jumpa di Article Berikutnya 😍

Ikuti INSTA kami untuk serial buku investasi yg lebih lengkap:

Just Random tag:","14 Oct 22, 20:35"
142,"$SSMS, dapat deviden beli dari harga 1300, kemudian dapat growth, nikmat apa lagi yang di dustakan dari ssms😁😁","14 Oct 22, 11:30"
143,$SSMS,"14 Oct 22, 11:03"
144,"Rekomendasi Saham PTBA, SSMS dan AKRA oleh Artha Sekuritas | 14 Oktober 2022
Artha Sekuritas 14 Oktober 2022Dennies ChristopherPT Bukit Asam Tbk (PTBA)Mengalami koreksi dan uji level support.Rekomendasi: Speculative buyTarget harga: Rp 4.340–Rp 4.400Entry level: Rp 4.210–Rp 4.270Stop loss: Rp 4.180PT Sawit Sumbermas Sarana Tbk (SSMS)Candlestick membentuk higher high dan...","14 Oct 22, 09:11"
145,"Rekomendasi Saham BIPI, PTBA, SSMS dan TOWR oleh MNC Sekuritas | 14 Oktober 2022
MNCS Daily Scope Wave14 Oktober 2022IHSGIHSG kembali ditutup terkoreksi 0,4% ke 6,880 pada perdagangan kemarin (13/10), meskipun sempat menguat namun masih tertahan oleh MA200. Cermati support terdekat di 6,870, karena kami perkirakan posisi IHSG sedang berada pada bagian dari wave (y) dari wave [y]...","14 Oct 22, 08:26"
146,"IHSG Siap Rebound, Rekomendasi Saham BIPI, PTBA, SSMS
https://bit.ly/147E996, JAKARTA — IHSG diperkirakan mampu menguat terbatas pada perdagangan Jumat (14/10/2022), setelah ditutup terkoreksi pada hari sebelumnya.Analis MNC Sekuritas menyebutkan IHSG kembali ditutup terkoreksi 0,4 persen ke 6.880 meskipun sempat menguat namun masih tertahan oleh MA200.""Cermati ...","14 Oct 22, 08:11"
147,"Pantauan 14 Oktober 2022
$ESSA
$SSMS
$RAJA","14 Oct 22, 07:12"
148,"Layak Pantau

$DOID
$GTSI
$WMPP
$SBMA
$SSMS

Izin Ndar","14 Oct 22, 05:05"
149,"[TSC NEWS 13/10/22]

😁 ANAK USAHA $SSMS BOOK BUILDING INCAR 800 MILIAR! YUK SIMAK!😁

Anak usaha PT Sawit Sumbermas Sarana Tbk (SSMS) yakni PT Citra Borneo Utama tbk akan melakukan Initial Public Offering (IPO) sebanyak - banyaknya 625 juta lembar saham atau mewakili 20% dari total modal disetor dan ditempatkan harga nominal saham Rp100.

Dalam prospektus ringkas yang diterbitkan Kamis (13/10) disebutkan, perusahaan yang bergerak di bidang industri pemurnian dan perdagangan produk kelapa sawit tersebut mulai melakukan penawaran awal atau book building mulai hari ini Kamis 13 Oktober 2022 hingga 19 Oktober 2022 dengan harga kisaran Rp690-1.280 per lembar saham. Sehingga dana yang bakal diraup dari IPO ini sebanyak-banyaknya Rp800 miliar.

Bertindak sebagai Penjamin pelaksana emisi PT BRIDanareksa Sekuritas, Maybank Sekuritas Indonesia dan Mirae Asset Sekuritas Indonesia.

Adapun rencana penggunaan dana hasil penawaran umum saham sebanyak 54% akan digunakan untuk pembangunan refinery extension dan infrastruktur dan sisanya digunakan untuk peningkatan modal kerja termasuk pembelian bahan baku CPO dan palm kernel.

Berikut perkiraan jadwal IPO
- Masa penawaran awal 13-19 Oktober 2022
- Masa penawaran umum 31 Oktober-2 November 2022.
- Perkiraan pencatatan di BEI pada 4 November 2022.

[AKSES INFO SAHAM TERBAIK DI LINK BIO YA]

Random Tag

[AKSES REKOM TERBAIK DI BIO!]","13 Oct 22, 21:14"
150,"SSMS’s subsidiary seeks IDR 800 billion in IPO
JAKARTA. PT Citra Borneo Utama Tbk (CBUT), a company under PT Sawit Sumbermas Sarana Tbk (SSMS), will make its debut through its intiital public offering of 625 million shares. The number of shares to be publicly offered by CBUT is eqial to 20% of its issue and paid-up capital after IPO. Each share ...","13 Oct 22, 19:25"
151,"$AALI nyangkut di 8200 tp ga pernah khawatir nyangkut dimari karena pbv masih di bawah 1 😅

$LSIP $SSMS","13 Oct 22, 17:35"
152,"Grup SSMS, Citra Borneo Utama (CBUT) Bersiap IPO, Patok Harga Rp690-Rp1.280 per Saham
https://bit.ly/147E996, JAKARTA — Perusahaan pengolahan sawit PT Citra Borneo Utama Tbk. (CBUT) berencana melakukan penawaran umum perdana saham atau initial public offering (IPO) dengan menawarkan sebanyak-banyaknya 625 juta saham baru dengan nilai nominal Rp100 per saham.Saham tersebut mewakili sebanyak-ban...","13 Oct 22, 15:40"
153,"Entitas Sawit Sumbermas (CBUT) IPO, Buka Harga Rp 690-1.280
JAKARTA, https://bit.ly/2xtw1Yt - Entitas milik PT Sawit Sumbermas Sarana Tbk (SSMS), yakni PT Citra Borneo Utama Tbk (CBUT) bersiap menggelar penawaran umum perdana (initial public offering/IPO) sebanyak-banyaknya 625 miliar saham baru atau 20% dari modal ditempatkan dan disetor penuh perseroan setelah IPO.Ni...","13 Oct 22, 13:10"
154,"Incar Rp800 Miliar, Anak Usaha Sawit Sumbermas (SSMS) Mulai Book Building Hari Ini
Anak usaha PT Sawit Sumbermas Sarana Tbk (SSMS) yakni PT Citra Borneo Utama tbk akan melakukan Initial Public Offering (IPO) sebanyak - banyaknya 625 juta lembar saham atau mewakili 20% dari total modal disetor dan ditempatkan harga nominal saham Rp100.
 
Dalam prospektus ringkas yang diterbitkan K...","13 Oct 22, 12:55"
155,"[BERITA IPO 13 OKTOBER 2022]

Info Saham Terbaik Link Di Bio! 💰

ANAK USAHA SSMS SIAP IPO❗️

Anak usaha PT Sawit Sumbermas Sarana Tbk ($SSMS) yakni PT Citra Borneo Utama tbk akan melakukan Initial Public Offering (IPO) sebanyak - banyaknya 625 juta lembar saham atau mewakili 20% dari total modal disetor dan ditempatkan harga nominal saham Rp100.

Dalam prospektus ringkas yang diterbitkan Kamis (13/10) disebutkan, perusahaan yang bergerak di bidang industri pemurnian dan perdagangan produk kelapa sawit tersebut mulai melakukan penawaran awal atau book building mulai hari ini Kamis 13 Oktober 2022 hingga 19 Oktober 2022 dengan harga kisaran Rp690-1.280 per lembar saham. Sehingga dana yang bakal diraup dari IPO ini sebanyak-banyaknya Rp800 miliar.

Bertindak sebagai Penjamin pelaksana emisi PT BRIDanareksa Sekuritas, Maybank Sekuritas Indonesia dan Mirae Asset Sekuritas Indonesia.

Adapun rencana penggunaan dana hasil penawaran umum saham sebanyak 54% akan digunakan untuk pembangunan refinery extension dan infrastruktur dan sisanya digunakan untuk peningkatan modal kerja termasuk pembelian bahan baku CPO dan palm kernel.

Berikut perkiraan jadwal IPO

- Masa penawaran awal 13-19 Oktober 2022
- Masa penawaran umum 31 Oktober-2 November 2022.
- Perkiraan pencatatan di BEI pada 4 November 2022.

[INFO SAHAM TERBAIK LINK DI BIO]

Analisa kembali, bukan ajakan membeli dan hanya opini disc on","13 Oct 22, 12:38"
156,$SSMS yang nyerok kmrin sblm cumdte dpet deviden plus gain mantep,"13 Oct 22, 10:00"
157,$SSMS Tunggu Q3......,"13 Oct 22, 09:58"
158,$SSMS kirain arb hari ini ternyata tidak.....,"12 Oct 22, 10:07"
159,$SSMS iseng2... 😋 😋 😋,"12 Oct 22, 06:26"
160,"Just Share guys ‼️
Potensi & Harga Undervalue → https://bit.ly/3Cz8qIf
Dividen Besar & Rutin

Analsia Harga DCF

$AALI $ASII $BRAM $SSMS $SIDO","11 Oct 22, 14:56"
161,"Jangan Lupa! Cum Dividen ASII, AALI, SSMS, dan BRAM Hari Ini
PT Astra International Tbk. (ASII), PT Astra Agro Lestari Tbk. (AALI), PT Sawit Sumbermas Sarana Tbk. (SSMS) dan PT Indo Kordsa Tbk. (BRAM) bersiap membagikan dividen dengan jadwal cum dividen hari ini, Selasa (11/10/2022).Berdasarkan besarannya, BRAM bakal membagikan dividen interim senilai Rp300 ...","11 Oct 22, 11:25"
162,$SSMS ternyata lebih banyak dividen nya di banding $ASII dengan perbandingan modal menurut saya yaaa sama2 besok cumdate nya😁,"10 Oct 22, 14:55"
163,$SSMS mendekati cumdate arb dlu yukk.. exdate baru ngegas lg,"10 Oct 22, 09:38"
164,"diskon flash sale 10.10 😁

$AALI $SSMS $ASII $MEDS $FPNI","10 Oct 22, 07:35 · Edited on 10 Oct 22, 12:56"
165,$SSMS,"7 Oct 22, 13:40"
166,@kalel $SSMS dan $SMAR yang dominan ekspor..kalau $TAPG lebih banyak di lokal,"7 Oct 22, 00:08 · Edited on 7 Oct 22, 00:12"
167,"$TAPG perusahaan sawit terbaik di indonesia? mari kita bandingkan dengan perusahaan sawit terbesar di indonesia yaitu $SMAR lapkeu sampai dengan Q2 revenue SMAR = 36 T dan net profit= 1,9 T sedangkan TAPG revenue= 4,6 T dan net profit= 1,7 T dari segi revenue perbedaannya hampir 8x lipat tapi kenapa net profit TAPG hampir sama dengan SMAR? jawabannya adalah margin keuntungan TAPG lebih besar daripada SMAR perbedaannya NPM SMAR 5,3% sedangkan TAPG 38% di saat harga cpo yang jatuh saat ini perusahaan dengan NPM tertinggilah pemenangnya karena kemampuannya menghasilkan laba akan jauh lebih baik di banding dengan perusahaan dengan NPM kecil...mari kita buktikan saat keluar laporan Q3 dan Q4 apakah laba TAPG akan mengalahkan laba SMAR...beberapa emiten sawit dengan NPM tinggi antara lain NPM 34% NPM 30% dan NPM 20%","6 Oct 22, 21:45"
168,"@hireyco
1. Dr prospektus
2. Sy kurang paham tp ngeliat dr cash flow tampaknya ngga diakhir ya, dan ngeliat di kontraknya sm berau itu dia rate per hari
3. Sy ada WINS jg kok. Elpi karena sy tertarik palugadanya.. + kemampuan survive dia, kek kata pak hartono jap di $SSMS “bisnis kita ngomong cuannya ajalah, dimasa sulit aja kita cuan apalagi pas masanya enak” makasi pak hartono jap dlm bberapa bulan kasih return 40%+div dr total modal nikah saya🤣🤣 mah jadi ootd sorry","6 Oct 22, 21:03"
169,"October full senyum
$HEXA
$TEBE
$SSMS
$BRAM
🤩","5 Oct 22, 20:36"
170,"✅ANALISIS: $SSMS @dailyrekom

1. Setelah berhasil melakukan swinglow dari pantulan MA100nya, $SSMS berhasil open tinggi dan sekarang sedang terkoreksi di key levelnya dan berpotensi untuk lanjut uptrend besok didukung oleh technical rating yang baik.

2. Dalam chart intradaynya, $SSMS pada timeframe 30M berkali-kali membalas candle merah dengan candle hijau yang lebih impulsif

3. Offlot terlihat tipis dibanding dengan bidlot yang lumayan tebal menandakan harga akan lebih mudah menembus ke atas dibanding kebawah

📌untuk info lebih lengkap silakan klik link di bio","5 Oct 22, 20:19 · Edited on 5 Oct 22, 20:19"
171,"$SSMS nih saham profit naik, bagi dividen interim lumayan tapi koq sepi peminat ya,,,","5 Oct 22, 14:48"
172,"[TSC NEWS 05/10/22]

😁 $SSMS AKAN BAGIKAN DIVIDEN 70% DARI LABA! YUK SIMAK!😁

PT Sawit Sumbermas Sarana Tbk (SSMS) akan menebar dividen interim 2022. Kabar baik itu karena emiten sawit terintegrasi itu menorehkan kinerja sangat positif di sepanjang 6 bulan pertama tahun ini. Rencana itu, sesuai keputusan direksi, dan telah disetujui dewan komisaris pada 30 September 2022.

Menyusul ketentuan itu, para pemegang saham akan membawa pulang dividen interim senilai Rp74,64 per lembar. Tak tanggung-tanggung totalnya SSMS menunjukkan loyalitas untuk para pemegang saham dengan menyebar dana sebesar Rp710.985.556.400 (Rp710,98 miliar) sebagai dividen interim.

Jumlah senilai Rp710,98 miliar tersebut setara dengan 70 persen dari total laba bersih periode berjalan per 30 Juni 2022 yang tercatat senilai Rp1.015.693.652.000 (Rp1.01 triliun).

Jadwal pembagian dividen sebagai berikut. Cum dividen pasar reguler dan pasar negosiasi pada 11 Oktober 2022. Ex dividen pasar reguler dan negosiasi pada 12 Oktober 2022.

Cum dividen pasar tunai pada 13 Oktober 2022, tanggal ex dividen pasar tunai pada 14 Oktober 2022. Tanggal daftar pemegang saham yang berhak atas dividen tunai interim pada 13 Oktober 2022 pukul 16.00 WIB. Dan, pembayaran dividen dilakukan pada 28 Oktober 2022.

Pembagian dividen interim itu, didasari data laporan keuangan per 30 Juni 2022. Di mana, sepanjang periode itu, perseroan mengantongi laba bersih Rp1,01 triliun. Saldo laba dengan alokasi penggunaan belum ditentukan Rp3,50 triliun. Dan, total ekuitas Rp6,33 triliun.

Untuk penopang capaian SSMS di Semester I, ialah penjualan meningkat 43,16 persen secara year on year (YoY) menjadi Rp 3,35 triliun. Laba bersih SSMS melesat 45,86 persen menjadi Rp 1,02 triliun.

SSMS menargetkan mampu meraih pertumbuhan produksi CPO sekitar 6 persen sampai 10 persen pada tahun 2022. Tahun lalu, produksi CPO SSMS berada di level 444.720 ton. Dengan begitu, SSMS diproyeksikan dapat memproduksi CPO sekitar 471.403 ton sampai 489.192 ton pada tahun ini.

[AKSES REKOM SAHAM TERBAIK DI LINK BIO YA]

Random Tag

[AKSES REKOM TERBAIK DI BIO!]","5 Oct 22, 12:21"
173,"[BERITA SSMS 5 OKTOBER 2022]
Bergabung Telegram Cek Bio! 💰

SSMS BAGI 70 PERSEN LABANYA❗️

PT Sawit Sumbermas Sarana Tbk ($SSMS) akan menebar dividen interim 2022. Kabar baik itu karena emiten sawit terintegrasi itu menorehkan kinerja sangat positif di sepanjang 6 bulan pertama tahun ini. Rencana itu, sesuai keputusan direksi, dan telah disetujui dewan komisaris pada 30 September 2022.

Menyusul ketentuan itu, para pemegang saham akan membawa pulang dividen interim senilai Rp74,64 per lembar. Tak tanggung-tanggung totalnya SSMS menunjukkan loyalitas untuk para pemegang saham dengan menyebar dana sebesar Rp710.985.556.400 (Rp710,98 miliar) sebagai dividen interim.

Jumlah senilai Rp710,98 miliar tersebut setara dengan 70 persen dari total laba bersih periode berjalan per 30 Juni 2022 yang tercatat senilai Rp1.015.693.652.000 (Rp1.01 triliun).

Jadwal pembagian dividen sebagai berikut. Cum dividen pasar reguler dan pasar negosiasi pada 11 Oktober 2022. Ex dividen pasar reguler dan negosiasi pada 12 Oktober 2022.

Cum dividen pasar tunai pada 13 Oktober 2022, tanggal ex dividen pasar tunai pada 14 Oktober 2022. Tanggal daftar pemegang saham yang berhak atas dividen tunai interim pada 13 Oktober 2022 pukul 16.00 WIB. Dan, pembayaran dividen dilakukan pada 28 Oktober 2022.

Pembagian dividen interim itu, didasari data laporan keuangan per 30 Juni 2022. Di mana, sepanjang periode itu, perseroan mengantongi laba bersih Rp1,01 triliun. Saldo laba dengan alokasi penggunaan belum ditentukan Rp3,50 triliun. Dan, total ekuitas Rp6,33 triliun.

Untuk penopang capaian SSMS di Semester I, ialah penjualan meningkat 43,16 persen secara year on year (YoY) menjadi Rp 3,35 triliun. Laba bersih SSMS melesat 45,86 persen menjadi Rp 1,02 triliun.

SSMS menargetkan mampu meraih pertumbuhan produksi CPO sekitar 6 persen sampai 10 persen pada tahun 2022. Tahun lalu, produksi CPO SSMS berada di level 444.720 ton. Dengan begitu, SSMS diproyeksikan dapat memproduksi CPO sekitar 471.403 ton sampai 489.192 ton pada tahun ini.

[AKSES REKOM TERBAIK DI BIO YA..🚀]

Analisa kembali, bukan ajakan membeli dan hanya opini disc on","5 Oct 22, 10:25"
174,$SSMS Cor sampe 1500,"5 Oct 22, 09:05"
175,"$LSIP - terbentuk golden cross pada Stochastic RSI di oversold area diikuti penyempitan negative slope MACD menjadi sinyal awal rebound lanjutan. Jika mampu breakout dari pivot 1105 dengan volume yang solid, akan memvalidasi sinyal tersebut

Entry : >=1095
Stop-loss : <1065
Target : 1150-1180

Resistance : 1180
Pivot : 1105
Support : 1080



By PHINTRACO SEKURITAS | Research
- Disclaimer On -","5 Oct 22, 08:56"
176,"Rekomendasi Saham BBTN, DOID, FREN, RMKE dan SSMS oleh Jasa Utama Capital Sekuritas | 5 Oktober 2022
Jasa Utama Capital Sekuritas 5 Oktober 2022Cheryl TanuwijayaPT RMK Energy Tbk (RMKE)Rekomendasi buy memperhatikan harga Rp 960 - Rp 970. MA & MACD golden cross, volume naik.Target harga: Rp 1.130Stoploss: Rp https://bit.ly/3M7Xvsj Smartfren Telecom Tbk (FREN)Rekomendasi buy mengamati harga Rp 79 - Rp 81. Dekat sup...","5 Oct 22, 08:56"
177,"Jadwal Pembagian Dividen PT Sawit Sumbermas Sarana Tbk (SSMS) Tahun 2022
PT Sawit Sumbermas Sarana Tbk (SSMS) akan menebar dividen interim 2022. Kabar baik itu karena emiten sawit terintegrasi itu menorehkan kinerja sangat positif di sepanjang 6 bulan pertama tahun ini. Rencana itu, sesuai keputusan direksi, dan telah disetujui dewan komisaris pada 30 September 2022.Mena...","5 Oct 22, 08:11"
178,"Simak Rekomendasi RMKE, FREN, DOID, BBTN, dan SSMS Rabu (5/10), IHSG Berpotensi Naik
Jasa Utama Capital Sekuritas memperkirakan Indeks Harga Saham Gabungan (IHSG) berpotensi melanjutkan penguatan pada perdagangan Rabu (5/10). Head of Research Jasa Utama Capital Sekuritas Cheryl Tanuwijaya menaksir, IHSG hari ini akan bergerak pada rentang 7.050 - 7.150. IHSG akan beranjak dari posi...","5 Oct 22, 07:26"
179,"Dividen Interim Rp710,98 Miliar, Saham SSMS Berpotensi Menguat Hingga Akhir Tahun
EmitenNews.com—PT Sawit Sumbermas Sarana Tbk (SSMS) akan menebar dividen interim 2022. Kabar baik itu karena emiten sawit terintegrasi itu menorehkan kinerja sangat positif di sepanjang 6 bulan pertama tahun ini. Rencana itu, sesuai keputusan direksi, dan telah disetujui dewan komisaris pada 30 Se...","5 Oct 22, 07:11"
180,$SSMS,"4 Oct 22, 22:56"
181,"$SMSS Siapkan Rp711 M Untuk Dividen Interim

Sawit Sumbermas Sarana ($SSMS) mengumumkan akan membagikan dividen interim sebesar 711 miliar rupiah atau setara dengan 74,6 rupiah per lembar saham. Mengacu penutupan harga pada Selasa (4/10) di 1.370 rupiah, maka dividend yield sebesar 5,4%.

Simak Stockbit Snips selengkapnya di sini:
https://bit.ly/3CxaAZ1","4 Oct 22, 19:23"
182,"Royal, Sawit Sumbermas (SSMS) Sebar Dividen 70 Persen dari Laba Semester I
https://bit.ly/2fel7Aq — PT Sawit Sumbermas Sarana Tbk (SSMS) akan menebar dividen interim 2022. Kabar baik itu karena emiten sawit terintegrasi itu menorehkan kinerja sangat positif di sepanjang 6 bulan pertama tahun ini. Rencana itu, sesuai keputusan direksi, dan telah disetujui dewan komisaris pada 30 ...","4 Oct 22, 17:25"
183,"News Update
👉 IHSG ditutup menguat 0,89% ke posisi 7,072 Investor Asing catatkan Net Buy Rp 604,9M
👉 Rupiah menguat 0,36% ke level Rp 15,245/USD pada penutupan pasar hari.
👉 OJK berharap investor pasar modal capai 10 juta SID di akhir tahun 2022.
👉 $SSMS akan membagikan deviden interim sebesar Rp 74,64/saham.
👉 Kas Sehat, $PSSI melunasi pinjaman sebesar USD 7,34jt atau 66% dari pinjaman pokok lebih awal.
👉 $AMAR gandeng MongoDB perkuat kemampuan salurkan kredit kecil secara digital.
👉 Perkuat Bisnis perdagangan, andalkan gerai Shop & Drive
👉 Optimis animo Investor tinggi, gelar Right Issued tawarkan 2,75 miliar saham.","4 Oct 22, 16:05"
184,Perubahan Pengurus [SSMS],"4 Oct 22, 14:30"
185,Ringkasan Risalah Rapat Umum Para Pemegang Saham Luar Biasa [SSMS],"4 Oct 22, 14:30"
186,Penyampaian Bukti Iklan Pengumuman Risalah Rapat Umum Pemegang Saham Luar Biasa [SSMS],"4 Oct 22, 14:30"
187,"Ini Jadwal Pembayaran Dividen Interim Sawit Sumbermas Sarana (SSMS)
Pembayaran dividen interim makin ramai di awal kuartal keempat 2022. Turut memeriahkan pesta dividen adalah PT Sawit Sumbermas Sarana Tbk (SSMS). Emiten sawit ini berencana membayar dividen interim tahun buku 2022 total Rp 710,98 miliar. Besaran dividen ini setara dengan Rp 74,64 per saham. ...","4 Oct 22, 14:26"
188,$TAPG Gak ada rencana bagi deviden interim seperti $SSMS tah?? 😆,"4 Oct 22, 14:15"
189,"Sawit Sumbermas Sarana to pay interim dividend of 2022
SSMS - PT. Sawit Sumbermas Sarana Tbk Rp 1.345 +35 (+3,00%) More Info! JAKARTA. PT Sawit Sumbermas Sarana Tbk (SSMS) announced its plan to distribute interim dividend of IDR 74.64 per share or IDR 710.99 billion in total. Swasti Kartikaningtyas, Corporate Secretary of SSMS, claimed that this ...","4 Oct 22, 14:10"
190,$SSMS Lho2 diksh deviden lg tah???hahaha,"4 Oct 22, 13:56"
