date,comment,symbol
"30 Nov 22, 21:06","“Life is really simple, but we insist on making it complicated”

- Confucius -

$ULTJ $PTBA $SMDR $HMSP $PRDA",ULTJ
"30 Nov 22, 20:14","""INVESTING IS BULLSHIT""

#WARNING: Kontroversial thread

Di kesempatan kali ini mungkin topik yang akan saya bawakan ataupun pembawaan saya mungkin akan ""sedikit kontroversial"" sehingga apabila anda semua sedang membaca thread ini, di mohon untuk baca hingga habis (be a wise and smart investor) #WARNING.

Di topik kali ini saya akan menjelaskan betapa ruginya anda apabila berinvestasi dan kenapa menurut saya investasi malah akan bikin anda boncos.

Oh iya, sebelumnya...saya ingin menginfokan bahwasannya saya aktif berdiskusi mengenai saham melalui Instagram saya, bagi yang berkenan, bisa langsung check Instagram saya di bawah ini:

Insta: .Jayadi
Link Insta:

Topik kali ini akan di bagi dalam beberapa bagian, yakni:

-Kenapa menurut saya investing is bullshit?
-Saran dan rekomendasi
-Catatan terakhir

=======================================

""Kenapa menurut saya investing is bullshit?""

Patut di ketahui, bagi teman2 yang mungkin sudah lama kenal saya di dan juga followers saya yang mungkin suka dengan pembawaan saya, pastinya anda semua tau betul saya merupakan seorang ""Investor"" beraliran ""Fundamental"" tanpa tambahan aliran ini itu (bandarmology, nyampur teknikal and so on), sehingga saya cukup percaya anda semua mungkin memiliki suatu kebingunan, yakni: kok bisa? bukankah James merupakan seorang investor dan alirannya fundamental lagi, yang dimana fundamental itu sendiri sangat berkaitan erat dengan masa depan (investing is also about the future), kok bisa-bisanya beliau berpendapat bahwasannya ""Investing is bullshit?""

Tenang, mungkin teman2 di saat baca judul dari thread ini, mungkin langsung bakal ada yg triggered.

Maksud saya dari ""Investing is bullshit"" adalah apabila seorang investor melakukan aktivitas investasi dalam beberapa kondisi.

Kondisi apa yang saya maksud? sebenarnya kondisi2 ini sangat-sangat jelas sering di alami oleh investor pemula dan bahkan investor berpengalaman (kadang kala kurangnya conviction dan pengetahuan akan bisnis perusahaan bener2 bisa goyang psikologi seseorang, termasuk investor berpengalaman)

Kondisi2 yang saya maksud adalah kira2 seperti ini:

-Baru saja turun beberapa persen dan bahkan single digit, malah ketar ketir kemudian langsung jual
-Baru saja ada berita sentimen yang kurang enak, langsung jual
-Baru saja baca tulisan2 fear, langsung jual
-Baru aja beli, malah berharap langsung bagger
-Baru saja beli, naiknya kelamaan, malah langsung jual, jualnya malah dalam keadaan loss pula lagi

Saya cuman ingin kasih tau anda semua bahwasannya:

""Be wise with your money""

Apabila kondisi2 di atas terjadi kepada anda, sama saja anda ngikis2 jumlah dana anda, jadi bukannya portfolio bertumbuh, tapi malah berkurang karna hal yang kurang bijak.

Saya sering kali di ajak berdiskusi oleh orang2 melalui DM Stockbit dan juga DM Instagram saya, dan saya bisa simpulkan banyak sekali pertanyaan akan keresahan mereka2 yang sebenarnya emitennya tidak kenapa2, tapi karena merekanya ga sabaran, atau ga kuat liat harganya merah walaupun beberapa tik saja, kemudian juga ada yang karena ga ngerti bisnisnya sehingga ada fear dikit langsung takut, alhasil mereka2 malah jual saham mereka dalam keadaan rugi, padahal emiten mereka sangat2 tidak bermasalah (ini sangat2 di sayangkan).

Saya pribadi pun pas masih sekitar tahun 2017 kalau tidak salah, waktu itu masih masa2 dimana saya baru mulai investasi dan pengalaman saya masih sangatlah minim. Karena kurangnya pengalaman (atau jam terbang sebagai investor), saya pun loss di beberapa saham seperti kondisi2 di atas (untungnya loss saya minim karena modal yang saya gunakan di saat itu juga sangat kecil karna saya belum berani masuk banyak). Dari sini, saya pun cukup percaya kemungkinan besar hampir semua orang di pasar modal, pasti pernah melalui masa2 ini (investasi dengan kondisi2 di atas), lets say...its part of the learning, shall we?

Dan bagi teman2 yang mungkin sedang melalui masa2 investasi dengan kondisi di atas dan juga kecewa akan performance dari investasinya, saran saya adalah feel the journey. Kondisi2 di atas merupakan bagian dari perjalanan anda dalam mengeruk lebih banyak jam terbang sebagai investor.

Apakah anda salah apabila anda mengalami kondisi2 di atas? surprisingly saya akan mengatakan NO, anda tidak salah. Kenapa? karena di pasar modal, apabila kita mau belajar cara hitung valuasi perusahaan, cara membaca laporan keuangan, cara melihat GCG perusahaan, dan apapun itu pelajarannya, semua itu sangatlah gampang di lakukan karena anda cukup beli buku, nonton investor berpengalaman di youtube, googling atau bahkan ikut kelas2 mentorship mengenai investing. Tetapi, di sisi lain, pelajaran materi akan investing itu berbeda dengan yang namanya pengalaman (jam terbang). Yang namanya jam terbang, kita ga bisa bohong, bahwasannya semua orang pasti harus berinvestasi cukup lama di pasar modal agar punya jam terbang yang lama sebagai investor berpengalaman, jadi anda cukup nikmati saja perjalanan anda berinvestasi di pasar modal, nanti juga anda ga sadar sudah berinvestasi beberapa tahun dan bahkan sudah belajar dari pahitnya pengalaman di pasar modal. Eventually you will be an experienced investor afterall.

======================================

""Saran dan rekomendasi""

Saran saya yang paling straight to the point adalah:

-Beli saham yang anda benar2 mengerti

Dengan mengerti bisnis, nature dari perusahaan, hingga aspek detil akan perusahaan, maka anda tau bahwasannya there is nothing wrong with the company, jadi tidak ada alasan untuk jual dengan kondisi bodoh

-Beli suatu saham apabila conviction anda cukup

Dengan conviction yg cukup untuk masuk ke suatu emiten, anda jadi tau kira2 berapa lama time frame investasi di emiten tersebut

-Understand the business sampai di titik dimana apabila anda di debatin, anda tau harus jawab apa (guna terhindar dari fear)

-Selalu sabar (No doubt), mengingat kunci dari investasi adalah waktu

Saran2 di atas sudah lumayan cukup untuk menangkal kondisi2 di atas, tetapi ada baiknya teman2 yang sudah membaca hingga bagian ini, untuk juga coba baca beberapa thread lama saya mengingat thread2 tersebut cukup mewakili dan membantu teman2 agar bisa melewati masa2 investasi dengan kondisi2 di atas. Judul thread dan link akan saya cantumkan di bawah ini:

-""Menghargai waktu = uang akan mengikuti saham anda""


-""The power of understanding the business - Jago valuasi vs understanding the business""


-""Apakah basic ratio saja bisa untung di saham?""


-""Beli saham diskon karena harganya di bawah rata-rata?""


-""Kinerja perusahaan tidak sesuai dengan ekspetasi investor""


-""Fundamental is dead? Bullshit""


NOTE: Saya sangat2 menyarankan teman2 untuk coba baca2 thread2 yang baru saja saya lampirkan di bagian ini, mengingat thread2 tersebut masih cukup dekat dengan topik2 mengenai peningkatan akan conviction kita dalam memegang suatu saham agar tidak jual saham kita dengan keadaan clueless. Mungkin thread2 di atas cukup panjang, therefore I advise you guys to read in your free time.

=======================================

""Catatan terakhir""

Mungkin bagian introduction dan juga judul untuk thread kali ini lumayan ngetrigger teman2 semua haha, dan itulah alasan kenapa sejak awal saya sudah memberikan warning bahwasannya apabila anda tertarik membaca thread ini, di mohon untuk baca hingga akhir agar mengerti konteks dari yang saya maksud.

Saya harap thread/konten kali ini bisa membantu perjalanan teman2 semua ataupun menjadi reminder bagi yang sudah berpengalaman, terima kasih.

-James Jayadi-
30 November 2022

========================================

Random quote:

""If you go to the stock market without wanting to learn, you will be forced to learn through losses""

""Apabila kamu pergi ke pasar modal tanpa mau belajar, kamu akan di paksa belajar melalui kerugian""

-James Jayadi-

Random tags (emiten yang mungkin berhubungan dengN thread2 di atas):",ULTJ
"30 Nov 22, 19:25","Kalo $ULTJ gmn wak? Investor nya segitu"" aja tp hrg nya ndolosor diiris tipis""

Apa yg jual beli org nya itu"" aja? 🙄",ULTJ
"30 Nov 22, 17:35",$ULTJ nyungsep,ULTJ
"30 Nov 22, 15:16 · Edited on 30 Nov 22, 15:17","@grazzung halo Grazz, kamu fundamentalis? mau join group kami ? Di group, kami juga sama2 bahas saham untuk diskusi baik fundamental dan teknikal/sinyal. Kalau mau join, boleh dikirimkan linknya @ArieDialovaalova

@maxlong @midnight0909

$KMDS $ULTJ $BBCA $MYOR $MTLA",ULTJ
"30 Nov 22, 13:10","$ULTJ kelihatannya masih stagnan. Terlihat margin menurun (gross profit margin, operating margin, net profit margin). Masih kena imbas bahan baku tinggi sepertinya. Tapi bisnis akan terus berjalan, jadi masih tetap hold panjang. Belakangan ini lanjut belanja pelan2 di harga 1330-1370. Alhasil average menjadi 1500. Cash position 20% dari total equity.",ULTJ
"30 Nov 22, 11:48",Siap melaksanakan perintah market maker pak Will ke 550 harga wajarnya $ULTJ sesuai valuasi machine learning Windows not activated,ULTJ
"30 Nov 22, 11:06",Tag Bandar $ULTJ nih @bamzat,ULTJ
"30 Nov 22, 11:02 · Edited on 30 Nov 22, 11:06",$BBRI $BMRI The power of window dressing VS $ULTJ The power of apestor 😟,ULTJ
"30 Nov 22, 10:56","Saya hari ini baca berita. Ternyata harga telur mahal, di-""main"" kan yah? saya uda mau setengah abad, baru tahu.... kalau seperti ini mainnya, jadi ada ""kartel"" kah? Yang harganya dinaiki sesuai keinginan.

Kasian tau ayam nya... belum musti mati jadi mati. Itu telur kan kebutuhan setiap orang, masak, FITNESS dll.

Kalau murah yah bagus donk, ekonomi bisa muter. orang bisa dagang mie, kue, kebutuhan telur terjamin supply nya dan harganya, ga bikin jalur inflasi baru . seingat saya , telur masih dapat dulu 21000, sekarang mainnya 31000.

Harga naik, susah turun.",ULTJ
"30 Nov 22, 09:37","@Hyukhu kamu kuku nya dipotong. rapi yah...

$ADES $ULTJ",ULTJ
"30 Nov 22, 09:37","$ULTJ turun kok hari ini ?

@midnight0909",ULTJ
"29 Nov 22, 17:01","@felixzelin efeknya nih saham tiap tahun bagi dividen 2x, utangnya 0. Wajib di pantau
$KMDS
$GOTO
$EMTK
$ELSA
$ULTJ",ULTJ
"29 Nov 22, 13:47","@danielprasetya Halo saya influencer produknya $ADES dan $ULTJ di stockbit..silahkan diminum dahulu nestle, mujigae, sama ultra putihnya biar lbih jernih pikirannya",ULTJ
"29 Nov 22, 11:28","$TSPC

bnyk hal yg meresahkan dari LK tspc:

- persediaan meningkat besar saat dollar dan harga bahan baku mahal
- piutang membengkak
- biaya iklan membengkak tanpa dibarengi kenaikan sales yg signifikan.
- ekspansi di segmen yg diramalkan akan sunset (susu)
- akuntan publiknya sama dengan $GIAA
- cash menumpuk tapi tidak menaikkan dividen ataupun buyback saham pertanda manajemen tidak efisien dalam alokasi modal.

ada lagi mohon ditambahkan",ULTJ
"28 Nov 22, 23:52 · Edited on 29 Nov 22, 06:08","$ADES

KEEP ON SAILING IN THE MIDDLE OF HAILING SEA STORM

Jika sebelumnya pada LKQ2 2022 saya dibuat tercengang, pada LKQ3 2022 saya menjadi melotot dan tercengang

Di tengah kondisi ekonomi sulit, ADES berhasil mencetak performa yang sangat memuaskan.

Pertama, dalam kondisi harga bahan baku serba naik, dan melakukan ekaspansi, saldo kas masih terjaga,

Cash and cash equivalent > Current + Non Current Liabilities (Pic 1 & 4)

Kedua, growth rate EPS melebihi total penjualannya. Dilihat dari penjabarannya, ini bukan masalah efisiensi tapi kemampuan manajemen melakukan money management dalam aspek cost. Tak lupa dalam kenaikkan tersebut terdapat komponen kenaikkan dari non operasional, tapi saya tidak ambil pusing karena jumlahnya tidak material

Growth EPS 68.59%
OI Growth 69.46%
GP Growth 52.79%
Revenue Growth 50.01%
(Pic 2)

Ketiga, yang membuat saya angkat topi adalah (pic 3)

Total EPS Q1Q2Q3 2022 = 408
Sementara EPS FY 2021 = 451

Dan jika mengikuti tren 3 tahun terakhir, bulan Okt - Des merupakan kontribusi tertinggi dalam EPS FY.

LK FY 2022 ADES asalah hal yang patut ditunggu sambil meminum Nestle dan susu

Luar biasa, perusahaan yang berekspansi dilengkapi dengan tantangan naikknya bahan baku, masih mencetak performa yang mentereng.

Jika ada yang bertanya

1. saham ini murah atau bukan?
2.sudah di pucuk?
3.masih boleh entry?

, cukup jawab

""kamu nanya? kamu bertanya tanya?""

Sekali lagi, silahkan skip bagi yang mau cari saham murah, tapi bisa dipertimbangkan bagi yang mau cari growth stock

Salam tiang

Tag yang LKnya masih saya tunggu",ULTJ
"28 Nov 22, 18:52",tetap mimik cucu $ULTJ,ULTJ
"28 Nov 22, 15:15",$OIL $ELSA $MEDC $ULTJ maka nya nurut sama kakek sugiono sakti mandraguna!!!!,ULTJ
"28 Nov 22, 10:28",$ULTJ tumben volume miliaran,ULTJ
"27 Nov 22, 17:39","“If you know the enemy and know yourself, you need not fear the result of a hundred battles. If you know yourself but not the enemy, for every victory gained you will also suffer a defeat. If you know neither the enemy nor yourself, you will succumb in every battle.” - Sun Tzu

$MEDC $BBCA $ULTJ $MYOR $ADMF",ULTJ
"27 Nov 22, 09:15",@walabamba tetap lebih suram $ULTJ ada yg keluar dari Forbes 500 Indonesia dan terancam jadi juru parkir krna bangkrut pegang nih saham,ULTJ
"26 Nov 22, 12:45 · Edited on 26 Nov 22, 12:50","Hikmah apa yang bisa dipetik saat kita masih berada di garis kemiskinan ?
hikmahnya adalah jadi orang kaya jauh lebih menyenangkan.

Eitsss jadi orang kaya tuh Tidak gratis lho... bayar pajaknya beda.
gak dapat subsidi listrik, BLT gak dapat, bpjs bayar.

jadi kalau mau serba gratis .tetaplah anda di garis kemiskinan. kerena akan banyak fasilitas gratisan untuk anda. tapi ya itu.. anda tidak akan bisa menikmati hidup menjadi manusia seutuhnya dan menjadi Manusia Mulia .

jadi orang kaya itu penting dan perlu sebab :
anda akan lebih berguna untuk masyarakat.
mampu membantu membangun tempat ibadah .
bisa beramal suka suka
masih banyak lagi keuntungannya

cuma itu syarat jadi orang kayanya harus dengan cara jujur dan bebas korupsi ya baru berkah harta anda.

Pilihan ada di tangan anda.

happy weekend all dan selamat gajian
Tag banyak pekerja lagi liburan sambil menikmati produk2 :",ULTJ
"25 Nov 22, 19:36",$ULTJ kerja keras gw minum teh kotak tiap hari pasti akan tergantikan.,ULTJ
"25 Nov 22, 18:48","""Jika Anda merasa sedih atau kurang beruntung, ingatlah masih ada Apestor dan Pak Sabana di luar sana yang malah beli $ULTJ nyungsep saat siklus coal."" - Bamzat",ULTJ
"25 Nov 22, 17:50","Seneng gw punya saham $ULTJ & $COAL disaat saham² lain di porto gw kebakaran, mereka ijo merona... Kamsahamnida ! 💃🏻💃🏻💃🏻",ULTJ
"25 Nov 22, 15:11","$CMRY trend centre, orang orang yg sudah sepuh mana tau apa itu foodfess
$ULTJ $DMND $INDF",ULTJ
"25 Nov 22, 12:04","Saran dalam menghadapi pom-pomers

Pom-pomers itu..
1. Saham bagus di fear biar bisa serok $INDR
2. Saham jelek dikatain bagus biar bisa keluar $WMUU
3. Saham wondeful company dihold sampai gocap seakan-akan pasti wonderful selamanya $ULTJ

Intinya buat ngehadapin pom-pomers tetap harus bisa analisa.. Minim paham beli saham apa, konsumennya siapa, kompetitornya siapa, termasuk dalam apa bisnisnya saat ini.. Question mark, star, dog, atau cashcow?

Peluang yang bisa bagger sampai 100x itu ada di question mark sebenarnya, dengan catetan ada dukungan dari pihak eksternal baik konsumen atau agen. Kalau growth bangun pabrik terus tapi demandnya gak ada ya ujung2nya blunder sendiri, pemasukan gada tapi harus bayar ini dan itu. Makanya gak salah juga kalau banyak orang yang bilang setidaknya kamu paham bidang bisnis perusahaan yang kamu beli.. Kenapa? Ya gampangnya kamu bisa menilai bisa jadi rising star apa nggak.. Kalau masuk ke kuadran star inipun gabisa invest trus ditinggal, takutnya kalau minat konsumen/market tiba2 berubah ya bubar balik ke question mark lagi.. Jadi bisa disimpulkan semi trading gitu..

Satu2nya yang bisa diinvest tinggal tutup mata ya yang ada di cashcow doang.. Udah susah untuk tumbuh lagi, tinggal perah aja susunya.. Kalau misal market share berkurang terus ya keluar aja, orang gabisa tumbuh lagi..

Dog >> Sahamnya biasa tidur, bangun bisa jadi agresif kalau diajak main2 aja sama majikannya (bandar). Salesnya gk tumbuh2, profit juga disitu2 aja..

Question mark >> Sahamnya biasa disitu2 aja, cenderung tidak terlalu likuid, sepi peminat tapi ya jarang ada yang mau jual karena penuh dengan ketidakpastian terutama dari sisi konsumen. Aktif ekspansi dan promosi. Berisiko lumayan tinggi. Perlu diwaspadai karena pertumbuhan bisnis tanpa diiringi serapan permintaan ya bubar jalan, apalagi kalau pengembangan usaha dilakukan menggunakan utang bisa kelilit bahkan blunder sendiri kalau profitnya aja belum mampu nutup bunganya..

Star >> Persaingan industrinya ketat diiringi demand terus menerus.. Perusahan terbaik akan cenderung rally.. Aktif ekspansi sesuai dengan tuntutan kebutuhan konsumen..

Cashcow >> Paling menguntungkan karena tinggal perah susunya untuk dipanen. Bukan tidak mau bertumbuh tapi memang sudah mentok aja. Perlu diwaspadai kecenderungan naik turunnya market sharenya..

Contoh yang selalu ada di kuadran star.. Bisnis telekomunikasi.. Mau ga mau pasti ada demandnya dan ada tuntutan perkembangan zaman, mulai dari kebutuhan telepon, internet, 3G sampai 5G, dll. Tinggal bisa gak dapetin pangsa pasarnya dengan persaingan begitu ketat..

Contoh yang sekarang ini ada di kuadran question mark bisnis metaverse.. Dikembangkan terus tapi masalahnya sudah siapkah pasarnya?

Contoh yang di kuadran dog.. Yang berhubungan dengan mainan.. Saya mencontohkan mainan kenapa? Soalnya jaman sekarang hiburan bukan lagi melalui mainan tapi gadget seperti game/film.. Jadi ya mau nambah produksi udah pasti jadi question mark yang gagal soalnya marketnya sangat terbatas..

Contoh yang di kuadran Cashcow.. Mungkin bisa dibilang kayak consumer goods seperti udah stabil dan udah pasti ada demandnya walaupun pertumbuhannya ya kecil.. Selama bisa mempertahankan marketshare maka aman sentosa..

Sekedar pendapat pribadi, ada beberapa industri yang tidak bisa masuk ke semua kuadran. Contoh:
1. Provider simcard, tuntutan kebutuhan pelanggannya hanya membuat perusahaan bisa di kuadran question mark ataupun star.. Industri yang berhubungan dengan teknologi gk mungkin berhenti growth, pasti akan dicari terus menerus teknologi yang lebih bagus jika ada demandnya.. Dalam kasus ini kebutuhan komunikasi ya akan selalu tetap ada..
2. Tambang batubara, kalau nggak di cashcow ya di dog. Beli tambang masa tiap kali? Ya nggak kan.. Tapi ya tergantung demandnya juga.. Kalau perusahaan tersebut bisa dapet kontrak supply terus menerus ya dia tinggal keruk aja tambangnya.. Kalau gabisa jual barubaranya ya otomatis di kuadran dog karena biaya operasional dan administrasi pasti tetap ada..

Lucunya retail jaman sekarang.. Beli saham karena bilang semua terserah bandar.. Lah kalau bisnisnya emang bagus ngapain bandar keluar modal duit buat goreng sahamnya? Tinggal hubungi aja fund manager2 lain trus pompomin pakai analisa yang masuk akal dan komprehensif.. Ntar kan juga ikutan fomo..

Paling kesel kalau ditanya ""Beli/punya saham ... ga?""
Padahal jelas2 perusahaannya ANJING (maksud saya di kuadran dog) wkwk
Bener gak sih ?

BCG sebenarnya ini biasa digunakan perusahaan untuk menilai produknya mana yang harus dikembangakan ataupun didivestasi. Lebih ke strategi marketing aja sih, tapi saya rasa cukup relevan kalau diterapkan di penilaian saham juga karena toh juga ujung2nya tau mana yang profitable mana yang ga.. Bahkan kalau sudah menguasai bisa tau kira2 perusahaan harus ngapain dan bakal ngapain..

Btw hati2 juga.. Perlu diwaspadai bahwa jika ada perusahaan IPO punya produk hanya satu tipe dan produk tersebut tipenya ada di kuadran dog.. Saya sarankan JANGAN DIBELI! Bisa jadi emang karena perusahaannya mau exit.. sesimple itu..

Salam hangat,
-Mr.G-",ULTJ
"24 Nov 22, 19:47","""A wise man will be master of his mind,
A fool will be its slave.""
-- Publilius Syrus

Tag;
$ADES
$ULTJ
$ICBP
$LTLS",ULTJ
"24 Nov 22, 19:25",Aowowowk apestor $ULTJ,ULTJ
"24 Nov 22, 18:18","$ULTJ

Kalau ngerasa

""wah hidup gua gini gini aja padahal tahun baru 2023 bentar lagi tinggal mehitung 30-an hari""

Itu berarti kalian termasuk investor ULTJ.",ULTJ
"24 Nov 22, 18:05 · Edited on 24 Nov 22, 18:09",Yu yang dekat merapat $ULTJ $CMRY $DMND,ULTJ
"24 Nov 22, 12:02 · Edited on 24 Nov 22, 14:26",Ancur lah sangkuker $BEST $ULTJ $WINS $ELSA,ULTJ
"24 Nov 22, 11:05",@Tamami29 pas bangun udah 130 dishort KPKB (Konsorsium Penegak Keadilan Bursa) karena $ULTJ belum tutup gap up di 130 melanggar prinsip teknikal,ULTJ
"24 Nov 22, 11:04",HAKA susu aja $ULTJ pasti tidur nyenyak,ULTJ
"24 Nov 22, 10:26 · Edited on 24 Nov 22, 10:27","Resep bangkrut di usia muda:

percaya influenser haka $ULTJ $WINS $LEAD $BEST dan $ADES

kena karung ngoahahahaha

Anda beli, saya guyur",ULTJ
"23 Nov 22, 22:55",$ULTJ nanti pas MTN nya lunas semua 🥳🥳🥳,ULTJ
"23 Nov 22, 22:38","-Membeli saham dengan konsep membeli perusahaan.-

Mungkin gak begitu keren di dengernya dikalangan milenial saat ini.

Klo bisa buy and sell dalam jangka pendek, buat apa buy and hold forever / jangka panjang?.

Back to konsep!!!

Goal investasi kita apa di pasar modal?.

Klo naikin kekayaan, cocok buy and sell jangka pendek. Agar compounding interest bekerja dengan cepat.

Tapi klo goal kita financial freedom, ya harus dibenerin kerangka berfikirnya dulu.
Kita harus berfikirnya, membeli saham = membeli perusahaan.
Perusahaan yg seperti apa?, yg pasti perusahaan yg sehat, perusahaan yg bertumbuh, perusahaan yg 10 20 atau 30 tahun mendatang akan tetap ada dan produknya tetap dikonsumsi oleh masyarakat luas.

Pict : 25 Juli 2022, sekitar Yogyakarta

Tag :",ULTJ
"23 Nov 22, 21:31","COMFORM $ULTJ makin anjlok, 282 hari lagi menuju gap 130, selamatkan apestasi Anda",ULTJ
"23 Nov 22, 19:50",@bamzat bukannya pak sabana udah punya $ULTJ dari dulu ya.. yang baru2 ini beliau memang beli di harga atas.. tapi dulu ?,ULTJ
"23 Nov 22, 19:18","Memahami Model Bisnis Perusahaan

Sebagai investor, kita harus senantiasa memandang saham sebagai tanda kepemilikan atas suatu bisnis. ""Membeli saham berarti membeli bagian bisnis."" Itu adalah pola pikir yang sangat mendasar, yang harus tertanam dalam benak kita. Karena itu, sebelum membeli suatu saham, penting bagi kita untuk benar-benar memahami model bisnisnya terlebih dahulu.

Dalam buku ""Business Model Generation"", Alexander Osterwalder dan Yves Pigneur memberikan sebuah konsep yang dapat membantu kita memahami dan mendeskripsikan model bisnis suatu perusahaan secara sistematis dan sederhana. Mereka membagi sebuah bisnis ke dalam 9 elemen dasar, sebagai berikut:

1. Customer segments: Siapakah sekmen pelanggan yang dilayani oleh perusahaan itu?
2. Value propositions: Apakah nilai yang ditawarkan perusahaan itu untuk menyelesaikan persoalan dan memenuhi keperluan pelanggannya?
3. Channels: Bagaimana perusahaan itu mengomunikasikan, menyalurkan, dan menjual nilai tersebut kepada pelanggannya?
4. Customer relationships: Bagaimana perusahaan itu membangun dan memelihara relasi dengan pelanggannya?
5. Revenue streams: Bagaimana perusahaan itu memperoleh pendapatan dari nilai yang ditawarkannya?
6. Key resources: Apa saja sumber daya yang dibutuhkan perusahaan itu untuk menjalankan seluruh operasi bisnisnya?
7. Key activities: Apa saja aktivitas yang harus dilakukan perusahaan itu untuk menjalankan seluruh operasi bisnisnya?
8. Key partnerships: Siapa saja pemasok dan mitra bisnis yang berperan penting bagi kelangsungan bisnis perusahaan itu?
9. Cost structure: Apa saja biaya yang harus dikeluarkan perusahaan itu untuk menjalankan seluruh operasi bisnisnya?

Itulah 9 elemen yang perlu kita pelajari dan selidiki saat menganalisa model bisnis perusahaan. Semakin detail pemahaman kita atas 9 elemen itu, semakin baik pemahaman kita atas model bisnisnya, dan semakin kokoh pondasi yang kita miliki untuk proses analisa selanjutnya.

Jadi, sudahkah Anda, sebagai investor, memahami model bisnis dari perusahaan-perusahaan yang sahamnya Anda miliki?

Keep learning, be excellent, and achieve your dream!

Posted by


Random tag:",ULTJ
"23 Nov 22, 18:57",Kasian bgt nyangkut pucuk $ULTJ,ULTJ
"23 Nov 22, 17:51 · Edited on 23 Nov 22, 17:52",Kok ada ritel AH yang nyangkut di $ULTJ 528 miliar average pucuk 1564. Kok bisa ya? Harus ikut grup stockpick premium dulu atau kelas value investing dulu kayaknya. Coba dipake goreng $BOSS ya.,ULTJ
"23 Nov 22, 15:31","10 juta jadi berapa ya 5 tahun lagi 😭😭

$PTBA $ULTJ $HMSP $SMDR",ULTJ
"23 Nov 22, 14:02 · Edited on 23 Nov 22, 15:32","siapa yang duluan menangkap peluang?

kondisi ekonomi sedang penuh dengan ketidakpastian membuat banyak pihak akan berhati2 dalam mengambil keputusannya,

seorang investor jika dihadapkan dalam kondisi yang penuh dengan keadaan suram tidak sedikit yang ambil langkah untuk keluar sejenak dari medan pertarungan dan beralih ke arena yang lebih menjaminkan kepastian. salah?, tentu tidak menurut saya. karena setiap investor punya profile resiko yang berbeda2.
tapi bukankah setiap keadaan sulit akan selalu menghasilkan orang hebat baru? mereka itulah yang bisa menangkap peluang yang ditawarkan.
.
begitu pun di dunia bisnis riil. disaat situasi sedang suram, tidak sedikit pebisnis yang mengambil langkah aman seperti mendepositokan cash perusahanya, menunda pembangunan pabriknya ato malah menurunkan produksinya karena khawatir tidak terserap oleh market.

tapi sudah hatam sekali cerita pebisnis sukses yang malah usahanya semakin besar disaat ekonomi sudah mulai recover dikarenakan melakukan hal2 sebaliknya disaat pebisnis lain mengambil langkah aman, seperti mengenjot promosi, menambah kapasitas, berinovasi dan membangun pabrik2 baru.

sehingga mereka menjadi pihak yang paling siap untuk menyerap demand dari market yang telah pulih atau malah lebih besar lagi.

saya rasa prestasi seperti itu hanya dimiliki oleh Pebisnis dan Investor yang punya naluri bisnis yang tinggi. karena tidak mudah mengambil tindakan yang dianggap gila oleh banyak orang. btw investor yang hebat sudah pasti pebisnis yang hebat, begitupun sebaliknya.

di bursa kita saat periode sulit seperti 2020,2021 dan 2022 ada yang malah sibuk ekspansi disaat pesaing2nya berhati-hati terhadap modal yang dimiliki. semoga mereka bisa jadi winner disaat ekonomi sudah berjalan lebih baik lagi.

random tag",ULTJ
"23 Nov 22, 10:06",senggol susu duniawi $ULTJ $TSPC $TGKA $CMRY,ULTJ
"22 Nov 22, 20:14","Nonton bola sambil minum bir $MLBI ❌
Nonton bola sambil minum susu overhype $ULTJ ✅",ULTJ
"22 Nov 22, 19:35","Hasil analisis simulasi Machine Learning AWS selama 100x percobaan, Juara Piala Dunia adalah Belgia.

Karena Belgia adalah penghasil susu dan bir terkenal, sepertinya $ULTJ $MLBI $DLTA $CMRY to the moon",ULTJ
"22 Nov 22, 17:55",@midnight0909 makanya yuk sangkut $ULTJ biar dpt diskon,ULTJ
"22 Nov 22, 17:55",@NikoTafarel tunjukin porto yg isi $ULTJ langsung dikasi segitu om,ULTJ
"22 Nov 22, 17:36","Akhirnya, harga jualnya naik! Selisih hampir 10% dari bulan lalu! Marjin pasti menebal! Besok borong lahhhh 🥳🥳🥳

Semoga banyak yg buki buki buki bungkuussss 🤣🤣🤣

$ULTJ $CMRY $DMND $MYOR $ICBP",ULTJ
"21 Nov 22, 17:50","@Boem60 masa ga kenal? ini saya loh mas.

$IATA $ULTJ $ITMG $BRPT $GDST",ULTJ
"20 Nov 22, 21:04",$SPMA $BUMI $ULTJ $BBRI bs x bsk naik 😁,ULTJ
"20 Nov 22, 11:55","mantap.

Mei you qian, pu dong. You qian,pu dong.

@thowilZ @daudios


$PBRX $ULTJ $NISP $PWON $GDST",ULTJ
"19 Nov 22, 08:56",@bamzat Mending $ULTJ berprotein gan,ULTJ
