,comments,date
139,"$STAA $AALI $LSIP $SIMP minggu depan bakal naik sepertinya ni

Harga referensi produk minyak kelapa sawit (Crude Palm Oil/CPO) untuk penetapan bea keluar (BK) periode 1–15 November 2022 adalah USD 770,88/MT. Nilai ini naik 7,98 persen atau USD 56,99 dibanding periode 16—31 Oktober 2022.

Peningkatan tersebut berdampak pada naiknya BK CPO periode 1—15 November 2022 menjadi sebesar USD 18/MT, sesuai Kolom 3 Lampiran Huruf C pada Peraturan Menteri Keuangan Nomor 123/PMK.010/2022.

Harga Referensi tersebut sebagaimana tercantum dalam Keputusan Menteri Perdagangan Nomor 1460 Tahun 2022 tentang Harga Referensi Crude Palm Oil yang Dikenakan Bea Keluar dan Tarif Layanan Badan Layanan Umum Badan Pengelola Dana Perkebunan Kelapa Sawit.

Selain itu, minyak goreng (Refined, Bleached, And Deodorized/RBD Palm Olein) dalam kemasan bermerek dan dikemas dengan berat netto ≤ 25 kg dikenakan BK USD 0/MT dengan penetapan merek sebagaimana tercantum dalam Keputusan Menteri Perdagangan Nomor 1462 Tahun 2022 tentang Daftar Merek Refined, Bleached, And Deodorized (RBD) Palm Olein dalam Kemasan Bermerek dan Dikemas dengan Berat Netto ≤ 25 Kg.

“Saat ini harga referensi CPO mengalami peningkatan yang menjauhi ambang batas sebesar USD680/MT. Untuk itu, Pemerintah mengenakan BK CPO sebesar USD 18/MT untuk periode 1—15 November 2022,” kata Plt. Direktur Jenderal Perdagangan Luar Negeri Didi Sumedi dalam siaran persnya.

Peningkatan harga referensi CPO dipengaruhi beberapa faktor, di antaranya penurunan pasokan dari Indonesia dan Malaysia karena meningkatnya curah hujan, konflik Ukraina dan Rusia yang memanas, rencana negara-negara OPEC+ untuk mengurangi produksi minyak mentah dunia sebesar 2 juta barel per hari mulai November 2022, serta penurunan harga minyak nabati lainnya seperti kedelai dan minyak canola.

Source :","5 Nov 22, 18:02 · Edited on 5 Nov 22, 18:05"
140,"$DSNG

Dharma satya nusantara tbk adalah bagian dari DSN group yg bergerak dalam bidang agroindustri dengan produk minyak sawit dan pengolahan kayu..
menarik melihat kinerja dan DSNG selama 3 kuartal di tahun 2022 ini.. revenue growth cukup bagus sekitar 30% dan net incomenya jg bertumbuh secara luar biasa sebesar 115%

dengan kinerja keuangan yang cukup baik, terlihat dari beberapa indikator seperti DER yg rendah, arus kas operasi jg positif.. ditambah lagi dengan harga saham yg masih undervalue dimana PBV sebesar 0,82 dan PER 5,25

semua indikator fundamentalnya positif dan cukup bagus.. tahun ini jg perusahaan tercatat membagikan dividen.

untuk sektor komoditi yg diperkirakan tahun depan akan mulai menunjukkan gigi nya maka DSNG ini termasuk dalam kategori “LAYAK INVESTASI”

disclaimer on
DYOR

random tags","5 Nov 22, 17:52"
141,$LSIP $SIMP $AALI $SSMS Sentimen positif buat emiten CPO?,"4 Nov 22, 20:02"
142,"Portfolio Saham - Floating Profit / Loss: 4 Nopember 2022 (12 saham)
$IHSG
$AALI -27,1%
$AUTO 23,52%
$BEST 6,33%
$BIRD 23,44%
Portofolio Saham (NO SENSOR Lot & Rupiah): https://cutt.ly/4NZzL9O","4 Nov 22, 19:54"
143,@fajar11 $AALI 🙂,"4 Nov 22, 13:34"
144,$AUTO $ASII $AALI,"4 Nov 22, 10:33"
145,@atmarantiningtyas $AALI sama $STAA paling stabil sih,"4 Nov 22, 00:15"
146,"$ANJT aw ayo sawit Indonesia maju, biar ga impor Mulu beli saham sawit yang masih murah murah aja $TAPG $STAA $AALI di antara ini yang masih murah jelas ANJT..","3 Nov 22, 17:00"
147,$AALI,"3 Nov 22, 16:03"
148,$AALI jika berhasil breakout 8750 maka potensi kenaikan berikutnya menuju 8950-9000 next TP swing 9350. support 8600,"3 Nov 22, 10:07"
149,"$BISI atau $AALI

pilih $AALI saja lah","3 Nov 22, 09:20"
150,"NH Morning Brief – Nov. 3, 2022

Today’s Outlook
Sinyal Hawkish lanjutan, mengurangi harapan Fed Pivot di Desember. The Fed kembali menaikkan FFR sebesar +75Bps keempat kalinya pada November, dan menyarankan kenaikan FFR berikutnya akan menghadapi ambang batas yang lebih tinggi. Ketua Fed Jerome Powell juga menolak gagasan ""Fed Pause"", Dow ditutup melemah 500 poin. Adapun, obligasi tenor pendek dengan sensitivitas tertinggi pada kenaikan FFR, UST2Y catatkan kenaikan yield menembus level All Time High 4,60%, menekan Nasdaq melemah lebih dari 3%. Pernyataan the Fed ini, seiring inflasi yang diproyeksikan tetap bertahan di level tingginya atau diatas 8% YoY, berdasarkan survei Bloomberg.

Profit taking sejumlah saham perbankan, menekan sektor finance melemah 0,6%. Aksi jual selektif investor pada sejumlah saham perbankan, pasca mencatatkan kenaikan tinggi sejak pertengahan Oktober lalu. Di sisi lain, teknologi menguat hampir 2% atau pimpin penguatan sektoral, seiring inflasi Indonesia periode Oktober yang relatif terjaga, menjadi referensi bagi RGD BI pada 17 November mendatang. Pasca kenaikan FFR the Fed sebesar +75Bps, NHKSI Research memproyeksikan IHSG hari ini bergerak bearish to limited downside.

Foreign Transaction (IDR bn)
Buy 4,633
Sell 5,000
Net Buy (Sell) (368)
Top Buy NB Val. Top Sell NS Val.
GOTO 75.0 TLKM 250.9
BBRI 58.0 BMRI 106.1
PNLF 55.8 ASII 89.2
MDKA 48.9 UNVR 36.0
SMGR 45.0 UNTR 31.4

Company News
BTPN: Cetak Laba Bersih 3Q22 IDR2,42 T
CPIN: Laba 3Q22 Tercatat IDR3,18 T
UNTR: Laba Tumbuh 103%

Daily Technical 3 November 2022
IHSG
Bearish – to limited downside.
Pattern: (suspected) Inverted Head & Shoulders.
Wait for break out MA50 / 7100 to Average Up.
MA20 Support.
S: 7000-6980.
R: 7045 / 7100 / 7110-7140 / 7300-7400 / 7450-7455.

MDKA
Buy.
Entry Level: 3880.
Average Up >3980-4000.
Target: 4220-4270 / 4400-4450 / 4500-4540.
Stoploss: 3760.

LSIP
Buy.
Entry Level: 1145-1130.
Average Up >1165.
Target: 1200.
Stoploss: 1100.

AALI
Buy
Entry Level: 8750-8675.
Average Up >8800.
Target: 9000 / 9400.
Stoploss: 8450.

HRUM
Speculative Buy.
Entry Level: 1530-1510.
Target: 1600 / 1650 / 1750-1780.
Stoploss: 1490.

ADMR
Speculative Buy.
Entry Level: 1750.
Average Up >1770.
Target: 1800-1830 / 1900-1915 / 1980-2010.
Stoploss: 1650.

DISCLAIMER ON

Corporate Calendar
Date Event
Thursday RUPS: --
3 - Nov. Cum Dividend: XCID, NELY

Friday RUPS: SMGR, RONY
4 - Nov. Cum Dividend: --

Global Indices
Index Last Chg. %
Dow Jones 32,147.76 (505.44) -1.55%
S&P 500 3,759.69 (96.41) -2.50%
FTSE 100 7,144.14 (42.02) -0.58%
DAX 13,256.74 (82.00) -0.61%
Nikkei 27,663.39 (15.53) -0.06%
Hang Seng 15,827.17 371.90 2.41%
Shanghai 3,003.37 34.17 1.15%
Kospi 2,336.87 1.65 0.07%
EIDO 23.16 (0.45) -1.91%

Commodities
Commodity Last Chg. %
Gold ($/troy oz.) 1,635.2 (12.7) -0.77%
Crude Oil ($/bbl) 90.00 1.63 1.84%
Coal ($/ton) 361.00 2.00 0.56%
Nickel LME ($/MT) 24,145 545.0 2.31%
Tin LME ($/MT) 18,010 40.0 0.22%
CPO (MYR/Ton) 4,398 165.0 3.90%

Sources: Bloomberg, NHKSI Research
Website:
opening Account :
Whatsapp : 081290872816
©NH Korindo Sekuritas Indonesia","3 Nov 22, 08:32"
151,"Analisa Saham AALI | 3 November 2022
Analisa Saham AALIAALI saat ini sedang mencoba keluar dari fase konsolidasi jangka pendeknya (kotak kuning). Apabila mampu breakout dan maintain di 8750, maka AALI berpeluang rebound dan bergerak naik menuju target di 9375, dengan minnor target di 9000. Nantinya jika rebound saham ini kuat dan mampu...","3 Nov 22, 07:40"
152,"Sawitnya..Sawitnya..
inflasi tinggi, komoditas tinggi.
$BWPT $SIMP $AALI $GZCO $SMAR","3 Nov 22, 07:28"
153,"Emiten CPO Panen Cuan, Simak Rekomendasi Saham AALI hingga LSIP
Mayoritas emiten perkebunan mampu mencatatkan pertumbuhan pendapatan dan laba bersih per September 2022.Berdasarkan data yang dihimpun Bisnis, mayoritas emiten perkebunan yang telah merilis laporan keuangannya membukukan pertumbuhan kinerja pada kuartal III/https://bit.ly/3vvgfeq Eagle High Plantations Tbk. (BWPT...","3 Nov 22, 06:10"
154,"$AALI inventories nya 3.5T, semoga berubah jadi duit, akankah kasnya mncapai 5.5T di akhir tahun ??","2 Nov 22, 20:31 · Edited on 2 Nov 22, 20:36"
155,"$AALI menarik untuk di analisa, setelah break pattern nya. Pada perdagangan hari ini AALi juga closing diatas MA daily 50 dimana merupakan sentimen bagus.
Buy area di 8600-8700
SL < 8300
Target Rebound
9400
10000

$GOTO $ASII $GZCO $DSNG","2 Nov 22, 18:49"
156,$AALI $BIRD $AKRA saham kesayangan 1 thn kedepan 🥳 $GOTO saham nyangkut 1 thn kedepan 😑,"2 Nov 22, 16:04"
157,$AALI kesayanganya aku memang 🤭😍 udah main banyak kenyang bgt disini,"2 Nov 22, 14:52"
158,CPO related shows interesting thing... $AALI $LSIP $BWPT,"2 Nov 22, 13:54"
159,CPO udah 3 hari positif terus ada apa dengan sahamnya? Masih banyak yg belum bangkit... $AALI $SSMS $TAPG $ANJT,"2 Nov 22, 12:26"
160,"Harga CPO naik , sektor lg di goreng $GZCO , $AALI dll","2 Nov 22, 10:47"
161,$AALI,"2 Nov 22, 10:47"
162,"distribusi minyak kita sudah jalan di daerah2, semoga tahun depan domestik makin mantap dan eksport makin mantap.. ayo kembalikan kejayaan sawit sebagai salah satu komoditis unggulan Indonesia $AALI $LSIP 🧘‍♂️

palm oil sustenebel for envairoment $IHSG $PTBA","2 Nov 22, 10:34 · Edited on 2 Nov 22, 10:34"
163,"CRUDE PALM OIL FUTURES
CPO Bangkit.
$LSIP $AALI $SSMS","2 Nov 22, 08:27"
164,"~Pemerintah Perpanjang Gratis Pungutan Ekspor Sawit Sampai Desember~

🌴🌴🌴
Pemerintah memperpanjang pungutan ekspor kelapa sawit dan turunannya sebesar US$0 per metrik ton (MT) alias gratis mulai 1 November 2022 pukul 00.00 WIB sampai 31 Desember 2022.

Ini ada perpanjangan kedua kali. Sebelumnya kebijakan yang diambil pada Juli ini ditetapkan sampai akhir Agustus dan diperpanjang sampai akhir Oktober dan saat ini sampai akhir tahun.

Menteri Koordinator Bidang Perekonomian Airlangga Hartarto mengatakan perpanjangan ini dilakukan karena Harga Indeks Pasar (HIP) biodiesel lebih tinggi daripada HIP solar, sehingga belum ada pembayaran insentif biodiesel.

""Insentif ini kita pertahankan, tarif US$0/MT diperpanjang sampai referensi harga lebih besar atau sama dengan US$800/MT. Karena sekarang harganya masih sekitar US$713/MT, jadi tarif PE US$0/MT berlaku sampai Desember,"" ujarnya dalam keterangan resmi, Senin (31/10).

Kendati demikian, jika sebelum akhir tahun harga referensi CPO naik ke US$800/MT, maka tarif pungutan ekspor US$0/MT otomatis tidak berlaku.

Ia berharap penyesuaian terhadap skema tarif pungutan ekspor bisa memberikan efek keadilan dan kepatutan terhadap distribusi nilai tambah yang dihasilkan dari rantai industri kelapa sawit dalam negeri.

Disamping itu, pemerintah juga memutuskan untuk melakukan percepatan realisasi program Peremajaan Sawit Rakyat (PSR) dengan beberapa hal yang perlu ditindaklanjuti.

Hal itu yakni; melakukan  pembahasan lebih lanjut melalui tim teknis yang melibatkan Kemenko Perekonomian, Kementerian Pertanian, Kementerian Agraria dan Tata Ruang/Badan Pertanahan Nasional, dan Kementerian Lingkungan Hidup dan Kehutanan, serta BPDPKS.

Selain itu pemerintah juga mendorong penanaman tanaman sela di lahan PSR yang mencakup komoditas jagung, kedelai dan sorgum sebagai bagian dari program ketahanan pangan.

Terkait PSR ini juga perlu dilakukan perbaikan agar selisih harga TBS (tandan buah segar) pekebun mitra dan non mitra semakin mengecil. Pemerintah akan kembali mengkaji kebijakan tersebut pada Desember 2022.

🔗🔗🔗
Source:","2 Nov 22, 08:00"
165,"Analisa Saham AALI | 2 November 2022
Analisa Saham AALIKenaikan AALI saat ini tertahan area MA50 dan kenaikannya saat ini sedang menguji area trendline 8725 yang mana area ini juga berdekatan dengan MA50. Jika level 8725 ini berhasil ditembus, terbuka peluang bagi AALI untuk mencapai target 9425 dengan target minor berada di level 9050...","2 Nov 22, 07:55"
166,"AALI di Fase Bottom Reversal, Ada Peluang Naik Kembali?
AALI di Fase Bottom Reversal, Ada Peluang Naik Kembali? by galerisaham on TradingView.comKenaikan AALI saat ini tertahan area MA50 dan kenaikannya saat ini sedang menguji area trendline 8725 yang mana area ini juga berdekatan dengan MA50. Jika level 8725 ini berhasil ditembus, terbuka peluang bagi...","1 Nov 22, 17:10"
167,"impestor enerji pengen harga tinggi terus, soft komoditi pengen enerji turun.. konsumer pengen komoditi turun.. begitulah saling tarik menarik ekonomi lintas sektor.. cuma di bursa bisa beli kebon sawit secara ketengan $AALI $LSIP🧘‍♂️

$UNVR $INDF $ADRO","1 Nov 22, 13:56 · Edited on 1 Nov 22, 13:57"
168,"ARCH November 2022

Issue kali ini membahas tentang CPO salah satu komoditas utama Indonesia

CPO
-Perkembangan CPO
-Kegunaan PO
-Kinerja industri CPO
-Dinamika 2022
-Emiten TAPG","1 Nov 22, 11:05 · Edited on 1 Nov 22, 11:41"
169,"posisi menentukan opini. tidak peduli laporan seburuk atau sebaik apapun selalu saja ada perdebatan, buat saya perang sesungguhnya bukan di media stream tp di bursa, bukan melawan orang lain tp dg diri sendiri. saham naik/turun bukan krn menang/kalah adu debat distream, tp krn byknya supply dan demand yg didasari dari ekspektasi para pelaku di pasar. saham yg laporan turun akan tetap naik kalo ternyata turunnya lebih sedikit dr perkiraan, yg lk naik malah bisa turun klo naiknya g sesuai dg ekspektasi, disetiap penurunan atau kenaikan hrg selalu ada peluang tergantung kita menyikapi. ""market discounts everything"". klo ada yg nyeletuk naik turun tergantung bandar saya cuma bisa bilang hidup itu spekulatif tp seberapa terukur spekulasinya .😄. random aja :","1 Nov 22, 06:42 · Edited on 1 Nov 22, 06:46"
170,"$SMAR

EPS 2022 vs 2021
Q1 Rp 317 vs Rp 87
Q2 Rp 353 vs Rp 262
Q3 Rp 579 vs Rp 276

DPS 2021 Rp 295

go figure yourself.

🚀 🚀 🚀","31 Oct 22, 19:42"
171,"$CSRA naik ytd q3 dibanding 2021, meski tdk sebaik q3 2021+q4 2021+q1 2022. $SGRO laba naik cukup tinggi, tapi cfo nya turun. $ANJT kurg ok, terutama di selisih kurs, $AALI turun dibanding ytd q3 2021, tetapi ini krn emejingnya AALI di kuartal 3 2021, cfo nya bagus, duit masuk 2T an shingga kas setara kas 4.8T
$LSIP masih mnunggu, so far kas dibanding market capnya yg paling emejing","31 Oct 22, 18:49 · Edited on 31 Oct 22, 18:56"
172,$AALI,"31 Oct 22, 18:08"
173,"News Update
👉 IHSG sesi I ditutup naik 0,62% ke level 7,099
👉 Inflasi AS masih tinggi, Bunga 'Selangit' Strategi The FED di nilai tidak manjur.
👉 Proyek infrastruktur di kebut selesai sebelum masa jabatan presiden Jokowi habis
👉 $FILM raih laba bersih Rp 153,96% pada kuartal III/2022, meroket 628% secara yoy.
👉 Penjualan sawit turun, $AALI catatkan Laba bersih Rp 1,215T kuartal III/2022, melorot 17,2% secara yoy.
👉 $ZONE bukukan laba bersih Rp 62,47M pada kuartal III/2022,
👉 meraih Laba bersih Rp 831,69M pada kuartal III/2022, melejit 86,3% secara yoy.
👉 catatkan Rugi bersih Rp 1,355T pada kuartal III/2022, membengkak 302% Yoy.","31 Oct 22, 13:34"
174,$AALI ayo gasssss,"31 Oct 22, 09:35"
175,"KINERJA EMITEN 9M22

$AALI
PENDAPATAN Rp16,517.2 miliar (9M22) vs. Rp18,014.5 miliar (9M21)
LABA BERSIH* Rp1,215.9 miliar (9M22) vs. Rp1,469.2 miliar (9M21)

$ABDA
PENDAPATAN Rp596.0 miliar (9M22) vs. Rp601.5 miliar (9M21)
LABA BERSIH* Rp81.2 miliar (9M22) vs. Rp116.1 miliar (9M21)


PENDAPATAN Rp793.8 miliar (9M22) vs. Rp1,080.6 miliar (9M21)
LABA BERSIH* -Rp227.0 miliar (9M22) vs. -Rp385.8 miliar (9M21)


PENDAPATAN Rp168.5 miliar (9M22) vs. Rp152.4 miliar (9M21)
LABA BERSIH* Rp5.4 miliar (9M22) vs. -Rp3.3 miliar (9M21)


PENDAPATAN Rp2,548.6 miliar (9M22) vs. Rp2,613.1 miliar (9M21)
LABA BERSIH* Rp72.5 miliar (9M22) vs. Rp17.3 miliar (9M21)

*Laba bersih yang diatribusikan kepada pemilik entitas induk
Sumber: Emiten,","31 Oct 22, 04:41"
176,"Technical
UNVR sudah mencapai target fibo kita di 5400 dan sudah pernah kita rekomendasikan untuk profit taking sebagian ya. Ini lah kenapa profit taking itu perlu dilakukan karena sebagus apa pun analisanya, kita tidak akan pernah bisa menebak apa rencana asing atau pun bandarnya. Saat ini UNVR sedang dikasih turun ke area support yang sebelumnya merupakan resistance masa sidewaysnya di 5000an. Jika support ini valid, maka tentunya ada potensi UNVR akan rebound dalam waktu dekat.

Foreign Flow
Total inflow asing di UNVR tercatat ada sekitar 2.6T dengan average asing di 4600an. Jadi jika besok UNVR dikasih turun ke range 4600-4700 maka wajib dibeli ya. Kemarin kami sudah curi start untuk reentry di UNVR ya siapa tau besok nggak dikasih turun lagi dan langsung mantul.

Kesimpulannya adalah ARB di UNVR kemarin sama sekali tidak mengkhawatirkan, tetapi justru menjadi kesempatan emas untuk kita ambil posisi lagi di UNVR terutama untuk yang sama sekali belum punya UNVR dan belum ikutan cuan di UNVR kemarin.","30 Oct 22, 22:05"
177,"$SIMP $AALI $LSIP $PSGO $FAPA update on CPO oil global. Ternyata dia berhasil reject dari garis trend yang saya buat. masih dalam in range. apakah tahun 2023 harga CPO lanjut turun or break ke atas? kondisi global playing very important role

Jangan lupa untuk follow stockbit, instagram dan telegram saya di bio profile ini untuk mendapatkan update2 terbaru dengan cepat dan ga ketinggalan.

Disc: bukan ajakan untuk menjual atau membeli, hanya sebatas analisa untuk second opini.","30 Oct 22, 21:01"
178,"Oops... Laba Astra Agro (AALI) Terpangkas
JAKARTA, PT Astra Agro Lestari Tbk (AALI) meraih laba sebesar Rp 1,21 triliun hingga kuartal III-2022, turun 17,23% dibandingkan periode sama tahun lalu Rp 1,46 triliun. Pendapatan bersih juga turun 9,97% menjadi Rp 16,51 triliun.Dalam laporan keuangan Astra Agro, yang dikutip pada Minggu (30/10/202...","30 Oct 22, 18:40"
179,"POLL
CPO future
$TAPG $SGRO $DSNG $CSRA $AALI","30 Oct 22, 13:42"
180,"Liabilitas Naik 19 Persen, Laba Astra Agro (AALI) Tergerus Jadi Rp1,21 Triliun
https://bit.ly/2fel7Aq - PT Astra Agro Lestari (AALI) per kuartal III-2022 mengoleksi pendapatan Rp16,52 triliun. Menukik 8,31 persen dibanding periode sama tahun lalu Rp18,01 triliun. penyumbang terbesar minyak sawit mentah dan turunannya Rp14,61 triliun. 

Namun, penjualan dari segmen tersebut terjun 10...","30 Oct 22, 10:11"
181,"Harga CPO mulai meningkat??
Pantau saham CPO juga ah $AALI $STAA $GZCO","29 Oct 22, 20:27"
182,"hamba posting pattern chart saham yg mau naik
utk dokumentasi pribadi.

tp spt-nya warga stockbit cukup banyak yah
followers hamba dr 4500 an jadi 4900

ini tandanya apa?
antusias pedagang saham / trader saham cukup besar
dan harapannya adalah sama ingin cuan lebih cepat.
dan mayoritas bs diprediksi adalah retail.

memang scalping lbh cocok utk kaum retail dan kaum rebahan.

investasi besar dan trader kecil.
ibarat punya kebun besar dan kebun rumahan greenhouse 🟢

yg punya lahan kebun gede hektaran ( asset > 1 M an)
tentu pohonnya beda dan berharap faktor musim buah datang baru bisa panen.
brok fee tdk boros, hanya nunggu musim naik baru bs panen.


berbeda dengan yg punya greenhouse sepetak ( yg asset < 100 jt an)
yg punya greenhouse berharap tanamannya lebih cepat panen, dan perlu pemantauan dan cahaya lebih, fee lebih boros (brok fee). tanaman yg tumbuh-nya kurang baik bisa diganti ke yg lebih produktif (cutloss)
dkk....","29 Oct 22, 12:41"
183,"@IkhsanAmandaPutra ya om, saya juga suka TAPG karena tanaman nya muda2 jadi masih panjang perjalanan.
Yang saya tanyakan , apakah tanaman itu juga mengalami depresiasi kalo di akutansi ?
disetarakan seperti mesin produksi atau kendaraan operasional ?

ijin tag emiten sejenis $DSNG $SIMP $SSMS $ANJT $AALI
Mungkin ada yg bisa bantu kasih info. apa di LK mereka juga seperti ini","29 Oct 22, 11:57"
184,"$AALI kalau balik sini minggu depan, saya mau cicil lagi","29 Oct 22, 03:53"
185,"Portfolio Saham - Floating Profit / Loss: 28 Oktober 2022 (12 saham)
$IHSG
$AALI -28,58%
$AUTO 11,5%
$BEST 19,12%
$BIRD 11,81%
Portofolio Saham (NO SENSOR Lot & Rupiah): https://cutt.ly/eNzlXPF","28 Oct 22, 20:53"
186,"@darkgelap entah kenapa kinerja $AALI meng ecewakan, non sesuai proyeksi 🧘‍♂️","28 Oct 22, 20:42 · Edited on 28 Oct 22, 20:43"
187,"2 data paling penting untuk melihat apa yang terjadi dengan perusahaan2 sawit Indonesia: gross margin & inventory. Kita melihat dengan data $AALI sebagai giant player untuk indikasi umum.

Korelasi GM (tidak termasuk depresiasi) dengan inventory hampir berbanding terbalik. r = -0,74. Note kenaikan tajam inventory sejak tahun 2021 vs flat gross margin.

Masukan data CPO ending inventory Malaysia kesini (compiled datanya sejak tahun 2009 saya jelaskan di analisa 'global market perspective' di website), kita melihat sharp decline di stock CPO Malaysia. Di periode yang sama, kita melihat kenaikan tarif pajak dan cukai drastis.

Put them all together. Likely explanation:
2013-2019 = oversupply
2021 - present = stock hoarding. Unable to sell goods in export market. Export market (India & China) prefers Malaysian CPO. Unable to pass-on tax increase to customers.

Present situation:
Zero export tax and levy until the end of this month. Ke depan, pajak ekspor progresif bisa berlaku kembali, tapi kemungkinannya lebih kecil untuk cukai (personal view).
Malaysian CPO stock meningkat, tapi masih jauh di bawah peak2 sebelumnya. Kita saat ini sedang berada di musim panen CPO.","28 Oct 22, 18:59"
188,"Pendapatan dan Laba Astra Agro (AALI) Turun Kuartal III/2022, Kenapa?
Emiten perkebunan Grup Astra, PT Astra Agro Lestari Tbk. (AALI) mencatatkan penurunan kinerja pendapatan dan laba bersih per kuartal III/2022.Emiten berkode saham AALI itu membukukan pendapatan sebesar Rp16,52 triliun per kuartal III/2022. Pencapaian tersebut turun 8,31 persen dibandingkan dengan p...","28 Oct 22, 18:56"
189,"$AALI mgkin B aja,tapi arus kas operasinya di q2 (584) M di q3 1,755.M (ytd). ada uang masuk 2,339 M atau 2.3T di q3(quarter only) . cukup lumayan . cmiiw ya mgkin saya salah baca","28 Oct 22, 18:40 · Edited on 28 Oct 22, 18:41"
190,Penyampaian Laporan Keuangan Interim Yang Tidak Diaudit [AALI],"28 Oct 22, 16:00"
191,"$AALI $LSIP $SMAR boleh ada yg share ngga untuk emiten mana yang porsi export nya terbesar? Ngga terbatas ke 3 nama ini, yg lain juga oke.","28 Oct 22, 10:50"
192,"Bagaimana prospek saham CPO?
Sudah bottoming? Bisa mantul nggak?

Tonton video analisanya di sini
https://cutt.ly/5Ng33rs

$AALI $LSIP $TAPG $DSNG $BUMI","27 Oct 22, 15:44"
193,"$INDR $AALI $UNTR $TBIG

Kipas terussss,,, Biar Uppp","27 Oct 22, 13:16"
194,$AALI,"27 Oct 22, 08:00"
195,"$GZCO - cenderung tertahan di resistance 123 dari rectangle pattern seiring MFI dan Stochastic RSI yang sudah di overbought area. Waspadai adanya pullback atau konsolidasi terlebih dulu. Terlebih jika penguatan tertahan di 123.

Jika ditutup dibawah 123, sebaiknya tahan aksi buy. Tunggu konsolidasi di area support >110

Wait and See/Buy on Support

Target : 130
Resistance : 123
Entry : >110
Stoploss : <107

26/10/2022 11.33 WIB
Phintraco Sekuritas (AT)

-Disclaimer On-","26 Oct 22, 13:13"
196,"$DSNG jangan ketinggalan kereta gaess,,
$TAPG $SIMP $AALI $SSMS","26 Oct 22, 11:07"
197,"POLL
harga mirip mana yg lebih berpeluang duluan 9000
$MBAP $AALI $BBCA","26 Oct 22, 10:17"
198,$AALI yuk kerek terus,"26 Oct 22, 09:19"
199,"$RALS dari MACD, volume asing dan harga yg mulai tertaham disupport keistannya dalam jangka waktu depan akan naik.

Tinggal ditunggu dari Q3 mungkin yg bsa membantu harganya naik krna sekarang kondisi ritel mulai ramai lagi (orang sudah mulai berpergian)

$LPPF $BBRI $BRIS $AALI","26 Oct 22, 09:08 · Edited on 26 Oct 22, 09:21"
200,"$DSNG looks good, CPO turn arround cepat atau lambat

*disclaimer

CPO tag $AALI $LSIP $TAPG $CSRA","26 Oct 22, 07:35 · Edited on 26 Oct 22, 07:39"
201,"$AALI $LSIP $GZCO $TAPG

https://cutt.ly/fNaqmT9","26 Oct 22, 06:08"
202,"SULI

ada akum disini
entry agak lebar 143 - 155
SL 139

disc.on

$SULI $INKP $WOOD $AALI","25 Oct 22, 21:59"
203,$AALI hehhe benerkan swing nih 🫡🤭,"25 Oct 22, 16:23"
204,"Harga CPO naik didukung kenaikan harga minyak nabati sejenis yang lebih kuat serta minyak mentah yang kian mahal. Harga CPO Malaysia membukukan peningkatan lebih dari 7% pada pekan lalu di tengah kekhawatiran pasar terhadap badai dan risiko banjir selama musim hujan pada akhir tahun, yang biasanya berlangsung antara Oktober hingga Januari. Hambatan itu dinilai bakal mengganggu kegiatan panen yang dapat menekan produksi. Stok yang rendah ditambah PERMINTAAN YANG MASIF dapat memacu kenaikan harga di masa depan.Sementara itu, harga minyak mentah yang bergerak fluktuatif namun tetap dalam kisaran yang mahal memberi sentimen terhadap harga CPO mengingat harga minyak yang lebih mahal membuat CPO dipertimbangkan pasar sebagai bahan bakar alternatif.","25 Oct 22, 13:04"
205,"saham merah panik kok turun, saham ijo ngemis jgn naik dulu ndar blm penuh muatan??? bingung bandarnya sama kamu. sblm beli udah ngitung risk & rewardnya kan. 😂. random aja : $BBNI $BSSR $UNVR $AALI $BRIS","25 Oct 22, 11:12 · Edited on 25 Oct 22, 11:38"
206,$AALI Bau baunya mau mampir kesini lagi ya gaess? 😂😅,"25 Oct 22, 09:55"
207,"$SIMP $AALI $LSIP $FAPA $TAPG kalau dilihat dari harga CPO global, menunjukan fase downtrend yang disebabkan oleh perang. Tapi jika melihat price action menunjukan tanda2 bullish jika minggu depan bisa break dari garis merah di gambar. Time will tell.

Jangan lupa untuk follow stockbit, instagram dan telegram saya di bio profile ini untuk mendapatkan update2 terbaru dengan cepat dan ga ketinggalan.

Disc: bukan ajakan untuk menjual atau membeli, hanya sebatas analisa untuk second opini.","25 Oct 22, 09:06"
208,"POLL
%Rekomendasi Bang Limate%

Mau beli
$AALI $LSIP

Dibawa santai lurrr,,,
Nunggu $AALI di harga 7950 - 8150
di harga 875 - 925

Untuk
Beli Tipis - tipis,, wis wayae naek,,,
InsyaAllah Untung 1-2 minggu kedepan,,,

Kira2 mana yang anda minati,,,","24 Oct 22, 20:23"
209,$AALI siap swing kah 🫣🤣🤭 naik turun naik turun disitu trs yaaa,"24 Oct 22, 16:24"
210,numpang nitip dagangan gan $LSIP $AALI ton de muun 🚀🌖 🤣,"24 Oct 22, 13:31"
211,"Dividen Tunai $AALI pada 24 Oktober 2022 $IHSG
Avg. Harga Beli: Rp11.831/lembar
Dividen Tunai: Rp85/lembar
Profit: 0,72%

Dividen: https://cutt.ly/oNrtyUm","24 Oct 22, 10:17"
212,"$AALI
retest neckline utk turun atau break?
wait and see","22 Oct 22, 21:00"
