,comments,date
269,"""Whether you think you can or you can't,
you're right""

- Henry Ford -

$ULTJ $PTBA $HMSP $SMDR $LSIP","31 Oct 22, 18:21"
270,"Efisiensi = pemotongan biaya? Ngga selalu juga.

Efisiensi biasanya berbentuk pengurangan, namun tidak jarang juga berbentuk penambahan. Yes, penambahan pendapatan. Kok bisa? Karena efisiensinya bukan hanya melalui pengurangan orang (baca : pensiun dini dan PHK) atau pengurangan aset, namun juga perubahan perubahan dan perbaikan terus menerus. Misalnya perubahan model bisnis, perubahan supplier yang menawarkan produk yang kompetitif hingga penambahan mesin produksi yang meningkatkan produktivitas dengan fitur fitur yang mudah.

Fokus, Fokus dan Fokus adalah serial yang berfokus pada metode dan cara melihat fundamental secara kualitatif (pada kualitas dan strategi). Nikmati postingan lainnya di




Topik mengenai saham, investasi dan bisnis lainnya bisa cek dan follow Instagram dan Tiktok .","31 Oct 22, 17:50"
271,"$ULTJ Semoga bisa turun dulu harganya. Biaya tetrapack ada naik juga yak.

Lalu, Susunya di hypermart promo JSM (jumat sabtu minggu), agak jarang yak. Seringnya $DMND , susu murah.

Random tag dagangan indomie saya:
$ICBP $INDF , saya jualan indomie 1 bungkus masih 2750 (soto/ayam bawang).","31 Oct 22, 16:42"
272,konon katanya berpartner dengan sabana frid cicken nya $ULTJ gan benar begitu @bamzat,"31 Oct 22, 15:23"
273,$ULTJ EPS turun,"31 Oct 22, 14:21"
274,"New competitor

$ULTJ","31 Oct 22, 13:50"
275,"KINERJA EMITEN 9M22

$SONA
PENDAPATAN Rp189.4 miliar (9M22) vs. Rp38.9 miliar (9M21)
LABA BERSIH* -Rp59.8 miliar (9M22) vs. -Rp85.9 miliar (9M21)

$TMPO
PENDAPATAN Rp151.5 miliar (9M22) vs. Rp128.4 miliar (9M21)
LABA BERSIH* -Rp0.8 miliar (9M22) vs. Rp2.3 miliar (9M21)


PENDAPATAN Rp113.5 miliar (9M22) vs. Rp82.7 miliar (9M21)
LABA BERSIH* Rp48.1 miliar (9M22) vs. Rp16.5 miliar (9M21)


PENDAPATAN Rp5,678.1 miliar (9M22) vs. Rp4,792.1 miliar (9M21)
LABA BERSIH* Rp834.7 miliar (9M22) vs. Rp910.4 miliar (9M21)


PENDAPATAN Rp51.9 miliar (9M22) vs. Rp38.0 miliar (9M21)
LABA BERSIH* Rp6.7 miliar (9M22) vs. Rp4.7 miliar (9M21)

*Laba bersih yang diatribusikan kepada pemilik entitas induk
Sumber: Emiten,","31 Oct 22, 13:05"
276,"$RALS $ACES $ULTJ $UNVR

sepertinya keinginan emiten utk buyback (*) tercapai.

(*)mungkin di harga bawah","31 Oct 22, 12:16"
277,"@Paquito sama aja gan beli $STTP nanti dikritik ahli dan anal-is saham kolor ijo kayak di $ULTJ , cash rich tapi gak melakukan diversifikasi gan.","31 Oct 22, 12:00"
278,"@Posh88 gak yakin.
orang lebih milih cimory yg varian rasanya banyak.
walau warung madura kebanyakan masih jualan $ULTJ, hanya masalah waktu sampai $CMRY masuk ke warung2 madura..","31 Oct 22, 11:52"
279,"$ULTJ jualan elit, cari profit sulit","31 Oct 22, 11:43 · Edited on 31 Oct 22, 11:43"
280,@naotomori $ULTJ busuk investing,"31 Oct 22, 11:39"
281,yep buki $ULTJ busuk,"31 Oct 22, 11:35"
282,"Q3 ULTJ Released👮🏽‍♀️

Pendapatan naik, cukup bagus, tetapi seperti biasa, masalah yang belum selesai adalah margin yang semakin tipis

Net income menurun dan belum berhasil pulih seperti sebelum pandemi, ini terjadi karena biaya bahan baku yang semakin tinggi.

Arus kas masih netral dan tidak masalah.

Source: FAS, segera dapatkan FAS ULTJ! di","31 Oct 22, 11:34"
283,"Wkwkwk ancur q3 $ULTJ, mang enak 🤣","31 Oct 22, 11:00"
284,kena overhyped $ULTJ,"31 Oct 22, 10:58 · Edited on 31 Oct 22, 10:58"
285,HAKA $ULTJ,"31 Oct 22, 10:49"
286,"saham bagus $ULTJ tumbuh terus sampai Q3 nya labanya turun tapi saya yakin hanya sementara. Semakin turun saya siap HAKA sampai harga Rp 1.165!!

Ayo turunin yang katanya sanggup jeblosin harga.

Tag $BOSS $JKON $OKAS $JAYA","31 Oct 22, 10:48"
287,hiii $ULTJ,"31 Oct 22, 10:46"
288,hati hati guysss covid varian rasa baru keluar lagi siap siap mau lockdown indonesia $BIRD sepi penumpang dan $ULTJ gak ada yang minus susu sapi lagi karna susu michat lebih gurih 🤣🤣🤣🤡🤡🤡,"31 Oct 22, 10:45"
289,@kokogiovanni kan udah dapat paket produk pas RUPS $ULTJ dan $CMRY ko ngoahahahahaha,"31 Oct 22, 10:40 · Edited on 31 Oct 22, 10:40"
290,Penyampaian Laporan Keuangan Interim Yang Tidak Diaudit [ULTJ],"31 Oct 22, 10:40"
291,Sapinya $CMRY terbukti bnyak dan ada. $ULTJ sapinya dimana?,"31 Oct 22, 09:03"
292,financial result $CMRY vs $ULTJ bagus mana jadinya nih $IHSG,"30 Oct 22, 09:38"
293,"@DenyPrasetyo123 ini aturannya ya bro, coba dibaca lg ya bro, saya blm begitu mengilhami,

Dari apa yang saya baca maximal 3 th setelah 2020 ditambah 2tahun ditambah relaksasi 1 tahun, artinya 2026😅😅

jika memang buy dan masuk ULTJ dengan alasan POJK ini, saya sarankan lirik $RALS juga karena mirip mirip, semoga cuan selalu

Tag Random","30 Oct 22, 00:12 · Edited on 30 Oct 22, 00:13"
294,"@RoelsMajor andai akun valbury bisa dikuliti dan saya mau open data diri sy, ingin sekali saya share om hahaha. Sayang Valbury tidak bisa lihat realized gain / loss, jika UI UX valbury seperti mirae pasti lebih mudah menunjukannya🤣🤣

$MRAT saya tidak spekulasi disini, saya analisa bbrp hal dan kebetulan KJPP sudah ungkap di keterbukaan informasinya,
Banyak orang terlalu pusing dengan LABA hasil jual tanah tapi melupakan Valuasi setelahnya, Jika valuasinya lebih baik kan pasti investor atau trader jg akan ambil respon yg positif, disisi lain saat harga 380an, stelah jual asset cash MRAT itu setara harga sahamnya. Kalau beli diharga saat ini ya lain cerita, sy jg sudah jual di bbrp akun.

Poin penting di MRAT
1. Valuasi perusahaan setelah jual asset (turn around positif walau hasil jual tanah bukan dr core bisnis)
2. Cash per share perusahaan
3. Insider yg terus menerus akum

3 ini bisa dijadikan pomdasi dasar saya all in di bbrp akun💪🏽👍","29 Oct 22, 23:22"
295,"POLL
Perusahaan Jaya mana yang paling Jaya? $ULTJ $JKON $JAYA $JAWA $ERAA","29 Oct 22, 19:52"
296,bener sekali dalam memilih saham tidak melulu per pbv rendah tapi bbrp saham growth tidak masalah per diatas 10 dan pbv diatas 1 saya sudah masuk bbrp emiten seperti $RALS $PTBA $ULTJ $BTPS yg mmg growth,"29 Oct 22, 15:58"
297,"@ardhatopan kok $BOSS gak masuk BOSS? Dividennya nyata dan pasti setara $ITMG

$ULTJ pelit dividen BOSS","29 Oct 22, 09:44 · Edited on 29 Oct 22, 09:45"
298,"Harus dianalisa apa strategi yg mau dicapai dari IPO $CMRY ? Apakah naikin produksi? Integrasi bisnis? Atau mau akuisisi $ULTJ ?

Apakah ningkatin produksi sudah didukung backwards and forwards integration ?","28 Oct 22, 22:10"
299,"$CMRY banyak endors artis sih jadinya besar biaya promosi
beda sama $ULTJ endors @bamzat doang dan gratis lagi 😂


canda om @bamzat
🏃‍♂️","28 Oct 22, 21:47"
300,"IPO $CMRY dpt dana segar 3,6T, malah beli obligasi 700M (20%). Sisa uangnya masih mengendap di deposito bank. Trus suntik modal ke anak usahanya kapan? Persediaan hampir bagger, bahan baku sama barang jadi sama saja, buat stock tahun baru kah? Awas yogurtnya jadi tambah asem ya om.

Penjualan total 4,7T (9M22), gede sih, tapi cuma 2,7T yg dari jual susu dan olahannya macam yogurt dll. Bandingin sama $ULTJ yg omsetnya 4T (1H22) minuman semua itu. Yakin mau bersaing gede-gedean susu??

menggelontorkan biaya promosi sampai 450M (51% dari beban penjualan) cuma buat dapetin omset 4,7T, bandingin sama cuma bayar iklan 138M (36% dari beban penjualan), eehh bisa jualan 4T, padahal baru setengah tahun.

Jadi, udah tau kan, who's the ????

Contoh tebar fear atau pompom terserah mau diartiin yg mana aja bebas
akwoawkowaow","28 Oct 22, 19:51"
301,@hansenhosan itu gambar $WINS ngebor septic tank saya gan untuk $TAIK nya SP nya @gilberthan akibat lactose intolerant minum $ULTJ,"28 Oct 22, 14:57"
302,"Huhu brengshake siapa yang dpt $ULTJ dibawah 1400
Sibuk kerja gk ngeliatin market tryta smpet segitu 🥲🥹semoga dapat opportunity lagi untuk nambah barang","28 Oct 22, 09:39"
303,$ULTJ,"27 Oct 22, 23:07"
304,@bagus1997 minum susu aja $ULTJ,"27 Oct 22, 20:57"
305,"Setelah Comodity Supercycle what's next?

harga komoditas batubara dan teman2-nya membuat emiten batubara dan teman2-nya menghasilkan revenue luar biasa dan harga saham-nya pun sudah naik 100%++, setelah harga batubara colling down dan sideways ke bawah maka sektor apa yang diuntungkan?

sektor yang di untungkan adalah sektor perbankan dan consumer goods, dan retail why? karena sektor ini salah satu sektor yg akibatkan sektor consumer goods harus menaikkan harga penjualan karena cogs yang meningkat, ketika batubara turun lalu di ikutin suku bungga dan penurunan bahan baku utama turun juga maka tidak otomatis harga penjualan tidak ikut turun memakai istilah ""sudah naik lupa turun"" maka sektor consumer goods akan menikmati margin yang besar dan net profit yang baik saya memegang sektor consumer goods yaitu

lalu banking setelah consumer goods, karena banking di untungkan ketika suku bunga naik maka kredit yang dibayarkan dengan floating rate kepada peminjam debitur, maka ketika suku bunga turun belum tentu bunga ikut turun juga maka sektor banking sangat di untungkan ketika komodity super cycle berakhir saya memilih

selanjutnya sektor retail? sektor retail tahun depan menikmati windfall karena harga bahan baku yang meningkat dan inflasi akan menaikkan UMR pada tahun 2023, .. UMR yang naik pada hari lebaran akan dipergunakan untuk berbelanja dan UMR adalah kelas menengah kebawah yang berbelanja di kelas menengah ke bawah, seperti diketahui komponen UMR termasuk inflasi, tahun ini inflasi indonesia naik dibandingkan tahun lalu maka kemungkinan UMR naik, naiknya berapa % itu tidak tau, tujuannya menjaga daya konsumsi

Jaya terus","27 Oct 22, 10:26 · Edited on 27 Oct 22, 10:30"
306,$ULTJ,"27 Oct 22, 08:41"
307,"""A lot of opportunities in life tend to last a short while, due to some temporary inefficiency... For each of us, really good investment opportunities aren't going to come along too often and won't last too long, so you've got to be ready to act and have a prepared mind.""
-- Charlie Munger

Tag;
$ADES
$ULTJ","26 Oct 22, 23:50"
308,"$ULTJ tumben ada sultan @KayaMendadak bahas susu kotak, mau bahas nyu pundamental persusuan? @bamzat","26 Oct 22, 16:48"
309,"waduh, gara2 postingan @KayaMendadak $ITMG $PTBA terbang, bahkan $BSSR bangkit dari keterpurukannya..👏🚀🚀

Sementara $SMDR & $ULTJ masih berusaha ditahan harganya oleh sang BANDAR agar tidak AMBROL😂😂

Gimana nih pendapat centang Ijo paling Norak Se @Stockbit colek @bamzat temennya @HarrisBS & @ardhatopan 😂😂😂

Kok yg terjadi ngak sesuai Mitosnya?🤣🤣🤣","26 Oct 22, 16:24"
310,"$ULTJ kepentok resisten battle of Verdun gan, siap nyungsep ke 1200 - 1280 kata ahli gan","26 Oct 22, 14:09"
311,"menjelekkan berarti buy $ULTJ $SMDR
memuji berarti sell $ITMG $PTBA $BSSR

gtu ya pak?","26 Oct 22, 10:34"
312,"$ULTJ

Prediksi pake Indikator @KayaMendadak yang sedang hobi menjelek-jelekkan emiten ini.
Buy Tgl 24 Oktober 2022
Hit Tgl 25 Oktober 2022
Semakin Naik tgl 26 Oktober 2022

Hasil analisa menggunakan Indikator KayaMendadak yang biasanya kalau dia bahas dan dijelek-jelekkan barangnya ada potensi naik.

Catatan Tambahan: Katanya saya lagi mancing retail buat nyangkut. Tapi kalau mereka ikut buy tgl 24 Oktober 2022, profit bareng KayaMendadak

Tunggu StockPick berikutnya! Dengan Model analisa indikator Influencer Hobi Pom-Pom dan Muka Badak!!!","26 Oct 22, 09:27"
313,$ULTJ 👋,"26 Oct 22, 09:22"
314,"""The big money is not in the buying and selling, but in the waiting.”
— Charlie Munger

Random tag;
$ULTJ
$RALS
$WINS
$NISP
$PTBA","25 Oct 22, 19:11"
315,"POLL
Mumpung cuan $ULTJ , makan malam makan apa?

$LUCY","25 Oct 22, 18:14"
316,"$ULTJ katanya sudah kaya mendadak sapinya, sekarang mau demo tidak produksi susu lagi","25 Oct 22, 17:12 · Edited on 25 Oct 22, 17:12"
317,"Di artikel kali ini kita akan membahas tentang Krisis pangan, cuman sebelumnya jangan lupa like, share and follow ya.

Sekilas kami jelaskan dlu bahwa pangan merupakan kebutuhan sangat penting bagi semua orang, oleh karena itu, terjadinya krisis pangan di beberapa Negara tentunya menjadi perhatian khusus bagi Indonesia. Dampak Krisis pangan Dunia dinilai akan berimbas pada sektor pangan Nasional.

Agar kebutuhan stock pangan Nasional tetap terpenuhi, Pemerintah perlu memperhatikan Produksi Komoditas Pangan Nasional yaitu Komoditas Beras dan Jagung dikarenakan sudah ada 22 Negara yang menghentikan Ekspor. Di Indonesia sendiri, Beras sebagai bahan baku utama dari Konsumsi masyarakat dan Jagung sebagai bahan baku pangan untuk ternak (termasuk 50% dari pakan ternak Poultry).

Oh iya jangan lupakan Gandum, saat ini di Indonesia belum banyak Petani Gandum. Hasil riset kami, saat ini lahan gandum terbesar hanya 25 Hektare yaitu di Kecamatan Tosari kabupaten Pasuruan, Jawa timur dimana ini adalah lahan satu-satunya yang mampu menanam gandum di atas lahan lebih dari 10 Hektar.

Penyebab tak berkembangnya pengembangan gandum di Indonesia adalah karena tidak ada penampungan hasil gandum, lalu tak ada upaya pemerintah untuk mengembangkan gandum karena gandum hanya mampu hidup di dataran tinggi dengan suhu 10-25 derajat celcius dengan curah hujan 350-1250 mm. Sehingga tanaman gandum sendiri harus bersaing dengan tanaman sayuran yang lebih menjanjikan.

Oke, itu sekilas tentang Pangan, nah sekarang kita masuk ke Persoalan pangan yang menjadi permasalahan Krusia Global yang harus di waspadai. Seperti yang kami jelaskan diatas bahwa ada 22 Negara yang menghentikan Ekspor berbagai jenis pangan untuk mengamankan kebutuhan Domestik di tengah ketegangan Geopolitik Dunia. Menurut Riset PBB kenaikan harga pangan ditahun 2022 meningkat sekitar 33% serta pupuk meningkat 50%. Dan menurut riset dari (FOA) Food and Agriculture Organization, harga komoditas biji bijian Dunia termasuk Barley,Gandum dan Jagung mengalami kenaikan mencapai 17,1%.

Dari penjelasan diatas artinya telah terjadi masalah di rantai pasokan pangan Global. Dan pastinya hal ini juga akan berdampak pada rantai pasokan pangan di Indonesia yaitu Komoditas Beras dan Jagung yang merupakan Komoditas pangan Strategis Nasional. Beras maupun jagung masuk dalam Rencana Pembangunan Jangka Menengah (RPJM), 2020-2024 sebagai Program Ketahan pangan Nasional.

Presiden Jokowi memberikan 3 Arahan untuk menjaga ketersedian bahan baku pangan ditengah Ancaman Krisis pangan Dunia dan potensi kekeringan di Seputar wilayah Indonesia, antara lain :
1. Presiden menekankan kepada semua pihak agar ketersediaan air di daerah sentra-sentra produksi Pertanian harus terpenuhi. Seperti dari penyimpanan air hujan, memenuhi danau, waduk, embung dan penyimpanan air buatan lainnya,
2. Untuk mengatasi Kekeringan dengan cara melakukan percepatan musim tanam, serta harus memanfaatkan hujan yang masih ada saat ini dan harus dipastikann bahwa petani tetap berproduksi tetap bertanam dengan protokol kesehatan. Ketersediaan sarana produksi pertanian dan stimulus ekonomi untuk petani harus di pertajam,
3. Presiden meminta manejemen pengelolaan stok untuk kebutuhan pokok dari bulog. Bulog harus membeli gabah dari petani, sehingga harga petani menjadi lebih.

Oke, mungkin sampe disini dulu artikel kali ini. Kita sambung lagi nanti diartikel berikutnya, masih tentang krisis pangan.","25 Oct 22, 14:00"
318,$ULTJ to the moooooooonnn,"25 Oct 22, 12:59"
319,$ULTJ,"25 Oct 22, 11:17"
320,@jameshermanto hi-pro sekelas $ULTJ....katanya😂🤣,"25 Oct 22, 11:11"
321,"Ayo miskin bersama $ULTJ, harus nunggu 16 Tahun supaya cashnya sama dgn market cap.","25 Oct 22, 10:51"
322,"parah nih alfamidi, manajemennya kacau, malah buka alfamidi di kota madya yogya padahal luas kota madya yogyakarta jauh lebih kecil daripada sleman. Ini jelas growth mandeg pake huruf G, karena keniscayaan. Data riset dari mandiri bilang belanja staples naik tapi belanja fashion turun. Ini jelas tidak ada hubungannya dgn alfamidi, QoQ jelas minus. Ayo dibuki $MIDI $AMRT $DNET oye $MAPI. MIDI PE terlalu mahal. Haka yg freecashflownya tebel ukuran 39DD seperti $ULTJ","25 Oct 22, 10:49"
323,ane hitung nilai wajar $SHIP di 1 rupiah gan sama kayak saham $TEBE $AMFG $KMDS $ULTJ - nya @killerbee @bamzat @DewaKura @Ariki @moseskarunia 😎 😎,"25 Oct 22, 10:45"
324,$ULTJ,"25 Oct 22, 10:39"
325,"@KayaMendadak sibuk gan akum $ASBI mau saya goreng

lu short sell dulu $ULTJ sana biar gak cocot pepesan kosong doang","25 Oct 22, 10:23"
326,"cie.. jurus Pak Bani $SMDR dipake 😂😂

beli 1070 lot, Tapi Bandar siap Distribusi 10ribu lot 😂😂😂

@Bamzat tolong segera Pompom $ULTJ biar terealisasi.. krn ritel butuh Wonderfull Company yg dividennya hanya 2% dibawah bunga deposito 😂😂😂","25 Oct 22, 10:10 · Edited on 25 Oct 22, 10:10"
327,borong terus $ULTJ,"25 Oct 22, 10:08"
328,"$ULTJ 21 Oct 22
Shareholder : Sabana Prawira Widjaja
Type : Local
Bought : +107,000 (0.00%)
Current : 5,144,129,200 (44.52%)
Previous : 5,144,022,200 (44.52%)","25 Oct 22, 10:06"
329,Harganya $ULTJ udah di sekitaran 14xx tuh,"25 Oct 22, 10:01"
330,"@HarrisBS iyalah.. tugas lu kan mancing Ritel buat jadi Tim Cuci piring di $ULTJ

Ritel beli, langsung Auto Longsor..
Ngoahahahahaa...

Trik beauty contes udah hapal mati gue😂😂🤣🤣","25 Oct 22, 09:49"
331,"$ULTJ

Prediksi HIT Tanggal 25 Oktober 2022
Buy tgl 24 Oktober 2022

Pake Indikator @KayaMendadak

Beliau bahas dan menjelek-jelekkan, saham langsung naik.

Terima Kasih Cuan-nya, Suhu","25 Oct 22, 09:31"
332,"Average down $ULTJ selot
https://bit.ly/3SL7tlQ","25 Oct 22, 09:14"
333,"""It is the performance of the business that matters. It is hard enough to figure out the future of the business. Do not try to figure out the future of the country or the world; focus on the business.""
-- Mohnish Pabrai

Random tag;
$ULTJ
$TOTL
$FREN","25 Oct 22, 08:57 · Edited on 25 Oct 22, 08:57"
334,"@skydrugz27 nah, ini lah pentingnya tahu apa istilahnya Ticket Size dalam dunia kredit. Pada waktu analisa proposal kredit lembaga pembiayaan pun, penting tahu iuga loh jumlah KYD dan endusernya, untuk cari Ticket size ini, untuk tahu jadi rata2 1 org pinjam brp duit. apakah digemukin saja atau ada hunting barunya juga. bahkan, kalau mau lebih detail, bisa minta breakdown berdasarkan plafond, supaya tahu konsentrasi terbesarnya di range brp sampai brp. jangka waktunya juga dilihaf yahh, supaya tidak mismatch dgn pendanaannya. salam

$ULTJ $BBKP $BBTN $GOTO $BBRI","25 Oct 22, 07:04"
335,"this week's lesson I learned was :

""BANDAR (HORANG KAYA) MAH BEBAS""

random tag
$ULTJ $OBMD $SMDR $SICO $TAMA","24 Oct 22, 23:06"
336,"mantap wak. Jangan lupa wak, pengalaman saya , coba lihat AYDA nya juga. Karena, biasa kalau mau mainin NPL berkutatnya di pos AYDA, CKPN juga. ini juga patut dilihat di bank lainnya.

dan, 1 lagi, bagian komitmen dan kontijensi ga dilampirin? musti LK di koran itu biasanya. Cek, kredit yg dihapus buku buku berapa. hapus tagih berapa.


salam. ciduk ciduk cuan @etobing","24 Oct 22, 19:37 · Edited on 24 Oct 22, 19:38"
337,"ini kan Hormel yang daging babi SPAM itu kan ? aku suka produk nya.... asikkkk

$GOOD $ULTJ $ARTO $BUMI $COAL","24 Oct 22, 19:31"
338,"@JMSP Sangkuters $SMDR ngelawak cash is the king 😂 mirip ama holder $ULTJ si Ultra Janda dengan slogan Wonderfull Company😂🤣😂

Terakhir kali saya melihat tulisan ginian saat saham $BUKA masih di 1000 perak.. dan lihat hasilnya apa? Tipu-tipu doang😂

Cash is the king itu bagi yg pegang Cashnya😂
Wonderfull Company bagi yg royal bagi dividen

Bukan Bagi ritel yg cuma dikasi 50 Perak demi sebuah saham harga 2300😂

itu artinya 2% doang, persis si Ultra Janda🤣

Ngapain Invest disaham demi Dividen 2%...?😂😂

Kalau Saham yg ngasi dividen 10% ke atas masih banyak di bursa 😂😂😂

MIKIR BOSS...!!!!🤣😂🤣😂","24 Oct 22, 17:25 · Edited on 24 Oct 22, 17:28"
339,"@bamzat Ya jelas mau lah, owner $ULTJ pura2 beli 8920 lot, biar ritel ikut HAKA banyak2, lalu bandar TP diam2 sebanyak 80ribu Lot nantinya😂

Udah hapal gw bro trik-trik jadul seperti ini, krn sama seperti jurusnya Pak Bani di $SMDR

Pura2 HAKA viar ritel Nafsu haka di 4000, endingnya udah ketahuan😂🤣😂🤣","24 Oct 22, 15:03"
340,"@gilberthan gw tau yg lu maksud, Ultra Janda kan😁😁😁

Klo Ultra Jaya jelas Over Value😂
$ULTJ","24 Oct 22, 14:46"
341,"Kok mau owner beli sahamnya sendiri di atas harga wajar kayak $ULTJ ckcckckck

Harus ikut seminar / grup premium / baca stream suddenlyrich nih Pak Sabana ya biar beli saham pada harga wajar tidak overvalued / overhyped.

Harusnya pak sabanna beli $NISP $MDKI $BOSS $MDIA","24 Oct 22, 14:39 · Edited on 24 Oct 22, 14:43"
342,Mantap pak sabana $ULTJ,"24 Oct 22, 12:45 · Edited on 24 Oct 22, 12:47"
343,"$ULTJ 20 Oct 22
Shareholder : Sabana Prawira Widjaja
Type : Local
Bought : +892,000 (0.00%)
Current : 5,144,022,200 (44.52%)
Previous : 5,143,130,200 (44.52%)","24 Oct 22, 12:32"
344,"$BBCA mantap yah 8900 :)

random tag
$ULTJ $PBRX $IPPE $NISP","24 Oct 22, 10:20"
345,"@panduwp iya, yah uda kalau gitu ga naik apa2 aja, kyk Naix. dengan skill serasa skill pasif semua dulu,


$MTDL $ZYRX $AXIO $ULTJ","24 Oct 22, 07:23"
346,@KayaMendadak drpd nyangkut kena karung lupamendadak di $MDIA $JAYA $BOSS $BAJA lebi rela dikarungin om sabana di $ULTJ,"23 Oct 22, 18:26"
347,"Bandar nya kuasai 85% saham beredar + 10% saham tresuri , apa menariknya invest disaham ini? Deviden jga gaseberapa. Bukan jelek2in ya 🤦‍♂️ $ULTJ","23 Oct 22, 17:46"
348,"merenung pepatah kuno ""serakah ketika org lain takut dan takut ketika org tidak takut"" dan "" menjadi kontrarian itu penting di dalam saham""

Pepatah ini sering kali berulang - ulang, kita sudah melewati covid -19 yang menghantam dunia global dari kesehatan hingga ekonomi namun skrg di hanyui dengan resesi global?

pertanyaan apakah Indonesia kena resesi global?

saya rasa tidak, kenapa? karena sektor-sektor industri masih mengeliat beberapa pabrik tetap produksi seperti biasa, Indonesia bukan Eropa dan bukan juga Amerika kita punya batubara dan cadangan besar sudah dipastikan kita aman dari ketersediaan listrik, kita masyarakat mayoritas makan nasi bukan gandum serta kita makan masih pnya alternatif makanan lauk seperti ikan dan sayur bukan cmn ayam maka sangat kecil kemungkinan kita resesi

yang jadi pertanyaan apakah IHSG bisa turun? bisa aja semua tergantung demand and supply ketika lebih byk jual maka turun, bisa saja fund manager asing menjual sahamnya lalu pergi ke USA Bond yg akibat kan IHSG turun, pertanyaan kembali ialah apa yang kita lakukan? yang kita lakukan sebagai ritel sabar dan pungut barang murah!

bbri sempat turun
BCA begitu juga

lalu kenapa Mayoritas takut ? beli saham diharga wajar / undervalued dengan perusahaan profitabilitas dan growth bagus jgn beli kemahalan

tag","23 Oct 22, 17:18"
349,"@HarrisBS ralat, krn dividennya Anjlok 70%, dari 85 ke 25 perak, berarti saya hargai hanya 250 perak aja.. 500 masih Over Value..

ada hawa2 $HMSP di $ULTJ , Terlihat dari pendapatannya naik tapi laba bersih malah Semakin menukik turun..

Serem kalau sampai TERJEBAK di emiten yg kelihatannya sehat, rupanya mulai SEKARAT","23 Oct 22, 16:50"
350,"@KayaMendadak sudah dicari blom tadi om?
Nih saya bantu carikan ya...
Informasinya ada di web https://cutt.ly/yNwwPZ1 bagian keterbukaan informasi, di stockbit juga ada. Memang kalo liyatnya di RTI gak ada (RTI kadang suka gak sesuai datanya, sebagai investor harus cari sumber yang valid misal di web idx atau web resmi perusahaannya).

12 perak = itu dibagi di tahun 2020 (dari laba tahun 2019).
85 perak = itu dibagi di 2021 (dari laba tahun 2020).
25 perak = itu dibagi di 2022 (dari laba tahun 2021).","23 Oct 22, 16:43"
351,"@Drakwarzone @lulylutviantoro @yudiutama1 klo berbicara stabil, saham yg diharga 50 perak juga jauh lebih hebat & stabil ketimbang $ULTJ , bahkan sahamnya hanya bisa naik tapi tak bisa turun..","23 Oct 22, 15:52 · Edited on 23 Oct 22, 15:52"
352,"menurutku $ULTJ paling stabil harganya, gak bikin nyutnyut kepala, klo pun turun ya santai aja, cepet baliknya, hee,, ketimbang downtrend terus","23 Oct 22, 12:34"
353,"minum amidis ahhhhh.... seger.....
$ADES $MYOR $UNVR $ULTJ $tpag","23 Oct 22, 10:34"
354,"@bamzat apakah mami Ruth dan om Singa akan melakukan fusion untuk mengalahkan Bamzat Villain $IHSG dan menyelamatkan $BUMI ?

Mari kita saksikan serial ini cuma di Stockbit🍿🍿tempat nonton kesukaan kita semua

$JKON $ITMG $ULTJ","23 Oct 22, 10:10 · Edited on 23 Oct 22, 10:11"
355,"WO AI NI,NI PU YAO,WO PAKSA....


di hostile....

$ULTJ $SMDR $AISA $ASHA $GTSI","23 Oct 22, 09:45"
356,"di lapangan, banyak hal2 yang ""kok boleh?"" yang cukup mengelitik. makanya, kalau jadi analis kredit, jadilah yang netral dan siap menumpas segala bentuk yg ga benar. uda kenyang saya liatin tim marketing yg gmn2. saya org yg selamat dari audit debitur vaksin palsu hasil canvasing org

$ULTJ $CAMP $HATM $ASII $BCAP","23 Oct 22, 08:11 · Edited on 23 Oct 22, 08:12"
357,"@ericanderson saya numpang group rekan saya. diinvite pun tergantung adminnya. :(

kalau dulu, saya ajarinnya di stream @stockbit

Cara mainin NPL, AYDA, rasio2 bank lainnya.. jd style yang saya ajari, sama seperti saat saya kasih kredit ke BPR. BPR ama Bank mirip2, hanya magnitude yang berbeda.. ujung tombak bisnisnya sama2 ada kreditnya. gmn cara dia ""memainkan"" DPK dan NII nya.

Makanya pas laba 2021 bagus. aku selalu ingetin di group. itu krn pencadangan belum ""sempurna"". Debitur masih di tahann kol 1. yg moratorium itu. hati2.. makanya di LK tahun ada yg perlu dilihat pos akuntansinya....","23 Oct 22, 07:26 · Edited on 23 Oct 22, 07:30"
358,"@HarrisBS siap hostile takeover menguasai stockbit

tag $NISP $ULTJ $BISI $JKON $JAYA","23 Oct 22, 01:32 · Edited on 23 Oct 22, 01:42"
359,"Rasa Favorit #Sailormoon #Anonymous
$ULTJ

Yuk gabung di grup telegram = Dialova Stock Chat

Yuk Bantu #Sailormoon nabung saham di https://cutt.ly/ZB6abQ8","22 Oct 22, 22:12 · Edited on 22 Oct 22, 22:12"
360,baru masuk porto $ULTJ 🥹🥹🥹,"22 Oct 22, 22:08"
