,comments,date
176,"$JPFA resesi buat ekonomi makin sulit karena banyak phk dan konsumsi juga daya beli menurun, jpfa akan segini","10 Nov 22, 19:16"
177,$JPFA,"10 Nov 22, 15:30"
178,"POLL
$PBRX Trading Saham = Buang-Buang Uang 🎊🔥

$SRIL $JPFA $GOTO $ERAA","10 Nov 22, 15:11"
179,$JPFA,"10 Nov 22, 14:00"
180,$JPFA bye bye ternyata salah analisa,"10 Nov 22, 11:15"
181,$JPFA ARB kan,"10 Nov 22, 11:14"
182,"$JPFA profit terancam minus vs thn lalu ditambah hutang menggunung, pantesan aja nyungsep dibanding ayam sebelah","10 Nov 22, 10:08"
183,$JPFA,"9 Nov 22, 23:00"
184,$JPFA,"9 Nov 22, 17:22"
185,$JPFA yoweislah kalau mau ke 1200 ane tungguin disana,"9 Nov 22, 15:30"
186,"Selamat buat bro disana yang mengambil KEPUTUSAN terbaik dan tersulit, dari yang semula pemain ALL IN CRYPTO yang sudah CUAN ratusan persen sampai berhenti trading beberapa bulan lalu, dan akhirnya memutuskan masuk didunia SAHAM dengan ALL IN cuma pegang 1 emiten sebelum si ENGKONG nambah karena ikut rapat di management nya🤫🙊 ,dengan TP terbaik dibulan Oct. dan kembali ALL IN di $PDPP setelah minta INSIGHT ke saya beberapa hari lalu, kalo hari ini untung puluhan bahkan ratusan juta GOOD 4U...tidak perlu TIP JAR karena saya gak butuh itu toh YOU sudah tau rekening saya😂🤣 WELCOME to STOCK MARKET bro...HIDUP memang soal PILIHAN untuk bertahan gak cukup dengan MODAL tapi juga perlu PINTAR+SABAR+MENTAL congrat... 🥳🤑 🎉","9 Nov 22, 12:58"
187,$JPFA kenapa ada yg berusaha jatuhkan saham ini ya?,"9 Nov 22, 11:02"
188,"NH Morning Brief – Nov. 9, 2022

Today’s Outlook
Wall Street menguat ditengah U.S. Midterms. Dow terapresiasi 300 poin atau 1%, pimpin penguatan Wall Street. Adapun, hasil dari U.S. Midterms akan menentukan kendali Kongres, ditengah kekhawatiran adanya perubahan besar dalam bidang politik. Pergerakan pasar kemarin, juga ditengah penantian investor pada rilis data inflasi Kamis waktu setempat, sekaligus memberikan pentunjuk lebih lanjut tentang apakah the Fed dapat memperlambat kenaikan suku bunga yang agresif.

IHSG tertekan ditengah sejumlah sentimen positif. Adapun Basic Material dan Infrastructure, masing-masing melemah 1% atau pimpin pelemahan sektoral. IHSG ditutup di level 7.050 atau melemah 52 poin. Pergerakan pasar kemarin, ditengah sentimen positif realisasi pertumbuhan ekonomi domestik 3Q22 yang tumbuh sebesar 5,72% YoY, serta nilai tukar rupiah yang relatif terjaga ke level IDR15.698/USD. NHKSI Research memproyeksikan IHSG hari ini bergerak bullish.

Foreign Transaction (IDR bn)
Buy 3,422
Sell 3,615
Net Buy (Sell) (193)
Top Buy NB Val. Top Sell NS Val.
ASII 53.5 TLKM 124.3
BUMI 32.7 ITMG 54.7
MDKA 24.6 ADRO 40.1
BELI 18.3 BBRI 33.8
BMRI 16.0 BBCA 25.2

Company News
WSBP: Private Placement 32,71 Miliar Saham
EXCL: Laba Turun Menjadi IDR981 Miliar
MDLN: Ubah Rugi Jadi Laba

Daily Technical 9 November 2022
IHSG
Bullish – two reversal patterns : Parallel Channel (pink) and Inverted Head & Shoulders (green).
Wait for break out of the Neckline & MA50 at 7105-7130 to Average Up.
S: 7040 / 7000-6990.
R: 7105-7130 / 7250 / 7355-7377 / 7450-7460.

INCO
Buy.
Entry Level: 7025-7000.
Average Up >7250.
Target: 8000-8100.
Stoploss: 6800.

JSMR
Speculative Buy.
Entry Level: 3300.
Target: 3370-3390 / 3420-3450.
Stoploss: 3270

EMTK
Buy.
Entry Level: 1705-1690.
Average Up >1720.
Target: 1780 / 1880-1890.
Stoploss: 1620.

PTPP
Buy.
Entry Level: 910-900
Average UP >930-935
Target: 1000.
Stoploss: 880.

JPFA
speculative Buy.
Entry Level: 1360-1350
Average Up >1380
Target: 1420 / 1450 / 1490-1500.
Stoploss: 1340.

DISCLAIMER ON

Corporate Calendar
Date Event
Wednesday RUPS: SMDR, LAPD
9 - Nov. Cum Dividend: SMSM, DEPO

Thursday RUPS: KRYA, ISSP, BIRD
10 - Nov. Cum Dividend: SKRN, MLBI, ITMG

Friday RUPS: ADCP
11 - Nov. Cum Dividend: SGRO, PNGO

Global Indices
Index Last Chg. %
Dow Jones 33,160.83 333.83 1.02%
S&P 500 3,828.11 21.31 0.56%
FTSE 100 7,306.14 6.15 0.08%
DAX 13,688.75 155.23 1.15%
Nikkei 27,872.11 344.47 1.25%
Hang Seng 16,557.31 (38.60) -0.23%
Shanghai 3,064.49 (13.32) -0.43%
Kospi 2,399.04 27.25 1.15%
EIDO 23.56 (0.16) -0.67%

Commodities
Commodity Last Chg. %
Gold ($/troy oz.) 1,712.4 36.8 2.20%
Crude Oil ($/bbl) 88.91 (2.88) -3.14%
Coal ($/ton) 339.00 (5.90) -1.71%
Nickel LME ($/MT) 24,012 617.0 2.64%
Tin LME ($/MT) 19,659 720.0 3.80%
CPO (MYR/Ton) 4,361 (72.0) -1.62%

Sources: Bloomberg, NHKSI Research
Website:
Opening Account :
Whatsapp : 081290872816
©NH Korindo Sekuritas Indonesia","9 Nov 22, 08:45"
189,"Rekomendasi Saham PTPP dan JPFA oleh NH Korindo | 9 November 2022
NH Korindo9 November 2022Saham PTPPPattern : break out Inverted Head & Shoulders(green).Buy.Entry Level: 910-900Average UP >930-935Target: 1000.Stoploss: 880.Saham JPFASupport dari level preious Low.Candle : DojiAdvisespeculative Buy.Entry Level: 1360-1350Average Up >1380Target: 1420 / 1450 / 1490-1...","9 Nov 22, 08:40"
190,"DAFTAR CUT LOSS saya sepanjang 12 bulan kebelakang:

1. $GGRM
2. $JPFA
3. $DMAS
4. $WOOD
5. INDR

Secara perusahaan mereka semua ber GCG bagus hanya kebanyakan sy melakukan kesalahan Analisa. Meskipun sy cukup yakin perusahaan ini akan kembali ke posisi puncak nya lagi entah sampai kapan.
Hanya saja Cut loss segera harus dilakukan karna duit terbatas tidak seperti pak LKH yg gak berseri duit nya dan sabar menunggu Pull-up harga saham nya.

So Far PUJI TUHAN alhamdulilah, Total porto ytd November sudah beat market +65% include dividen. Special thanks to Energy sector especially COAL yang sedang NOVEM-BEAR Rain.

Maybe cuan With You!","9 Nov 22, 07:11"
191,$JPFA,"9 Nov 22, 05:20"
192,"$JPFA

Penjelasan ada di grup telegram.","8 Nov 22, 21:11"
193,$JPFA otw to 1400,"8 Nov 22, 16:16"
194,$JPFA otw 1275,"8 Nov 22, 12:59"
195,"$JPFA bentar lagi juga terbang, waktunya beli dan hold ini mah, 😀","8 Nov 22, 09:44"
196,$JPFA SAHAM YG BIKIN ORANG MISKIN YA SAHAM INI YoY lihat Beli Januari akhir tahun ya memble luh,"8 Nov 22, 09:39 · Edited on 8 Nov 22, 09:39"
197,$JPFA lemoottt 😅,"8 Nov 22, 09:11"
198,$JPFA mana tau hari ini bisa kesini si ayam kukuruyuk,"8 Nov 22, 05:59"
199,$JPFA si paling nyangkut. punya dr maret. capek bingit,"7 Nov 22, 23:20"
200,$JPFA,"7 Nov 22, 20:49"
201,$JPFA oh nooooooo,"7 Nov 22, 20:20"
202,mulai menarik tarik kebawah lagi yuk $JPFA 🐔🍗,"7 Nov 22, 18:37"
203,$JPFA kasus flu burung di luar negeri memberikan dampak yg cukup keras ke saham sektor poultry. 😅,"7 Nov 22, 15:54"
204,"$JPFA ayolah turun lagi,,siap serok ini wkwk","7 Nov 22, 14:26"
205,$JPFA iris terus kepret air peresan jeruk nipis aja gan sekalian,"7 Nov 22, 14:24"
206,"$JPFA $CPIN $MAIN

Sektor poultry adalah sektor yang menarik untuk diperhatikan karena sektor poultry adalah sektor yang memiliki room for growth yang besar. Daging ayam adalah salah satu favorit makanan orang Indonesia, tetapi tingkat konsumsi per kapita di Indonesia masih sangat rendah jika dibandingkan negera tetangga, Malaysia.

Ketiga perusahaan seperti JPFA CPIN MAIN memiliki fokus segmen yang berbeda”. Cthnya seperti MAIN, yg fokus ke pakan ternak sehingga kenaikan harga jagung dan harga soybeans sangat merugikan perusahaan. Tetapi tidak dengan JPFA CPIN yang memiliki downstream business yang kuat.

Faktor yang perlu diperhatikan:
1. Harga jagung nasional
2. Harga soybeans
3. Supply and demand ayam broiler

Sekarang ada berita flu burung yang terjadi di luar negeri, apakah ini akan menjadi sebuah history yang akan terulang ? Let’s see","7 Nov 22, 10:57"
207,"🔥 🔥 🚒 🚒 🔥 🔥
$IHSG $CPIN $JPFA $MAIN $WMUU
🔥 🔥 🚒 🚒 🔥 🔥","7 Nov 22, 10:19"
208,$JPFA gmnaaa inii😝,"5 Nov 22, 14:14"
209,$JPFA mau diturunin sampe berapa sih ndar?,"4 Nov 22, 10:16"
210,"Pilarmas: IHSG Melemah Terbatas, Unggulkan JPFA Hingga BBNI
JAKARTA, Pilarmas Investindo Sekuritas menyebut berdasarkan Analisa teknikal, IHSG melemah terbatas pada perdagangan Jumat (4/11/2022). IHSG hari ini diperkirakan akan bergerak pada rentang 6.946-7.071. Unggulkan JPFA hingga BBNI.Pada perdagangan Kamis (3/11/2022), IHSG ditutup menguat sebesar 18 po...","4 Nov 22, 07:40"
211,$JPFA mantul,"3 Nov 22, 15:48"
212,$JPFA,"3 Nov 22, 15:06"
213,"PT Japfa Comfeed Indonesia Tbk (JPFA) Catat Laba Kuartal III-2022 Rp1,42 Triliun, Tergerus 5,24 Persen
PT Japfa Comfeed Indonesia Tbk (JPFA) membukukan laba bersih sebesar Rp1,42 triliun hingga kuartal III 2022. Angka itu susut 5,24% dari perolehan pada periode yang sama tahun sebelumnya sebesar Rp1,50 triliun.Meski demikian, penjualan bersih perseroan per September 2022 naik 12,16% menjadi Rp36,79 t...","3 Nov 22, 08:10"
214,"Tergerus 5,24 Persen, Japfa Comfeed (JPFA) Catat Laba Kuartal III-2022 Rp1,42 Triliun
EmitenNews.com—PT Japfa Comfeed Indonesia Tbk (JPFA) membukukan laba bersih sebesar Rp1,42 triliun hingga kuartal III 2022. Angka itu susut 5,24% dari perolehan pada periode yang sama tahun sebelumnya sebesar Rp1,50 triliun.

Meski demikian, penjualan bersih perseroan per September 2022 naik 12,16...","3 Nov 22, 07:10"
215,"Biaya Produksi Naik, Laba Japfa Tergerus 5,24% Jadi Rp 1,42 T di Q3
PT Japfa Comfeed Indonesia Tbk (JPFA), membukukan laba bersih yang diatribusikan kepada pemilik entitas induk sebesar Rp 1,42 triliun sepanjang kuartal III 2022. Raihan laba tersebut turun 5,24% dibandingkan periode yang sama tahun sebelumnya, yakni Rp 1,50 triliun. Sementara itu, emiten berkode sah...","2 Nov 22, 12:26"
216,Big distribusi $JPFA bandar AK jualan 78 miliar,"2 Nov 22, 10:56"
217,$JPFA udh dibilang saham gila ini wkwwkkwk.. kg jelas bandar nya..,"2 Nov 22, 10:15"
218,"$JPFA

gila.. tah apa maunya..","2 Nov 22, 09:41"
219,"$JPFA copetin guys 1380 buy
1410 sell","2 Nov 22, 09:30"
220,"IHSG Hari Ini Rawan Koreksi, Simak BBCA, INTP, JPFA & PTBA
Indeks Harga Saham Gabungan (IHSG) berpeluang mengalami penurunan dalam pola konsolidasi pada perdagangan Rabu (2/11/2022). Kondisi ini bisa terjadi di tengah kondisi indikator bullish dan di bawah MA5 IHSG.Head of Technical Analyst Research BNI Sekuritas Andri Zakarias Siregar mengatakan IHSG bera...","2 Nov 22, 08:56"
221,"$IHSG 4 saham pilihan menu trading hari ini $ASII $BBNI $JPFA $SIDO
https://cutt.ly/XNPqJIG","2 Nov 22, 08:33"
222,"Rekomendasi Saham CPIN, JPFA, SCMA dan BBYB oleh Samuel Sekuritas | 2 November 2022
Samuel Sekuritas2 November 2022William MamudiCPIN breakout flip level Rp 5.750 dengan marubozu. Target resistance berikut bisa ke Rp 6.000 dan potensial breakout. Rekomendasi buy dengan target harga Rp 6.050 dan cut loss Rp 5.650. CPIN pada Selasa (1/11) ditutup di level Rp 5.850 per saham.JPFA rebo...","2 Nov 22, 08:25"
223,"Rekomendasi Saham ASII, BBNI, JPFA dan SIDO oleh MNC Sekuritas | 2 November 2022
MNCS Daily Scope Wave2 November 2022IHSGIHSG ditutup terkoreksi -0,6% ke 7,052 pada perdagangan kemarin (1/11), meskipun sempat menembus resistance namun kembali masih tertahan oleh MA60, koreksi dari IHSG pun disertai dengan munculnya tekanan jual. Selama IHSG masih mampu bertahan di atas area supp...","2 Nov 22, 07:55"
224,"Laba Japfa (JPFA) Turun Jadi Rp1,42 Triliun, Imbas Lonjakan Harga Bahan Baku
https://bit.ly/147E996, JAKARTA — Emiten unggas PT Japfa Comfeed Indonesia Tbk. (JPFA) membukukan kenaikan penjualan hingga akhir kuartal III/2022. Namun beban bahan baku yang meningkat membuat laba bersih Japfa melanjutkan koreksi dibandingkan dengan tahun lalu.Berdasarkan laporan keuangan per September 2022...","2 Nov 22, 06:25"
225,"$MAIN mengapa MAIN terpuruk paling dalam sendiri,dibandingkan saudara sepeguruannya?$JPFA,$CPIN?","1 Nov 22, 15:13"
226,"$MAIN terpuruk ku sendiri

$CPIN $JPFA $WMUU $CPRO","1 Nov 22, 13:35"
227,"$JPFA mantab jika tutup pas atau di atas MA 20, ganteng banget ini bisa membentuk huruf W dengan target di 1500","1 Nov 22, 10:48"
228,"$JPFA ini saham orang gila wkwwkwkk
Kaga jelas wkwkwk
Malah naik🤣","1 Nov 22, 10:35"
229,"$JPFA keren euy, kirain hari ini bakal anjlok ke bawah 1.350 krn LK Q3 yg (menurut gw) ga memuaskan, ga taunya malah naik.......mana udah CL di 1.380 😮‍💨","1 Nov 22, 09:56 · Edited on 1 Nov 22, 10:04"
230,$JPFA jebol support hri ini,"1 Nov 22, 08:40"
231,"posisi menentukan opini. tidak peduli laporan seburuk atau sebaik apapun selalu saja ada perdebatan, buat saya perang sesungguhnya bukan di media stream tp di bursa, bukan melawan orang lain tp dg diri sendiri. saham naik/turun bukan krn menang/kalah adu debat distream, tp krn byknya supply dan demand yg didasari dari ekspektasi para pelaku di pasar. saham yg laporan turun akan tetap naik kalo ternyata turunnya lebih sedikit dr perkiraan, yg lk naik malah bisa turun klo naiknya g sesuai dg ekspektasi, disetiap penurunan atau kenaikan hrg selalu ada peluang tergantung kita menyikapi. ""market discounts everything"". klo ada yg nyeletuk naik turun tergantung bandar saya cuma bisa bilang hidup itu spekulatif tp seberapa terukur spekulasinya .😄. random aja :","1 Nov 22, 06:42 · Edited on 1 Nov 22, 06:46"
232,"$SMGR $INTP $JPFA $CPIN $CARS



https://cutt.ly/4NRLH6z","1 Nov 22, 06:07"
233,"KINERJA EMITEN 9M22

$KARW
PENDAPATAN US$5.2 juta (9M22) vs. US$1.7 juta (9M21)
LABA BERSIH* US$0.9 juta (9M22) vs. -US$1.5 juta (9M21)

$IMAS
PENDAPATAN Rp18,707.6 miliar (9M22) vs. Rp14,054.8 miliar (9M21)
LABA BERSIH* Rp335.8 miliar (9M22) vs. -Rp117.1 miliar (9M21)


PENDAPATAN Rp36,793.3 miliar (9M22) vs. Rp32,803.4 miliar (9M21)
LABA BERSIH* Rp1,428.2 miliar (9M22) vs. Rp1,507.3 miliar (9M21)


PENDAPATAN Rp902.2 miliar (9M22) vs. Rp630.9 miliar (9M21)
LABA BERSIH* -Rp9.2 miliar (9M22) vs. -Rp111.8 miliar (9M21)


PENDAPATAN Rp508.3 miliar (9M22) vs. Rp347.8 miliar (9M21)
LABA BERSIH* Rp108.9 miliar (9M22) vs. Rp16.6 miliar (9M21)

*Laba bersih yang diatribusikan kepada pemilik entitas induk
Sumber: Emiten,","1 Nov 22, 01:49"
234,"$JPFA ROE nya imut banget, berdagang ROE 2,5%, margin makin lama makin tipis, memang sebaiknya pilih usaha yang tidak ada persaingannya, ROE 2,5% menandakan persaingan makin ketat di per ayaman,","1 Nov 22, 00:28"
235,$JPFA duhh likuiditasnyaa,"31 Oct 22, 23:56"
236,$JPFA good reslut 💪🏼,"31 Oct 22, 21:37"
237,$JPFA labanya masih konsisten..,"31 Oct 22, 19:42"
238,$JPFA yoy turun 6 perak 😁,"31 Oct 22, 19:34"
239,"~Harga Bahan Makanan Melonjak, Warga Inggris 🇬🇧 Terancam Penurunan Nutrisi~

🍖🍖🍖
Tingginya inflasi di Inggris membuat harga berbagai bahan kebutuhan pokok masyarakat melonjak tinggi. Tak terkecuali harga bahan makanan sehat, yang membuat masyarakat terpaksa beralih ke makanan olahan yang lebih murah.

Kondisi ini membuat sejumlah pihak khawatir bakal terjadinya penurunan nutrisi bagi masyarakat Inggris, andai tidak ada langkah penanganan lebih lanjut yang diambil oleh pemerintah.

Sebagaimana dilansir Reuters, Minggu (30/10/2022), ada sosok masyarakat bernama Joanne Farrer, yang selama ini biasa menyajikan makan malam untuk ketiga anaknya, berupa daging sapi panggang atau semur yang dikemas dengan sayuran segar.

Namun sejak harga barang melonjak tinggi, Farrer kini lebih sering memberi anak-anaknya makan dengan hanya berlauk nugget ayam dan kentang goreng, atau bahkan sosis.

""Karena lebih murah dan mengenyangkan,"" ujar Farrer, dalam laporan Reuters tersebut.

Peralihan bahan makanan tersebut terpaksa dilakukan Farrer lantaran sebagian besar uangnya lebih banyak terserap untuk membayar sewa hunian dan kenaikan biaya gas serta listrik.
 
Menurut Consumer Price Index (CPI), ketika harga bahan makanan naik secara keseluruhan, maka biaya makanan segar bisa melampaui produk olahan dan kemasan.

Harga sayur segar naik sekitar 14 persen pada September dibandingkan bulan yang sama tahun lalu, sementara daging sapi segar juga melonjak 14 persen, ikan 15 persen, unggas 17 persen, telur 22 persen dan susu rendah lemak 42 persen.

Sementara daging yang diasinkan atau diasap seperti bacon dan keripik naik lebih lambat masing-masing sekitar 12 persen, pizza kemasan naik hampir 10 persen, cemilan masis seperti permen karet naik enam persen dan coklat lebih dari tiga persen.

Menurut Manajer Penelitian Kebijakan di Food Foundation, Shona Goudie, ada banyak bukti bahwa dari pola makan buruk yang kurang buah dan sayuran memiliki konsekuensi serius bagi kesehatan.

""Bahkan kita tahu bahwa makanan olahan yang murah adalah yang paling menyebabkan obesitas. Bahkan produk makanan kemasan sering kali mengadung kadar garam, lemak dan gula. Ditambah zat penambah rasa dan bahan kimia pengawet untuk memberikan waktu simpan yang lama,"" ujar Goudie.

Bagi sebagian orang, merasakan konsekuensi dari kenaikan harga sangat mengerikan. Hampir 10 juta orang dewasa atau satu dari lima rumah tangga tidak dapat menyajikan makan yang cukup di atas meja.

Dengan beberapa melewatkan makan atau tidak makan sepanjang hari. Negara ini tidak sendirian dalam menghadapi krisis inflasi yang turun pasca pandemi Covid dan tambah diperparah dengan perang di Ukraina.

🔗🔗🔗
Source:","31 Oct 22, 19:18 · Edited on 31 Oct 22, 19:23"
240,Penyampaian Laporan Keuangan Interim Yang Tidak Diaudit [JPFA],"31 Oct 22, 18:00"
241,"$JPFA emiten ini terus di buang asing menjelang penyampaian lapkeu Q3. saya berkeyakinan pasti hasilnya Mengecewakan atau B Aja. utang makin gede. cashflow sengsara
Katanya saham consumer naik saat resesi? brati baru naik saham ini tahun depan kalau resesi benar benar terjadi. kalo gak terjadi ya makin nyungsep","31 Oct 22, 17:22"
242,"$JPFA FIGHT FOR REVERSAL. ini yang bisa kita lakukan terhadap $JPFA . Harga yang tidak juga dapat menembus support 1370 - 1390, membuat saya tergoda untuk fight for reversal pada Japfa Comfeed Indonesia Tbk. ini. Dengan MA100 yang berada di 1485 dan SL yang bisa kita taruh di 1325 (jika mau), JAPFA menjadi salah satu penambang uang kita untuk bulan ini.","31 Oct 22, 09:22"
243,"$JPFA pentokin 1,450 ndar😅😅😅😅😅","31 Oct 22, 09:06"
244,"Bagaimana potensi saham sektor ayam-ayaman?
Sudah menarik belum?

Tonton analisanya di sini
https://cutt.ly/MNnFIeL

$CPIN $JPFA $WMUU $WMPP $BIPI","30 Oct 22, 16:46"
245,"$JPFA vs $CPIN

kalo kata temen saya, yang kerjanya hari2an di ayam2an sih,.... pakan & bibit dari JPFA saat ini kualitasnya lebih baik dari CPIN (saat ini loh ya..), gak tau nanti. 🤔

saya juga masih bingung 😅","30 Oct 22, 13:37 · Edited on 30 Oct 22, 14:06"
246,"Mau share pengalaman juga. Saya dulu milih $JPFA krn rutin bagi dividen dan PER dan PBV jauh lebih murah dibanding $CPIN . Sales nya besar tapi saya terlewat dibagian hutang. saya gak liat Hutangnya DER >1 dan cash berkurang dari tahun lalu. Saya beli di harga 1800 dan liat harganya saat ini, sdh FL >20% . saya hold sampai saat ini. sdh nyangkut 1 tahunan.","29 Oct 22, 20:08"
247,"Biaya ongkir tahun ini menggila dibandingkan dari tahun 2021 dan tahun 2020. Karena era bakar uang sudah habis masanya, jadi biaya ongkir mahal. Dulu jarak 20KM ongkir sekitar 6-10K, ada discount makanan 50%, dan driver diberi insentif 3-10 juta (kalau mencapai target bulanan).

Saat ini, situasi berbeda 180 derajat. Ongkir per 1-3 KM 6-10ribu, ongkir 20KM 20-40K. Insentif driver berkurang. Persaingan model bisnis Go-Jek ketat, ada Shopee, ada Maxim, ada grab, ada Bluebird.

Karena tidak lagi bersahabat harga-harga naik. Inflasi barang dan jasa naik 6%. Gaji nasional naik 2%. Jadi daya beli menurun. Plus, setiap bulan pemerintah sudah kasih bantalan bantuan sembako dan uang tunai akibat bbm naik.

Jadi, anggaran untuk ojek online bagi masyarakat menengah ke bawah dikurangi. Lebih jalan khaki,naik motor, naik mobil datang langsung ke tempat makan dan ke tempat tujuan.

Tag saham consumer dan pengantaran :","28 Oct 22, 12:12"
248,"$JPFA kapanlah ane bisa keluar dari emiten suek ini, kena prank melulu...wkwkkwwkk","28 Oct 22, 11:06"
249,$JPFA secara TA low risk walau secaraBDM kurangbagus,"28 Oct 22, 09:02"
250,"Info Singkat saham untuk 28 Oktober 2022 (bukan rekomendasi jual-beli) :

$BJBR : Rangenya yakni rangenya Rp 1.360,- (support) s/d Rp 1.400,- (resistance). Posisi bandar masi didalam sebesar 11,04 milliar di harga rata-rata Rp 1.340 selama seminggu terakhir. Posisi bandar belum signifikan, secara teknikal baru potensi reversal jika mampu tembus Rp 1.400 dan bertahan diatasnya.

$BBTN : rangenya yakni Rp 1.490 ,- (support) s/d Rp 1.590,- (resistance). Posisi bandar masi didalam sebesar Rp 62,1 milliar di harga rata-rata Rp 1.470 selama seminggu terakhir. Untuk BBTN semoga mampu menguji resistance di Rp 1.590,- disini penentuannya. Hal yang perlu diperhatikan adalah BBTN berencana melakukan Right issue di November akhir - Desember namun rincian belum diberikan, sehingga tidak bs disimpulkan dampak RI nya bagaimana.

: Rangenya pendek yakni rangenya Rp 1.560,- (support fraksi) s/d Rp 1.710,- (resistance). Posisi bandar masi didalam senilai Rp 21,9 milliar di harga rata-rata Rp 1.520 selama seminggu terakhir. Untuk EMTK posisi bandar belum signifikan, secara teknikal juga masi technical rebound, sepanjang area Rp 1.560 dipertahankan maka masi cukup aman.

Ingin mendapatkan informasi lengkap saham , , WSKT dan ikut polling saham-saham yang ingin dibahas setiap harinya ? yuk gabung ke grub seirine, link grub ada di profile seirine investama ya.

Harus diingat:
1. Jangan trading dengan brutal mentang-mentang melihat bandar ada didalam, gunakan money management yang baik.

2. ini hanyalah info singkat dan bukan rekomendasi jual-beli.

DISCLAIMER ON

""Semoga informasi ini berguna bagi teman-teman sekalian, support terus kami dengan ""LIKE"" dan ""FOLLOW"" akun stockbit.","27 Oct 22, 18:42"
251,$JPFA gilingan udah 2x bikin bull predict disini missed terus wkwkwkwk.. kalo kali ini missed lagi ane ga bakal bikin predik di JPFA lagii daaahhh...,"27 Oct 22, 12:32"
252,$JPFA potensi double bottom,"26 Oct 22, 12:33"
253,$JPFA,"26 Oct 22, 06:38"
254,$CPIN $JPFA $MAIN,"25 Oct 22, 08:38"
255,$JPFA lapkeu Q3 kalo liat 4 tahun ke belakang gak terlalu baik. termasuk yang 2019 sblum covid. kalo tahun ini gimana ya? harga saham turun terus. kacau emiten satu ini,"25 Oct 22, 07:28"
256,"Perkuat Permodalan Sreeya Sewu (SIPD) Akan Rights Issue 500 Juta Saham
.
Baca selengkapnya: https://cutt.ly/2NuiH7c
.
$SIPD $MAIN $JPFA","25 Oct 22, 05:40"
257,"Rekomendasi Saham ADMR, HRUM, JPFA dan MIKA oleh MNC Sekuritas | 24 Oktober 2022
MNCS Daily Scope Wave 24 Oktober 2022IHSGIHSG kembali ditutup menguat 0,5% ke 7,017 pada perdagangan akhir pekan kemarin (21/10), penguatan IHSG pun mampu bertahan di atas MA20 namun dengan volume yang cenderung mengecil. Posisi IHSG diperkirakan sudah berada di akhir wave iii dari wave b dari wave...","24 Oct 22, 08:11"
258,"MNC Sekuritas Optimistis IHSG Rebound, Saham ADMR, JPFA, MDKA Jadi Pilihan
Indeks Harga Saham Gabungan (IHSG) diprediksi akan kembali menguat dengan saham pilihan ADMR, JPFA, MDKA pada perdagangan hari ini, Senin (24/10/2022).Tim Analis MNC Sekuritas dalam laporannya menjelaskan, IHSG kembali ditutup menguat 0,5 persen ke 7,017 pada perdagangan Jumat (21/10/2022) kemarin...","24 Oct 22, 08:10"
259,"$IHSG 4 saham pilihan menu trading hari ini $ADMR $HRUM $JPFA $MIKA
https://cutt.ly/lNe8GEb","24 Oct 22, 08:08"
260,"Kuartal 3 2022: Bisi International (BISI) Cetak Potensi Dividen Rp114 Per Saham
.
Baca selengkapnya: https://cutt.ly/PNqRM6A
.
$CPIN $CPRO $BISI $JPFA $MAIN","23 Oct 22, 12:21"
